Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Lou Williams,0,1,32.0,13.0,22.0,8.0,10.0,2.0,0.0,11.0,2.0,1.0,5.0,36.0,58.9
Ben Simmons,1,2,29.0,8.0,12.0,2.0,4.0,4.0,6.0,12.0,2.0,0.0,3.0,18.0,51.0
Montrezl Harrell,2,3,33.0,9.0,9.0,7.0,9.0,1.0,9.0,2.0,0.0,0.0,2.0,25.0,38.0
Joel Embiid,3,4,20.0,8.0,12.0,7.0,8.0,3.0,7.0,1.0,1.0,0.0,2.0,23.0,37.5
Danilo Gallinari,4,5,34.0,8.0,17.0,5.0,6.0,1.0,3.0,6.0,2.0,0.0,3.0,24.0,40.8
Kevon Looney,5,6,19.0,6.0,6.0,7.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,25.0
Tobias Harris,6,7,29.0,5.0,12.0,7.0,7.0,1.0,4.0,2.0,0.0,1.0,0.0,19.0,31.0
Klay Thompson,7,8,32.0,6.0,11.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,17.0,29.6
Kevin Durant,8,9,34.0,5.0,8.0,11.0,12.0,0.0,5.0,5.0,3.0,1.0,9.0,21.0,37.5
Draymond Green,9,10,37.0,5.0,9.0,3.0,4.0,0.0,3.0,9.0,2.0,2.0,4.0,14.0,39.1
Mike Scott,10,11,21.0,5.0,7.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,15.0,21.6
Boban Marjanovic,11,12,18.0,8.0,14.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,16.0,29.1
Jarrett Allen,12,13,23.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,0.0,1.0,1.0,9.0,24.2
Shabazz Napier,13,14,10.0,4.0,6.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,13.0,18.1
Spencer Dinwiddie,14,15,23.0,8.0,16.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,19.0,22.7
Rondae Hollis-Jefferson,15,16,19.0,5.0,10.0,5.0,6.0,0.0,3.0,1.0,0.0,1.0,1.0,15.0,22.1
JaMychal Green,16,17,15.0,5.0,6.0,1.0,2.0,2.0,5.0,1.0,1.0,0.0,2.0,13.0,23.9
Theo Pinson,17,18,10.0,3.0,5.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,9.0,18.9
Landry Shamet,18,19,31.0,4.0,9.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,12.0,25.3
Caris LeVert,20,21,20.0,3.0,8.0,5.0,5.0,1.0,3.0,1.0,0.0,0.0,1.0,13.0,18.3
J.J. Redick,21,22,24.0,7.0,12.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,17.0,17.0
Jimmy Butler,22,23,29.0,3.0,10.0,1.0,2.0,1.0,3.0,7.0,1.0,0.0,0.0,7.0,25.3
Quinn Cook,23,24,14.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,11.0,14.7
James Ennis,24,25,12.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,11.1
Greg Monroe,25,26,8.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,14.9
