Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Joel Embiid,0,1,32.0,9.0,14.0,12.0,14.0,1.0,11.0,3.0,1.0,4.0,2.0,30.0,61.9
John Wall,1,2,35.0,9.0,16.0,7.0,10.0,1.0,2.0,9.0,1.0,4.0,3.0,26.0,55.1
Nik Stauskas,2,3,27.0,7.0,11.0,5.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,24.0,32.4
Josh Richardson,3,4,38.0,8.0,21.0,7.0,8.0,2.0,2.0,5.0,1.0,1.0,2.0,28.0,44.3
Ben Simmons,4,5,33.0,5.0,8.0,3.0,3.0,1.0,12.0,11.0,1.0,2.0,3.0,13.0,51.1
Damian Lillard,5,6,35.0,9.0,21.0,8.0,8.0,1.0,5.0,4.0,1.0,1.0,3.0,28.0,44.2
LeBron James,6,7,37.0,9.0,16.0,8.0,9.0,2.0,10.0,6.0,1.0,0.0,6.0,26.0,46.4
Zach LaVine,7,8,32.0,11.0,19.0,6.0,7.0,0.0,5.0,3.0,0.0,3.0,5.0,30.0,44.5
Rodney McGruder,8,9,34.0,7.0,12.0,3.0,3.0,1.0,7.0,6.0,0.0,1.0,2.0,20.0,39.6
Bobby Portis,9,10,33.0,8.0,15.0,1.0,2.0,2.0,9.0,2.0,1.0,1.0,0.0,20.0,42.2
JaVale McGee,10,11,21.0,5.0,6.0,3.0,4.0,3.0,5.0,1.0,1.0,3.0,0.0,13.0,36.1
Josh Hart,11,12,27.0,8.0,12.0,1.0,3.0,0.0,4.0,1.0,3.0,2.0,2.0,20.0,39.3
Robert Covington,12,13,29.0,6.0,14.0,4.0,4.0,0.0,5.0,2.0,2.0,1.0,2.0,20.0,36.0
Otto Jr.,13,14,33.0,3.0,7.0,3.0,4.0,2.0,9.0,0.0,3.0,3.0,0.0,9.0,40.2
Ryan Arcidiacono,14,15,28.0,3.0,4.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,8.0,24.8
Derrick Jr.,15,16,23.0,5.0,10.0,6.0,9.0,4.0,1.0,0.0,1.0,0.0,0.0,17.0,26.0
Landry Shamet,16,17,29.0,4.0,7.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,12.0,27.3
Evan Turner,17,18,21.0,5.0,8.0,3.0,4.0,1.0,2.0,6.0,2.0,0.0,3.0,13.0,28.6
Jusuf Nurkic,18,19,17.0,7.0,14.0,2.0,2.0,6.0,3.0,0.0,2.0,0.0,2.0,16.0,30.8
Jeff Green,19,20,32.0,6.0,12.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,17.0,27.3
Brandon Ingram,21,22,27.0,7.0,15.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,16.0,30.3
Rajon Rondo,22,23,31.0,6.0,13.0,0.0,0.0,0.0,4.0,11.0,1.0,0.0,3.0,13.0,34.3
Bradley Beal,23,24,27.0,7.0,16.0,4.0,6.0,0.0,1.0,2.0,1.0,0.0,1.0,20.0,26.2
CJ McCollum,24,25,31.0,6.0,17.0,6.0,6.0,1.0,4.0,1.0,0.0,0.0,2.0,21.0,26.5
Dario Âaric,25,26,28.0,4.0,12.0,3.0,3.0,4.0,6.0,3.0,1.0,0.0,3.0,13.0,29.5
