Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
James Harden,0,1,38.0,11.0,26.0,14.0,17.0,0.0,2.0,6.0,0.0,1.0,6.0,45.0,53.4
Giannis Antetokounmpo,1,2,34.0,10.0,20.0,10.0,14.0,2.0,12.0,8.0,1.0,4.0,6.0,31.0,68.8
Lonzo Ball,2,3,36.0,8.0,13.0,0.0,0.0,0.0,9.0,12.0,2.0,1.0,2.0,20.0,55.8
Kyrie Irving,3,4,35.0,7.0,13.0,7.0,7.0,0.0,4.0,11.0,1.0,1.0,1.0,23.0,49.3
Clint Capela,4,5,37.0,9.0,14.0,6.0,8.0,9.0,10.0,0.0,0.0,1.0,3.0,24.0,46.8
Kevin Durant,5,6,41.0,11.0,23.0,2.0,4.0,1.0,9.0,11.0,1.0,1.0,2.0,26.0,58.5
Joel Embiid,6,7,32.0,9.0,17.0,3.0,4.0,2.0,13.0,6.0,0.0,5.0,4.0,23.0,61.0
J.J. Redick,7,8,31.0,8.0,12.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,24.0,31.5
Rudy Gobert,8,9,36.0,5.0,9.0,7.0,8.0,5.0,10.0,5.0,2.0,0.0,3.0,17.0,45.5
Khris Middleton,9,10,32.0,10.0,17.0,4.0,4.0,1.0,5.0,5.0,0.0,0.0,2.0,25.0,37.7
Iman Shumpert,10,11,36.0,6.0,12.0,0.0,0.0,2.0,4.0,3.0,4.0,1.0,0.0,18.0,44.7
Jusuf Nurkic,11,12,35.0,10.0,18.0,7.0,8.0,1.0,11.0,4.0,0.0,0.0,4.0,27.0,43.4
Kyle Kuzma,12,13,40.0,12.0,24.0,7.0,9.0,0.0,9.0,4.0,0.0,0.0,6.0,33.0,43.8
Luke Kornet,13,14,33.0,8.0,17.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,1.0,23.0,36.1
Stephen Curry,14,15,41.0,11.0,26.0,1.0,3.0,1.0,4.0,7.0,2.0,2.0,7.0,29.0,50.5
Ben Simmons,15,16,31.0,6.0,13.0,1.0,2.0,6.0,8.0,12.0,3.0,1.0,7.0,13.0,52.8
Willie Cauley-Stein,16,17,34.0,9.0,15.0,1.0,2.0,1.0,8.0,5.0,0.0,1.0,1.0,19.0,39.3
Dante Exum,17,18,21.0,6.0,14.0,5.0,5.0,3.0,1.0,2.0,1.0,0.0,1.0,20.0,29.8
Jimmy Butler,18,19,35.0,7.0,13.0,4.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,19.0,30.7
Marcus Morris,19,20,28.0,6.0,11.0,4.0,4.0,0.0,6.0,2.0,1.0,1.0,2.0,19.0,33.2
Nemanja Bjelica,21,22,28.0,7.0,13.0,4.0,5.0,2.0,4.0,3.0,0.0,1.0,1.0,18.0,31.7
CJ McCollum,22,23,39.0,7.0,22.0,7.0,7.0,2.0,2.0,3.0,1.0,1.0,2.0,24.0,37.3
Donovan Mitchell,23,24,33.0,10.0,20.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,4.0,23.0,37.3
Draymond Green,24,25,40.0,7.0,15.0,0.0,0.0,4.0,7.0,7.0,1.0,1.0,3.0,15.0,41.7
Noah Vonleh,25,26,34.0,5.0,10.0,3.0,3.0,3.0,10.0,2.0,0.0,3.0,4.0,15.0,38.6
Bogdan Bogdanovic,26,27,30.0,9.0,16.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,23.0,27.7
Eric Gordon,27,28,34.0,7.0,16.0,4.0,5.0,1.0,3.0,4.0,1.0,0.0,1.0,20.0,32.8
Damian Lillard,28,29,41.0,7.0,20.0,4.0,4.0,0.0,1.0,5.0,1.0,0.0,1.0,21.0,31.7
D.J. Wilson,29,30,20.0,4.0,8.0,1.0,1.0,3.0,11.0,1.0,0.0,2.0,1.0,10.0,33.3
Jaylen Brown,30,31,24.0,7.0,12.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,18.0,24.0
De'Aaron Fox,31,32,34.0,6.0,20.0,3.0,4.0,3.0,6.0,12.0,2.0,0.0,4.0,15.0,45.8
Al Horford,32,33,24.0,7.0,12.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,3.0,15.0,27.0
Gordon Hayward,33,34,24.0,2.0,5.0,3.0,3.0,0.0,5.0,5.0,2.0,0.0,1.0,9.0,27.5
Maurice Harkless,34,35,31.0,4.0,8.0,2.0,2.0,3.0,5.0,0.0,2.0,2.0,1.0,11.0,31.6
Brook Lopez,35,36,26.0,7.0,14.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,17.0,24.1
Brandon Ingram,36,37,37.0,8.0,19.0,5.0,8.0,2.0,1.0,2.0,1.0,2.0,5.0,22.0,32.6
Josh Hart,37,38,32.0,4.0,8.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,10.0,29.8
T.J. McConnell,38,39,22.0,5.0,7.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,10.0,21.9
Emmanuel Mudiay,39,40,27.0,6.0,15.0,1.0,2.0,0.0,3.0,6.0,0.0,1.0,0.0,13.0,28.6
Courtney Lee,40,41,23.0,4.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,9.0,22.4
Tyson Chandler,41,42,20.0,4.0,4.0,3.0,4.0,3.0,7.0,0.0,0.0,0.0,3.0,11.0,20.0
Andre Iguodala,42,43,27.0,2.0,8.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,0.0,7.0,27.7
Klay Thompson,43,44,39.0,6.0,19.0,1.0,4.0,1.0,7.0,2.0,3.0,1.0,1.0,15.0,38.6
Lance Stephenson,44,45,19.0,4.0,8.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,10.0,19.9
Danuel House,45,46,27.0,3.0,5.0,0.0,0.0,2.0,6.0,2.0,1.0,1.0,1.0,7.0,24.6
Kevon Looney,46,47,27.0,4.0,6.0,0.0,2.0,3.0,7.0,2.0,0.0,0.0,0.0,8.0,23.0
Malcolm Brogdon,47,48,31.0,6.0,11.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,4.0,15.0,20.6
NenÃª HilÃ¡rio,48,49,10.0,3.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,7.0,17.2
Eric Bledsoe,49,50,30.0,3.0,7.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,8.0,20.0
Mike Muscala,50,51,21.0,2.0,5.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,8.0,14.6
Austin Rivers,51,52,33.0,4.0,8.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,10.0,20.3
Seth Curry,52,53,17.0,4.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,13.6
Gerald Green,53,54,22.0,3.0,8.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0,17.5
Jonas Jerebko,54,55,24.0,2.0,5.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,1.0,5.0,24.4
Daniel Theis,55,56,18.0,0.0,3.0,6.0,8.0,3.0,1.0,0.0,1.0,1.0,0.0,6.0,16.8
Nik Stauskas,56,57,11.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,12.9
Justin Jackson,57,58,27.0,2.0,8.0,5.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0,10.0,16.2
Enes Kanter,58,59,14.0,4.0,9.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,8.0,16.0
Frank Ntilikina,59,60,20.0,2.0,5.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,5.0,16.0
Thabo Sefolosha,60,61,17.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,11.9
Marcus Smart,62,63,31.0,4.0,10.0,2.0,4.0,0.0,2.0,3.0,1.0,0.0,3.0,11.0,17.9
Landry Shamet,63,64,12.0,2.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,9.4
Buddy Hield,64,65,29.0,2.0,8.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,6.0,22.0
Joe Ingles,65,66,29.0,4.0,12.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,9.0,19.7
Kyle Korver,66,67,20.0,3.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
Al-Farouq Aminu,67,68,35.0,3.0,13.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,2.0,7.0,23.9
Furkan Korkmaz,68,69,15.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,9.4
