Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Jamal Crawford,0,1,38.0,18.0,30.0,8.0,9.0,0.0,5.0,5.0,1.0,1.0,4.0,51.0,66.5
Donovan Mitchell,1,2,36.0,14.0,26.0,13.0,16.0,2.0,5.0,4.0,2.0,0.0,4.0,46.0,62.4
Luka Doncic,2,3,32.0,6.0,14.0,7.0,8.0,3.0,13.0,11.0,3.0,0.0,4.0,21.0,61.7
James Harden,3,4,36.0,11.0,28.0,12.0,13.0,1.0,9.0,3.0,1.0,1.0,4.0,39.0,57.5
Maurice Harkless,4,5,33.0,9.0,14.0,7.0,8.0,3.0,5.0,0.0,0.0,4.0,0.0,26.0,47.6
Jeremy Lamb,5,6,27.0,9.0,13.0,2.0,2.0,0.0,3.0,5.0,3.0,1.0,1.0,23.0,45.1
Russell Westbrook,6,7,37.0,11.0,23.0,3.0,3.0,2.0,10.0,10.0,0.0,0.0,3.0,29.0,55.4
Andre Drummond,7,8,38.0,6.0,11.0,8.0,12.0,7.0,10.0,1.0,5.0,3.0,3.0,20.0,62.9
Chris Paul,8,9,34.0,9.0,15.0,1.0,1.0,1.0,7.0,6.0,1.0,0.0,1.0,24.0,44.6
Malik Beasley,9,10,31.0,9.0,13.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,25.0,34.5
Enes Kanter,10,11,36.0,8.0,13.0,5.0,6.0,6.0,10.0,2.0,1.0,0.0,3.0,22.0,44.2
Bam Adebayo,11,12,22.0,8.0,11.0,3.0,5.0,1.0,8.0,2.0,1.0,2.0,0.0,19.0,41.8
Monte Morris,12,13,29.0,8.0,13.0,4.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,22.0,34.6
Miles Bridges,13,14,27.0,6.0,9.0,2.0,3.0,1.0,6.0,4.0,0.0,3.0,1.0,18.0,40.4
Jahlil Okafor,14,15,37.0,15.0,24.0,0.0,2.0,1.0,6.0,1.0,2.0,0.0,3.0,30.0,42.9
Rudy Gobert,15,16,34.0,7.0,12.0,6.0,9.0,2.0,8.0,1.0,1.0,2.0,0.0,20.0,42.5
Kentavious Caldwell-Pope,16,17,43.0,11.0,31.0,5.0,7.0,0.0,5.0,8.0,1.0,0.0,2.0,32.0,51.0
Damian Lillard,17,18,35.0,6.0,16.0,5.0,5.0,1.0,3.0,8.0,3.0,1.0,3.0,20.0,45.8
Dwyane Wade,18,19,34.0,10.0,23.0,6.0,6.0,1.0,2.0,3.0,0.0,1.0,3.0,30.0,38.1
Paul George,19,20,42.0,9.0,25.0,5.0,6.0,1.0,8.0,3.0,4.0,0.0,2.0,27.0,52.3
Terry Rozier,21,22,24.0,8.0,15.0,1.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,21.0,34.8
Hassan Whiteside,22,23,13.0,7.0,8.0,1.0,2.0,1.0,8.0,0.0,2.0,4.0,1.0,15.0,42.8
TomÃ¡Â SatoranskÃ½,23,24,27.0,6.0,8.0,4.0,6.0,0.0,4.0,5.0,0.0,0.0,2.0,19.0,29.3
Gorgui Dieng,24,25,28.0,5.0,9.0,5.0,6.0,2.0,5.0,5.0,1.0,1.0,2.0,16.0,35.9
Kawhi Leonard,25,26,23.0,8.0,14.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,20.0,33.7
Kemba Walker,26,27,27.0,9.0,18.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,2.0,23.0,35.1
Dorian Finney-Smith,27,28,19.0,7.0,9.0,0.0,0.0,6.0,4.0,2.0,1.0,0.0,2.0,15.0,31.0
Damion Lee,28,29,26.0,7.0,13.0,2.0,2.0,0.0,7.0,1.0,1.0,0.0,1.0,20.0,31.9
Jonathon Simmons,29,30,26.0,5.0,9.0,2.0,2.0,0.0,2.0,8.0,3.0,0.0,2.0,14.0,35.4
Greg Monroe,30,31,19.0,6.0,8.0,6.0,6.0,2.0,3.0,2.0,0.0,0.0,1.0,18.0,26.0
Luke Kornet,31,32,38.0,5.0,14.0,0.0,0.0,4.0,9.0,4.0,0.0,6.0,0.0,12.0,51.6
Bradley Beal,32,33,16.0,6.0,11.0,2.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,16.0,28.0
Ish Smith,33,34,25.0,9.0,15.0,3.0,5.0,0.0,3.0,4.0,0.0,0.0,1.0,22.0,30.6
Seth Curry,34,35,26.0,7.0,13.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,19.0,30.9
DeMarcus Cousins,35,36,34.0,7.0,18.0,6.0,10.0,0.0,12.0,6.0,1.0,1.0,3.0,21.0,47.4
Chris Boucher,36,37,24.0,7.0,10.0,0.0,0.0,1.0,12.0,2.0,0.0,2.0,2.0,15.0,37.6
Joe Ingles,37,38,34.0,4.0,8.0,0.0,0.0,1.0,5.0,13.0,1.0,0.0,2.0,10.0,37.7
Dirk Nowitzki,38,39,32.0,11.0,31.0,3.0,3.0,1.0,7.0,3.0,0.0,1.0,2.0,30.0,45.1
Christian Wood,39,40,33.0,10.0,21.0,4.0,5.0,2.0,10.0,0.0,0.0,0.0,3.0,26.0,37.4
