Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Paul George,0,1,43.0,15.0,26.0,9.0,11.0,1.0,11.0,10.0,2.0,0.0,2.0,47.0,80.4
Andre Drummond,1,2,35.0,12.0,19.0,8.0,10.0,4.0,13.0,0.0,4.0,1.0,1.0,32.0,66.4
Bradley Beal,2,3,41.0,9.0,19.0,12.0,12.0,0.0,6.0,10.0,2.0,1.0,1.0,32.0,62.2
Lou Williams,3,4,33.0,13.0,25.0,16.0,16.0,0.0,1.0,4.0,1.0,0.0,7.0,45.0,48.2
Giannis Antetokounmpo,4,5,34.0,9.0,13.0,9.0,14.0,2.0,15.0,8.0,0.0,3.0,6.0,29.0,64.4
James Harden,5,6,35.0,9.0,23.0,7.0,7.0,1.0,7.0,7.0,5.0,0.0,5.0,31.0,61.1
Blake Griffin,6,7,39.0,12.0,23.0,3.0,4.0,2.0,7.0,9.0,0.0,0.0,2.0,31.0,53.3
D'Angelo Russell,7,8,33.0,10.0,22.0,6.0,8.0,1.0,6.0,14.0,1.0,0.0,4.0,28.0,56.4
Kemba Walker,8,9,38.0,10.0,23.0,10.0,12.0,1.0,8.0,3.0,2.0,0.0,3.0,34.0,52.3
Kawhi Leonard,9,10,34.0,10.0,20.0,9.0,9.0,1.0,1.0,8.0,1.0,0.0,3.0,30.0,44.4
Joe Harris,10,11,29.0,7.0,9.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,1.0,24.0,31.4
Damian Lillard,11,12,36.0,9.0,22.0,10.0,11.0,1.0,6.0,6.0,2.0,1.0,4.0,31.0,53.4
Trevor Ariza,12,13,39.0,10.0,14.0,0.0,1.0,0.0,7.0,5.0,2.0,1.0,2.0,23.0,45.9
Zach LaVine,13,14,35.0,9.0,19.0,5.0,5.0,0.0,5.0,7.0,1.0,1.0,2.0,27.0,47.5
Kadeem Allen,14,15,32.0,10.0,16.0,4.0,5.0,0.0,3.0,6.0,1.0,0.0,1.0,25.0,39.6
Montrezl Harrell,15,16,34.0,7.0,10.0,4.0,7.0,2.0,10.0,6.0,1.0,1.0,1.0,18.0,46.4
Larry Jr.,16,17,34.0,5.0,6.0,4.0,4.0,10.0,6.0,4.0,1.0,1.0,5.0,15.0,41.2
Chris Paul,17,18,29.0,5.0,12.0,2.0,2.0,1.0,1.0,11.0,2.0,0.0,0.0,17.0,41.9
Karl-Anthony Towns,18,19,26.0,7.0,11.0,10.0,12.0,5.0,5.0,2.0,2.0,0.0,5.0,24.0,40.0
Serge Ibaka,19,20,25.0,9.0,13.0,0.0,0.0,2.0,10.0,1.0,1.0,2.0,0.0,18.0,42.9
Myles Turner,21,22,33.0,6.0,10.0,4.0,4.0,0.0,8.0,1.0,3.0,3.0,0.0,18.0,47.1
Monte Morris,22,23,27.0,7.0,11.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,17.0,34.1
Dario Âaric,23,24,33.0,7.0,11.0,1.0,1.0,4.0,4.0,2.0,2.0,0.0,1.0,19.0,36.6
Jake Layman,24,25,28.0,5.0,7.0,5.0,8.0,2.0,2.0,1.0,0.0,4.0,0.0,17.0,35.3
Jeff Teague,25,26,34.0,6.0,15.0,6.0,7.0,1.0,3.0,10.0,1.0,0.0,1.0,19.0,40.8
Derrick Rose,26,27,24.0,9.0,18.0,4.0,5.0,0.0,1.0,6.0,1.0,1.0,1.0,22.0,37.2
Bobby Portis,27,28,31.0,9.0,17.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,24.0,35.5
Kenneth Faried,28,29,31.0,7.0,8.0,3.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,17.0,33.1
Malik Beasley,29,30,27.0,8.0,13.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,26.0
Cody Zeller,30,31,34.0,6.0,11.0,6.0,9.0,5.0,4.0,1.0,0.0,1.0,0.0,18.0,33.3
Malcolm Brogdon,31,32,30.0,5.0,9.0,4.0,4.0,0.0,6.0,3.0,0.0,0.0,0.0,17.0,28.7
Allen Crabbe,32,33,31.0,8.0,13.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,22.0,28.1
Russell Westbrook,33,34,36.0,5.0,19.0,10.0,13.0,2.0,12.0,11.0,1.0,2.0,6.0,21.0,57.3
Lauri Markkanen,34,35,37.0,6.0,21.0,7.0,7.0,4.0,13.0,3.0,2.0,0.0,1.0,20.0,49.9
Deonte Burton,35,36,26.0,7.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,27.0
Landry Shamet,36,37,33.0,4.0,7.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,15.0,26.6
James Johnson,37,38,27.0,5.0,9.0,2.0,2.0,0.0,6.0,2.0,1.0,3.0,1.0,14.0,35.2
Shabazz Napier,38,39,16.0,4.0,4.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,10.0,26.2
Eric Bledsoe,39,40,29.0,5.0,8.0,6.0,6.0,0.0,1.0,2.0,2.0,0.0,4.0,19.0,25.2
Marc Gasol,40,41,22.0,7.0,9.0,1.0,2.0,0.0,6.0,2.0,1.0,1.0,2.0,16.0,30.2
Gerald Green,42,43,22.0,7.0,12.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,19.0,26.7
Khris Middleton,43,44,32.0,6.0,13.0,3.0,3.0,0.0,4.0,4.0,3.0,0.0,2.0,16.0,33.8
Kyle Lowry,44,45,34.0,5.0,9.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,13.0,30.7
Thaddeus Young,45,46,34.0,5.0,7.0,1.0,1.0,2.0,6.0,6.0,0.0,0.0,1.0,11.0,28.6
Luke Kennard,46,47,28.0,4.0,7.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,15.0,21.6
