Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Kemba Walker,0,1,38.0,14.0,25.0,8.0,9.0,1.0,3.0,5.0,1.0,0.0,4.0,43.0,54.3
Montrezl Harrell,1,2,31.0,5.0,10.0,15.0,18.0,5.0,6.0,1.0,5.0,2.0,1.0,25.0,59.7
Julius Randle,2,3,25.0,9.0,13.0,3.0,3.0,6.0,8.0,10.0,1.0,0.0,0.0,21.0,55.8
Ricky Rubio,3,4,27.0,10.0,13.0,3.0,4.0,1.0,3.0,6.0,3.0,1.0,4.0,28.0,49.8
Anthony Davis,4,5,32.0,13.0,22.0,3.0,3.0,3.0,6.0,4.0,2.0,2.0,2.0,29.0,55.8
Andre Drummond,5,6,38.0,10.0,19.0,3.0,3.0,7.0,9.0,3.0,0.0,3.0,0.0,23.0,55.7
Mike Conley,6,7,35.0,10.0,18.0,1.0,2.0,0.0,5.0,7.0,2.0,0.0,3.0,28.0,47.5
Devin Booker,7,8,36.0,13.0,28.0,5.0,7.0,0.0,3.0,8.0,0.0,0.0,2.0,37.0,50.6
Joel Embiid,8,9,35.0,12.0,23.0,9.0,12.0,3.0,14.0,1.0,3.0,1.0,6.0,33.0,60.9
Russell Westbrook,9,10,36.0,12.0,25.0,1.0,2.0,2.0,11.0,7.0,3.0,0.0,4.0,29.0,60.1
Kyrie Irving,10,11,33.0,12.0,25.0,2.0,3.0,2.0,3.0,11.0,2.0,0.0,2.0,27.0,53.5
Eric Bledsoe,11,12,35.0,8.0,10.0,4.0,9.0,2.0,3.0,5.0,3.0,0.0,4.0,23.0,41.5
Giannis Antetokounmpo,12,13,39.0,13.0,25.0,3.0,6.0,3.0,9.0,6.0,2.0,0.0,4.0,29.0,54.4
Domantas Sabonis,13,14,26.0,7.0,9.0,3.0,6.0,1.0,8.0,9.0,2.0,0.0,4.0,19.0,45.3
Dante Cunningham,14,15,31.0,7.0,7.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,19.0,30.9
Reggie Bullock,15,16,31.0,6.0,9.0,5.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,21.0,28.2
E'Twaun Moore,16,17,29.0,11.0,16.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,24.0,35.6
Jrue Holiday,17,18,31.0,8.0,13.0,3.0,5.0,1.0,3.0,9.0,2.0,1.0,5.0,21.0,43.3
Trae Young,18,19,36.0,8.0,22.0,8.0,9.0,0.0,3.0,17.0,0.0,0.0,6.0,25.0,48.1
Iman Shumpert,19,20,29.0,9.0,18.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,23.0,38.6
Buddy Hield,21,22,35.0,9.0,18.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,25.0,32.8
Bojan Bogdanovic,22,23,30.0,9.0,14.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,21.0,30.9
Hamidou Diallo,23,24,22.0,7.0,7.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,18.0,26.7
Ben Simmons,24,25,32.0,9.0,13.0,1.0,6.0,2.0,9.0,9.0,1.0,0.0,4.0,19.0,44.7
Blake Griffin,25,26,37.0,7.0,12.0,5.0,5.0,1.0,11.0,5.0,1.0,1.0,5.0,21.0,43.9
Tobias Harris,26,27,33.0,8.0,15.0,4.0,4.0,1.0,7.0,1.0,1.0,2.0,3.0,24.0,41.1
John Collins,27,28,20.0,7.0,10.0,2.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,18.0,30.6
DeAndre Jordan,28,29,38.0,6.0,12.0,5.0,6.0,5.0,15.0,2.0,0.0,0.0,2.0,17.0,42.0
Mike Muscala,29,30,22.0,4.0,6.0,9.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,19.0,25.0
Marc Gasol,30,31,37.0,6.0,16.0,5.0,6.0,0.0,15.0,4.0,1.0,4.0,1.0,17.0,55.0
Bryn Forbes,31,32,28.0,7.0,8.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,20.0,24.7
Taurean Prince,32,33,32.0,8.0,15.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,21.0,31.8
