Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Pascal Siakam,0,1,40.0,12.0,20.0,7.0,9.0,4.0,10.0,4.0,2.0,1.0,2.0,33.0,62.8
LeBron James,1,2,37.0,11.0,21.0,1.0,5.0,2.0,10.0,12.0,3.0,0.0,3.0,28.0,66.4
CJ McCollum,2,3,33.0,10.0,21.0,3.0,3.0,0.0,9.0,2.0,2.0,2.0,0.0,30.0,55.8
Bojan Bogdanovic,3,4,31.0,12.0,19.0,2.0,2.0,2.0,5.0,1.0,3.0,0.0,1.0,29.0,46.9
Karl-Anthony Towns,4,5,36.0,12.0,16.0,1.0,1.0,4.0,7.0,5.0,0.0,0.0,3.0,27.0,44.7
Myles Turner,5,6,27.0,7.0,8.0,0.0,0.0,1.0,1.0,3.0,4.0,6.0,1.0,17.0,52.9
Damian Lillard,6,7,36.0,10.0,20.0,4.0,4.0,0.0,2.0,9.0,5.0,0.0,2.0,24.0,52.9
Jayson Tatum,7,8,36.0,9.0,14.0,3.0,3.0,1.0,9.0,5.0,1.0,0.0,0.0,22.0,44.5
Fred VanVleet,8,9,36.0,11.0,22.0,4.0,5.0,0.0,5.0,6.0,0.0,0.0,1.0,30.0,44.0
Terrence Ross,9,10,31.0,13.0,23.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,32.0,38.5
Paul George,10,11,31.0,7.0,16.0,7.0,7.0,0.0,5.0,4.0,4.0,0.0,4.0,27.0,47.0
DeMar DeRozan,11,12,34.0,14.0,28.0,7.0,8.0,1.0,5.0,6.0,0.0,0.0,5.0,35.0,46.2
Russell Westbrook,12,13,33.0,5.0,16.0,4.0,6.0,1.0,12.0,15.0,4.0,0.0,1.0,15.0,64.1
Terry Rozier,13,14,19.0,5.0,9.0,4.0,4.0,0.0,4.0,6.0,1.0,0.0,0.0,19.0,35.8
Jusuf Nurkic,14,15,32.0,9.0,15.0,4.0,4.0,2.0,1.0,6.0,1.0,2.0,1.0,22.0,42.6
Nikola Vucevic,15,16,31.0,9.0,16.0,2.0,2.0,3.0,7.0,3.0,0.0,2.0,1.0,21.0,42.5
Daniel Theis,16,17,22.0,9.0,11.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,20.0,35.2
Rajon Rondo,17,18,35.0,7.0,11.0,0.0,0.0,3.0,4.0,10.0,0.0,0.0,3.0,17.0,37.4
Jaren Jr.,18,19,33.0,12.0,18.0,2.0,3.0,3.0,4.0,0.0,2.0,0.0,5.0,27.0,36.4
Kyle Kuzma,19,20,34.0,10.0,21.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,25.0,37.0
Kyrie Irving,21,22,35.0,6.0,21.0,10.0,10.0,1.0,6.0,8.0,1.0,0.0,3.0,24.0,44.4
Thaddeus Young,22,23,23.0,6.0,9.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,2.0,14.0,39.0
Andrew Wiggins,23,24,36.0,10.0,28.0,3.0,5.0,6.0,3.0,3.0,3.0,2.0,2.0,23.0,51.3
Jaylen Brown,24,25,25.0,7.0,10.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,18.0,26.9
Rudy Gay,25,26,31.0,10.0,15.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,4.0,25.0,30.6
Aaron Gordon,26,27,31.0,5.0,13.0,8.0,8.0,1.0,5.0,5.0,0.0,1.0,2.0,19.0,34.7
Jerami Grant,27,28,30.0,8.0,11.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,20.0,26.6
Taurean Prince,28,29,37.0,7.0,12.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,19.0,26.7
Cory Joseph,29,30,32.0,6.0,10.0,0.0,0.0,1.0,8.0,6.0,1.0,0.0,1.0,13.0,34.8
Darren Collison,30,31,25.0,5.0,8.0,4.0,4.0,1.0,2.0,5.0,1.0,0.0,1.0,14.0,27.1
Kyle Lowry,31,32,36.0,3.0,13.0,4.0,6.0,3.0,5.0,13.0,0.0,1.0,2.0,13.0,43.1
Ivan Rabb,32,33,31.0,6.0,8.0,2.0,3.0,2.0,7.0,1.0,1.0,2.0,2.0,15.0,34.3
Dario Âaric,33,34,21.0,7.0,11.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,17.0,28.1
Rodney Hood,34,35,25.0,6.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,14.0,20.6
JaVale McGee,35,36,29.0,7.0,11.0,3.0,5.0,3.0,5.0,0.0,0.0,1.0,1.0,17.0,28.6
Al-Farouq Aminu,36,37,22.0,3.0,5.0,5.0,5.0,2.0,6.0,1.0,1.0,0.0,0.0,11.0,25.1
Steven Adams,37,38,19.0,5.0,5.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,11.0,28.2
Montrezl Harrell,38,39,29.0,9.0,13.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,6.0,19.0,32.2
Jonathan Isaac,39,40,28.0,3.0,6.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,9.0,33.2
Patrick Beverley,40,41,23.0,4.0,5.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,9.0,25.5
Trae Young,42,43,28.0,7.0,14.0,4.0,7.0,1.0,4.0,5.0,1.0,0.0,4.0,19.0,31.5
Lance Stephenson,43,44,17.0,5.0,7.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,14.0,19.4
Kentavious Caldwell-Pope,44,45,23.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,18.5
Al Horford,45,46,25.0,5.0,9.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,12.0,30.4
Isaiah Canaan,46,47,21.0,5.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,13.0,20.0
Danilo Gallinari,47,48,19.0,4.0,9.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,12.0,27.0
Danny Green,48,49,27.0,4.0,7.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,12.0,19.8
Jake Layman,49,50,30.0,5.0,10.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,13.0,21.6
Mike Conley,50,51,27.0,4.0,15.0,6.0,7.0,1.0,1.0,7.0,2.0,0.0,3.0,15.0,30.9
Bruno Caboclo,51,52,29.0,6.0,9.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,4.0,16.0,19.5
Josh Okogie,52,53,29.0,6.0,12.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,13.0,26.3
Jakob PÃ¶ltl,53,54,12.0,4.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,8.0,18.2
Bryn Forbes,54,55,23.0,4.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,11.0,15.1
Isaiah Briscoe,55,56,19.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,7.0,17.1
Dennis SchrÃ¶der,56,57,31.0,6.0,16.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,16.0,26.1
Evan Fournier,57,58,34.0,8.0,13.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,18.0,18.9
Taj Gibson,58,59,20.0,2.0,6.0,6.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,10.0,17.8
Norman Powell,59,60,20.0,3.0,7.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,11.0,15.4
Nerlens Noel,60,61,20.0,2.0,4.0,0.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,4.0,24.7
Serge Ibaka,61,62,26.0,4.0,10.0,4.0,6.0,0.0,5.0,2.0,0.0,0.0,0.0,12.0,21.0
Yuta Watanabe,63,64,26.0,3.0,8.0,4.0,4.0,0.0,5.0,1.0,1.0,0.0,1.0,10.0,19.5
Brandon Ingram,64,65,39.0,4.0,14.0,2.0,6.0,1.0,1.0,7.0,2.0,1.0,1.0,11.0,31.9
D.J. Augustin,65,66,28.0,1.0,3.0,4.0,4.0,0.0,1.0,6.0,1.0,0.0,2.0,6.0,17.2
Patty Mills,66,67,29.0,3.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,19.0
John Collins,67,68,31.0,5.0,11.0,1.0,2.0,1.0,11.0,1.0,0.0,1.0,2.0,12.0,28.9
DeAndre' Bembry,68,69,14.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,7.0,11.4
LaMarcus Aldridge,69,70,35.0,7.0,19.0,3.0,5.0,5.0,5.0,1.0,0.0,1.0,4.0,17.0,29.5
TJ Leaf,70,71,10.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,12.4
Domantas Sabonis,71,72,21.0,4.0,6.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,3.0,8.0,19.4
Sindarius Thornwell,72,73,29.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,5.0,0.0,2.0,5.0,24.6
Gordon Hayward,73,74,26.0,2.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,4.0,18.7
Marco Belinelli,74,75,24.0,3.0,7.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,8.0,16.0
Khem Birch,75,76,16.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0,15.9
Dewayne Dedmon,76,77,24.0,3.0,7.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,10.0,14.3
Patrick Patterson,77,78,20.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,5.0,12.3
Jerome Robinson,78,79,27.0,2.0,13.0,2.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,7.0,28.9
Shai Gilgeous-Alexander,79,80,26.0,2.0,4.0,4.0,4.0,1.0,0.0,6.0,0.0,1.0,5.0,8.0,16.2
Vince Carter,80,81,16.0,3.0,6.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0,14.4
