Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
James Harden,0,1,42.0,14.0,30.0,12.0,15.0,3.0,5.0,6.0,4.0,1.0,6.0,48.0,75.6
Buddy Hield,1,2,37.0,13.0,22.0,2.0,2.0,3.0,6.0,3.0,0.0,1.0,1.0,35.0,52.3
Devin Booker,2,3,37.0,10.0,23.0,10.0,12.0,1.0,1.0,11.0,0.0,0.0,0.0,32.0,50.9
Eric Bledsoe,3,4,30.0,12.0,14.0,4.0,5.0,0.0,7.0,2.0,0.0,0.0,0.0,30.0,41.4
Blake Griffin,4,5,37.0,12.0,23.0,13.0,15.0,3.0,3.0,3.0,3.0,0.0,5.0,38.0,53.7
Paul George,5,6,40.0,8.0,20.0,11.0,11.0,0.0,6.0,5.0,3.0,0.0,1.0,31.0,53.7
Kyle Kuzma,6,7,43.0,12.0,19.0,4.0,5.0,2.0,6.0,3.0,2.0,0.0,3.0,32.0,49.1
Nikola Jokic,7,8,27.0,8.0,12.0,0.0,1.0,3.0,8.0,12.0,1.0,0.0,1.0,19.0,52.2
Danny Green,8,9,22.0,8.0,12.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,24.0,44.7
Kyrie Irving,9,10,36.0,11.0,19.0,5.0,5.0,1.0,2.0,5.0,1.0,0.0,4.0,32.0,42.1
Joel Embiid,10,11,33.0,11.0,19.0,8.0,12.0,2.0,6.0,6.0,0.0,1.0,3.0,31.0,49.6
Eric Gordon,11,12,32.0,7.0,16.0,11.0,12.0,1.0,4.0,4.0,0.0,0.0,2.0,30.0,40.0
Josh Richardson,12,13,29.0,10.0,15.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,26.0,32.6
Nikola Vucevic,13,14,29.0,11.0,24.0,3.0,3.0,1.0,5.0,4.0,0.0,2.0,0.0,27.0,46.2
Jamal Murray,14,15,24.0,8.0,14.0,6.0,6.0,0.0,2.0,5.0,0.0,0.0,2.0,26.0,33.9
Giannis Antetokounmpo,15,16,32.0,10.0,17.0,4.0,6.0,2.0,11.0,5.0,2.0,0.0,5.0,25.0,49.1
Jeremy Lamb,16,17,23.0,6.0,9.0,1.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,18.0,33.0
Ben Simmons,17,18,36.0,8.0,12.0,4.0,8.0,5.0,9.0,9.0,0.0,1.0,6.0,20.0,47.3
Ante ÂiÂic,18,19,30.0,9.0,12.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,30.2
Kelly Jr.,19,20,30.0,9.0,15.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,24.0,36.1
Bismack Biyombo,21,22,27.0,5.0,7.0,1.0,1.0,5.0,8.0,3.0,0.0,5.0,1.0,11.0,45.1
Jayson Tatum,22,23,34.0,7.0,13.0,5.0,5.0,1.0,4.0,2.0,1.0,3.0,1.0,19.0,39.0
Steven Adams,23,24,35.0,8.0,13.0,0.0,0.0,7.0,2.0,3.0,1.0,2.0,2.0,16.0,38.3
Bobby Portis,24,25,24.0,8.0,12.0,3.0,3.0,2.0,4.0,2.0,1.0,0.0,2.0,21.0,32.2
Norman Powell,25,26,19.0,6.0,7.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,14.0,30.2
Rodney Hood,26,27,26.0,5.0,9.0,6.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,18.0,27.5
Ivica Zubac,27,28,21.0,4.0,6.0,9.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,17.0,29.9
Monte Morris,28,29,19.0,6.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,15.0,25.5
DeAndre Jordan,29,30,31.0,7.0,9.0,1.0,2.0,4.0,12.0,0.0,0.0,0.0,1.0,15.0,33.2
De'Aaron Fox,30,31,35.0,4.0,13.0,5.0,7.0,1.0,5.0,10.0,1.0,0.0,0.0,14.0,39.2
Pascal Siakam,31,32,28.0,7.0,12.0,3.0,4.0,2.0,6.0,2.0,1.0,0.0,0.0,17.0,32.6
Dion Waiters,32,33,21.0,9.0,13.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0,21.0,30.2
Kyle Lowry,33,34,29.0,3.0,8.0,5.0,5.0,1.0,3.0,7.0,2.0,1.0,1.0,12.0,35.3
Kevin Huerter,34,35,34.0,7.0,18.0,0.0,0.0,2.0,2.0,7.0,3.0,0.0,2.0,18.0,40.3
J.J. Redick,35,36,33.0,6.0,13.0,6.0,7.0,0.0,2.0,1.0,1.0,0.0,2.0,22.0,26.9
Domantas Sabonis,36,37,27.0,7.0,8.0,1.0,1.0,3.0,8.0,2.0,0.0,0.0,2.0,16.0,30.2
Trey Lyles,37,38,19.0,7.0,11.0,2.0,2.0,1.0,5.0,4.0,1.0,0.0,1.0,16.0,31.2
Nicolas Batum,38,39,32.0,4.0,6.0,5.0,5.0,0.0,3.0,6.0,1.0,0.0,3.0,15.0,27.6
Serge Ibaka,39,40,25.0,9.0,13.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,18.0,27.0
Luke Kennard,40,41,23.0,7.0,12.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,19.0,27.6
Alex Len,42,43,18.0,7.0,10.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,2.0,15.0,29.2
