Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Jamal Murray,0,1,39.0,16.0,24.0,5.0,6.0,0.0,6.0,8.0,0.0,1.0,5.0,46.0,63.2
Kemba Walker,1,2,36.0,18.0,29.0,5.0,8.0,1.0,3.0,4.0,1.0,1.0,1.0,47.0,62.8
Deandre Ayton,2,3,39.0,16.0,20.0,1.0,3.0,10.0,4.0,1.0,4.0,0.0,0.0,33.0,63.3
Giannis Antetokounmpo,3,4,34.0,13.0,17.0,3.0,5.0,2.0,8.0,10.0,2.0,3.0,4.0,31.0,69.0
James Harden,4,5,37.0,10.0,25.0,14.0,14.0,3.0,6.0,6.0,3.0,2.0,7.0,41.0,68.8
Shabazz Napier,5,6,33.0,9.0,15.0,10.0,12.0,1.0,3.0,7.0,1.0,0.0,1.0,32.0,49.3
Larry Jr.,6,7,36.0,7.0,8.0,4.0,4.0,2.0,13.0,7.0,4.0,1.0,0.0,18.0,61.5
Damian Lillard,7,8,38.0,14.0,23.0,6.0,7.0,1.0,1.0,5.0,1.0,0.0,3.0,40.0,49.9
LaMarcus Aldridge,8,9,36.0,14.0,23.0,10.0,12.0,3.0,4.0,2.0,0.0,2.0,2.0,38.0,53.4
Khris Middleton,9,10,34.0,11.0,15.0,3.0,3.0,0.0,4.0,7.0,1.0,0.0,0.0,29.0,47.3
Rudy Gobert,10,11,24.0,10.0,12.0,5.0,6.0,5.0,11.0,0.0,0.0,1.0,1.0,25.0,46.2
Nikola Jokic,11,12,37.0,8.0,11.0,7.0,8.0,1.0,7.0,9.0,3.0,1.0,4.0,23.0,54.1
Klay Thompson,12,13,33.0,12.0,21.0,4.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,32.0,41.3
DeMar DeRozan,13,14,37.0,9.0,19.0,7.0,7.0,1.0,12.0,6.0,4.0,1.0,3.0,25.0,61.6
Kyrie Irving,14,15,34.0,8.0,16.0,8.0,8.0,1.0,3.0,13.0,1.0,0.0,4.0,26.0,49.3
Stephen Curry,15,16,36.0,6.0,15.0,11.0,14.0,1.0,4.0,8.0,2.0,1.0,2.0,25.0,50.0
Mike Conley,16,17,36.0,9.0,22.0,7.0,8.0,3.0,2.0,6.0,3.0,1.0,1.0,26.0,52.0
Anthony Davis,17,18,38.0,6.0,13.0,8.0,10.0,2.0,9.0,1.0,3.0,1.0,1.0,22.0,47.7
Devin Booker,18,19,36.0,11.0,18.0,4.0,4.0,0.0,1.0,8.0,1.0,0.0,3.0,27.0,40.2
Thomas Bryant,19,20,35.0,9.0,13.0,3.0,3.0,2.0,8.0,3.0,0.0,1.0,0.0,21.0,40.5
