Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Kawhi Leonard,0,1,34.0,12.0,20.0,8.0,9.0,3.0,3.0,2.0,2.0,2.0,1.0,34.0,55.2
Kevin Durant,1,2,37.0,12.0,21.0,6.0,6.0,0.0,7.0,6.0,1.0,0.0,3.0,33.0,50.4
Paul George,2,3,36.0,8.0,21.0,12.0,14.0,0.0,10.0,6.0,1.0,1.0,4.0,32.0,55.0
Aaron Gordon,3,4,37.0,10.0,17.0,3.0,3.0,1.0,6.0,5.0,1.0,0.0,1.0,25.0,42.9
Klay Thompson,4,5,39.0,12.0,20.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,32.2
CJ McCollum,5,6,41.0,10.0,20.0,2.0,2.0,0.0,4.0,3.0,1.0,2.0,2.0,27.0,43.3
Shai Gilgeous-Alexander,6,7,30.0,9.0,15.0,4.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,25.0,31.4
Darren Collison,7,8,32.0,5.0,13.0,6.0,6.0,2.0,4.0,5.0,2.0,0.0,2.0,19.0,37.7
Gordon Hayward,8,9,33.0,7.0,9.0,3.0,3.0,0.0,3.0,2.0,2.0,1.0,3.0,20.0,32.6
Bojan Bogdanovic,9,10,37.0,6.0,14.0,9.0,10.0,0.0,8.0,3.0,0.0,0.0,2.0,22.0,34.1
Patrick Beverley,10,11,36.0,4.0,9.0,1.0,2.0,0.0,10.0,5.0,1.0,3.0,1.0,12.0,42.5
Damian Lillard,11,12,41.0,7.0,19.0,6.0,6.0,0.0,3.0,8.0,1.0,0.0,4.0,24.0,38.6
Serge Ibaka,12,13,19.0,5.0,6.0,2.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,13.0,26.1
Marcus Morris,13,14,30.0,7.0,11.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,18.0,27.6
Norman Powell,14,15,21.0,7.0,9.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,16.0,22.3
Maurice Harkless,15,16,33.0,5.0,13.0,4.0,4.0,1.0,9.0,0.0,2.0,3.0,1.0,15.0,41.0
Jayson Tatum,16,17,36.0,4.0,10.0,9.0,12.0,0.0,8.0,2.0,1.0,0.0,4.0,18.0,29.6
Enes Kanter,17,18,30.0,2.0,4.0,4.0,4.0,2.0,8.0,3.0,2.0,1.0,2.0,8.0,31.5
Pascal Siakam,18,19,35.0,7.0,14.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,16.0,27.2
Dennis Schr̦der,20,21,27.0,6.0,12.0,3.0,4.0,0.0,3.0,3.0,1.0,0.0,3.0,17.0,25.1
Tyreke Evans,21,22,25.0,7.0,18.0,4.0,4.0,0.0,2.0,1.0,1.0,0.0,2.0,21.0,25.9
Jerami Grant,22,23,34.0,4.0,10.0,0.0,0.0,1.0,8.0,2.0,2.0,0.0,1.0,11.0,29.8
Domantas Sabonis,23,24,21.0,6.0,9.0,2.0,4.0,3.0,5.0,2.0,0.0,0.0,2.0,14.0,24.6
Stephen Curry,24,25,34.0,3.0,14.0,5.0,5.0,0.0,10.0,7.0,3.0,0.0,3.0,12.0,40.5
Draymond Green,25,26,36.0,4.0,11.0,2.0,4.0,3.0,6.0,5.0,0.0,2.0,1.0,10.0,33.3
Evan Fournier,26,27,35.0,8.0,16.0,1.0,2.0,0.0,4.0,2.0,1.0,0.0,4.0,19.0,25.8
Kyle Lowry,27,28,38.0,3.0,8.0,1.0,2.0,1.0,3.0,9.0,4.0,0.0,6.0,9.0,33.3
Myles Turner,28,29,33.0,5.0,12.0,3.0,4.0,3.0,4.0,0.0,0.0,2.0,0.0,13.0,27.4
Thaddeus Young,29,30,35.0,4.0,9.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,1.0,9.0,23.3
Jaylen Brown,30,31,26.0,5.0,9.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,13.0,20.7
Montrezl Harrell,31,32,25.0,5.0,8.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,10.0,21.6
Kyrie Irving,32,33,37.0,4.0,13.0,6.0,7.0,0.0,2.0,7.0,1.0,0.0,3.0,14.0,26.9
Jerome Robinson,33,34,11.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,14.5
Al Horford,34,35,33.0,4.0,19.0,5.0,6.0,6.0,6.0,5.0,0.0,0.0,2.0,14.0,33.9
Terry Rozier,35,36,18.0,4.0,6.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,11.0,17.7
Fred VanVleet,36,37,22.0,2.0,5.0,4.0,4.0,0.0,2.0,4.0,1.0,0.0,1.0,9.0,19.4
Zach Collins,37,38,15.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0,10.0,17.3
Landry Shamet,38,39,27.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,9.0,17.7
Lou Williams,39,40,29.0,2.0,10.0,7.0,10.0,1.0,3.0,3.0,1.0,0.0,1.0,12.0,23.3
Danilo Gallinari,41,42,36.0,5.0,20.0,5.0,6.0,2.0,5.0,4.0,0.0,0.0,1.0,16.0,29.4
Steven Adams,42,43,28.0,3.0,6.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,20.9
Andre Iguodala,43,44,26.0,4.0,10.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,10.0,15.6
Marc Gasol,44,45,25.0,1.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,0.0,2.0,24.2
Danny Green,45,46,26.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,8.0,19.4
Raymond Felton,46,47,13.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,9.2
Khem Birch,47,48,15.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,5.0,11.8
JaMychal Green,48,49,21.0,1.0,2.0,3.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,6.0,11.9
D.J. Augustin,49,50,29.0,3.0,6.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,8.0,12.9
Andrew Bogut,50,51,21.0,4.0,7.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,4.0,8.0,22.0
Russell Westbrook,51,52,40.0,5.0,21.0,2.0,4.0,3.0,6.0,7.0,0.0,0.0,3.0,14.0,32.3
Alfonzo McKinnie,52,53,12.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,9.4
Cory Joseph,53,54,18.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,12.2
Nikola Vucevic,54,55,32.0,5.0,14.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,11.0,21.0
Kevon Looney,55,56,18.0,1.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,2.0,13.4
Markieff Morris,56,57,13.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,10.2
Jarell Martin,57,58,6.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,9.2
Rodney Hood,58,59,18.0,1.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,9.4
Michael Carter-Williams,59,60,15.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,10.4
Wesley Iwundu,60,61,14.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,9.2
Jake Layman,62,63,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Abdel Nader,63,64,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Melvin Frazier,64,65,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
Aron Baynes,65,66,18.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,6.4
Terrence Ross,66,67,30.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,3.0,5.0,11.9
Meyers Leonard,67,68,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.2
Shaun Livingston,68,69,12.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.5
Wilson Chandler,69,70,11.0,2.0,6.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,7.9
Nerlens Noel,70,71,11.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,8.2
Malcolm Miller,71,72,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2
Seth Curry,72,73,13.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.9
