Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Jrue Holiday,0,1,40.0,14.0,22.0,3.0,3.0,1.0,4.0,5.0,3.0,0.0,9.0,37.0,50.5
DeMar DeRozan,1,2,38.0,10.0,23.0,6.0,6.0,0.0,6.0,8.0,2.0,1.0,0.0,26.0,54.2
Julius Randle,2,3,33.0,11.0,19.0,6.0,7.0,2.0,4.0,5.0,0.0,2.0,1.0,28.0,47.7
Blake Griffin,3,4,37.0,13.0,25.0,5.0,8.0,0.0,5.0,2.0,1.0,1.0,3.0,35.0,47.0
Kemba Walker,4,5,30.0,8.0,20.0,5.0,5.0,1.0,5.0,6.0,4.0,0.0,2.0,25.0,51.2
Rudy Gay,5,6,34.0,10.0,16.0,3.0,4.0,3.0,12.0,2.0,1.0,1.0,3.0,23.0,47.0
Giannis Antetokounmpo,6,7,37.0,8.0,15.0,2.0,3.0,5.0,14.0,6.0,0.0,1.0,2.0,19.0,51.8
Kawhi Leonard,7,8,37.0,8.0,18.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,1.0,20.0,46.6
Kevin Knox,8,9,41.0,10.0,25.0,2.0,2.0,3.0,12.0,0.0,1.0,0.0,0.0,26.0,47.0
Tim Frazier,9,10,34.0,4.0,5.0,4.0,4.0,0.0,3.0,8.0,2.0,0.0,2.0,14.0,33.6
Langston Galloway,10,11,36.0,9.0,20.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,0.0,24.0,38.1
Cody Zeller,11,12,25.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,0.0,12.0,35.4
Donovan Mitchell,12,13,35.0,8.0,21.0,8.0,10.0,1.0,4.0,1.0,2.0,1.0,2.0,27.0,41.5
Serge Ibaka,13,14,32.0,9.0,21.0,0.0,0.0,1.0,5.0,4.0,2.0,2.0,2.0,22.0,45.2
Andre Drummond,14,15,34.0,10.0,23.0,3.0,6.0,11.0,8.0,1.0,1.0,1.0,4.0,23.0,49.3
Brook Lopez,15,16,32.0,7.0,13.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,19.0,31.2
Pascal Siakam,16,17,25.0,7.0,12.0,1.0,2.0,2.0,5.0,2.0,0.0,3.0,1.0,17.0,36.4
Jeremy Lamb,17,18,27.0,8.0,12.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,19.0,28.0
Ricky Rubio,18,19,35.0,11.0,23.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,26.0,31.6
Fred VanVleet,19,20,27.0,7.0,12.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,19.0,27.4
Rudy Gobert,21,22,33.0,5.0,9.0,2.0,4.0,3.0,5.0,7.0,1.0,1.0,2.0,12.0,36.1
LaMarcus Aldridge,22,23,29.0,10.0,15.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,2.0,20.0,35.7
Tim Jr.,23,24,34.0,7.0,13.0,4.0,4.0,0.0,2.0,5.0,2.0,0.0,5.0,21.0,31.9
Bryn Forbes,24,25,31.0,6.0,8.0,2.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,15.0,24.5
Malcolm Brogdon,25,26,31.0,7.0,15.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,18.0,26.4
Thabo Sefolosha,26,27,14.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,9.0,19.2
