Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Kawhi Leonard,0,1,32.0,12.0,16.0,11.0,12.0,2.0,4.0,1.0,1.0,0.0,1.0,37.0,47.7
Anthony Davis,1,2,39.0,12.0,23.0,5.0,8.0,5.0,15.0,5.0,0.0,1.0,1.0,30.0,63.5
Giannis Antetokounmpo,2,3,33.0,8.0,13.0,13.0,17.0,3.0,5.0,5.0,0.0,3.0,4.0,30.0,52.1
Victor Oladipo,3,4,35.0,8.0,14.0,5.0,6.0,2.0,7.0,6.0,2.0,0.0,1.0,26.0,50.8
Lauri Markkanen,4,5,36.0,12.0,20.0,4.0,4.0,0.0,6.0,3.0,0.0,1.0,2.0,32.0,44.7
LeBron James,5,6,38.0,8.0,20.0,6.0,9.0,2.0,10.0,14.0,2.0,0.0,2.0,22.0,61.4
Bryn Forbes,6,7,29.0,7.0,12.0,5.0,5.0,0.0,4.0,7.0,0.0,1.0,1.0,22.0,39.3
Emmanuel Mudiay,7,8,34.0,12.0,20.0,5.0,7.0,0.0,1.0,4.0,1.0,0.0,3.0,32.0,39.2
Nikola Vucevic,8,9,36.0,8.0,19.0,2.0,2.0,5.0,14.0,4.0,0.0,4.0,0.0,19.0,59.8
Ricky Rubio,9,10,26.0,10.0,15.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,5.0,24.0,39.4
Jaylen Brown,10,11,30.0,8.0,14.0,2.0,7.0,2.0,5.0,2.0,4.0,0.0,0.0,21.0,44.4
Mike Conley,11,12,32.0,8.0,18.0,0.0,0.0,1.0,6.0,5.0,1.0,1.0,2.0,23.0,42.9
Rodions Kurucs,12,13,34.0,6.0,11.0,8.0,10.0,0.0,3.0,0.0,1.0,1.0,0.0,24.0,33.6
Fred VanVleet,13,14,37.0,6.0,10.0,1.0,1.0,1.0,4.0,8.0,2.0,1.0,0.0,14.0,41.0
