Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Stephen Curry,0,1,38.0,14.0,27.0,3.0,4.0,1.0,3.0,6.0,1.0,0.0,6.0,41.0,51.8
Ben Simmons,1,2,38.0,10.0,13.0,6.0,9.0,5.0,3.0,6.0,3.0,1.0,4.0,26.0,52.6
Terrence Ross,2,3,27.0,11.0,18.0,3.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,30.0,43.8
Andre Drummond,3,4,36.0,11.0,13.0,2.0,2.0,6.0,14.0,0.0,1.0,1.0,2.0,24.0,52.0
Derrick White,4,5,24.0,8.0,13.0,7.0,9.0,1.0,2.0,6.0,1.0,2.0,1.0,26.0,46.6
Myles Turner,5,6,34.0,10.0,16.0,6.0,6.0,1.0,6.0,1.0,1.0,0.0,1.0,27.0,38.9
Giannis Antetokounmpo,6,7,28.0,7.0,13.0,4.0,5.0,1.0,8.0,5.0,4.0,2.0,1.0,19.0,54.3
Lou Williams,7,8,38.0,10.0,18.0,2.0,5.0,0.0,3.0,6.0,3.0,0.0,1.0,24.0,44.6
LeBron James,8,9,40.0,9.0,22.0,5.0,7.0,1.0,13.0,9.0,1.0,0.0,4.0,24.0,53.3
Pascal Siakam,9,10,37.0,12.0,19.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,28.0,36.1
Khris Middleton,10,11,35.0,7.0,9.0,3.0,4.0,2.0,4.0,4.0,2.0,0.0,3.0,18.0,34.2
Thaddeus Young,11,12,30.0,8.0,13.0,0.0,0.0,3.0,7.0,4.0,2.0,0.0,1.0,16.0,39.0
Patrick Beverley,12,13,36.0,6.0,11.0,0.0,0.0,2.0,6.0,4.0,2.0,1.0,2.0,17.0,39.6
Kevin Durant,13,14,37.0,11.0,24.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,25.0,40.8
Reggie Jackson,14,15,35.0,6.0,14.0,4.0,4.0,2.0,5.0,9.0,2.0,0.0,2.0,17.0,42.9
Darren Collison,15,16,32.0,7.0,13.0,1.0,1.0,1.0,3.0,10.0,1.0,0.0,2.0,16.0,36.8
Harrison Barnes,16,17,39.0,10.0,24.0,5.0,5.0,3.0,4.0,4.0,0.0,0.0,4.0,27.0,37.4
LaMarcus Aldridge,17,18,37.0,5.0,13.0,10.0,11.0,6.0,7.0,2.0,0.0,0.0,3.0,20.0,35.6
Joel Embiid,18,19,33.0,8.0,24.0,10.0,12.0,6.0,14.0,5.0,2.0,0.0,8.0,26.0,55.5
Lance Stephenson,19,20,30.0,6.0,10.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,20.0,27.1
D.J. Augustin,21,22,25.0,4.0,8.0,10.0,10.0,1.0,2.0,2.0,0.0,0.0,2.0,20.0,24.6
Jarrett Allen,22,23,28.0,6.0,7.0,1.0,3.0,0.0,3.0,4.0,2.0,2.0,1.0,14.0,34.6
D'Angelo Russell,23,24,33.0,10.0,26.0,3.0,4.0,1.0,4.0,9.0,1.0,1.0,4.0,25.0,46.5
Eric Bledsoe,24,25,30.0,6.0,12.0,0.0,0.0,2.0,6.0,6.0,4.0,0.0,4.0,14.0,40.6
Kevon Looney,25,26,22.0,6.0,8.0,2.0,4.0,2.0,3.0,0.0,2.0,2.0,0.0,14.0,32.0
Blake Griffin,26,27,39.0,8.0,26.0,6.0,8.0,4.0,6.0,6.0,1.0,0.0,2.0,24.0,46.0
D.J. Wilson,27,28,22.0,6.0,10.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,16.0,30.5
Tobias Harris,28,29,43.0,5.0,13.0,4.0,6.0,1.0,7.0,8.0,0.0,1.0,0.0,15.0,39.6
Brandon Ingram,29,30,43.0,7.0,12.0,5.0,5.0,0.0,4.0,4.0,0.0,0.0,2.0,19.0,27.8
Bojan Bogdanovic,30,31,34.0,8.0,18.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,21.0,28.8
Joe Harris,31,32,32.0,7.0,10.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0,18.0,24.9
Rajon Rondo,32,33,36.0,6.0,14.0,1.0,2.0,1.0,12.0,7.0,1.0,0.0,1.0,14.0,42.1
Nikola Vucevic,33,34,34.0,8.0,15.0,0.0,0.0,2.0,8.0,5.0,0.0,0.0,3.0,17.0,33.5
Rudy Gay,34,35,28.0,7.0,11.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,3.0,15.0,29.4
Draymond Green,35,36,34.0,1.0,6.0,2.0,2.0,1.0,7.0,10.0,4.0,3.0,2.0,4.0,47.6
Shabazz Napier,36,37,29.0,4.0,13.0,5.0,6.0,0.0,1.0,7.0,0.0,2.0,1.0,15.0,31.7
Patty Mills,37,38,30.0,6.0,13.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,17.0,23.7
DeMarre Carroll,38,39,27.0,5.0,13.0,5.0,7.0,0.0,5.0,2.0,0.0,0.0,1.0,18.0,26.0
DeMar DeRozan,39,40,35.0,5.0,16.0,5.0,6.0,2.0,8.0,4.0,0.0,0.0,0.0,15.0,33.0
Boban Marjanovic,40,41,13.0,3.0,4.0,5.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,11.0,18.5
Montrezl Harrell,42,43,23.0,7.0,11.0,1.0,5.0,3.0,5.0,0.0,1.0,2.0,1.0,15.0,32.6
Jonah Bolden,43,44,14.0,3.0,5.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,8.0,27.5
