Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Devin Booker,0,1,40.0,13.0,23.0,9.0,9.0,1.0,7.0,11.0,2.0,0.0,5.0,37.0,64.1
Blake Griffin,1,2,26.0,10.0,14.0,5.0,6.0,1.0,5.0,5.0,1.0,0.0,1.0,28.0,44.7
LaMarcus Aldridge,2,3,37.0,14.0,26.0,0.0,0.0,4.0,11.0,2.0,2.0,2.0,0.0,29.0,62.0
Giannis Antetokounmpo,3,4,35.0,10.0,18.0,6.0,10.0,3.0,10.0,6.0,0.0,1.0,0.0,27.0,54.6
Taj Gibson,4,5,30.0,11.0,15.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,0.0,25.0,45.1
Joel Embiid,5,6,27.0,11.0,21.0,11.0,15.0,3.0,9.0,0.0,2.0,0.0,2.0,33.0,51.4
Mike Conley,6,7,35.0,8.0,18.0,9.0,10.0,0.0,5.0,8.0,1.0,0.0,0.0,26.0,47.0
DeMar DeRozan,7,8,36.0,10.0,20.0,8.0,9.0,0.0,4.0,6.0,2.0,1.0,1.0,28.0,49.8
Kevin Huerter,8,9,30.0,11.0,18.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,1.0,27.0,38.3
Damyean Dotson,9,10,40.0,10.0,19.0,2.0,2.0,2.0,4.0,6.0,2.0,0.0,3.0,26.0,45.2
Bam Adebayo,10,11,27.0,8.0,11.0,3.0,3.0,3.0,3.0,5.0,2.0,0.0,1.0,19.0,38.7
John Collins,11,12,30.0,9.0,15.0,3.0,4.0,3.0,7.0,0.0,0.0,4.0,1.0,23.0,46.0
Luka Doncic,12,13,37.0,5.0,16.0,8.0,9.0,1.0,14.0,9.0,2.0,2.0,3.0,19.0,59.5
Elfrid Payton,13,14,30.0,6.0,12.0,2.0,2.0,2.0,8.0,10.0,1.0,1.0,1.0,15.0,47.0
Kyle Lowry,14,15,35.0,8.0,14.0,2.0,3.0,1.0,6.0,10.0,0.0,0.0,6.0,24.0,41.4
Pascal Siakam,15,16,29.0,8.0,12.0,3.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,20.0,38.5
Andre Drummond,16,17,29.0,6.0,6.0,4.0,7.0,3.0,12.0,1.0,0.0,0.0,0.0,16.0,35.5
Reggie Jackson,17,18,24.0,7.0,14.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,21.0,33.0
Clint Capela,18,19,35.0,6.0,9.0,5.0,8.0,7.0,5.0,1.0,1.0,1.0,1.0,17.0,37.9
Eric Bledsoe,19,20,30.0,9.0,13.0,1.0,3.0,0.0,2.0,6.0,0.0,0.0,1.0,21.0,31.4
Jeff Teague,21,22,32.0,8.0,18.0,3.0,4.0,0.0,3.0,10.0,1.0,2.0,2.0,20.0,45.6
Nikola Vucevic,22,23,34.0,10.0,24.0,5.0,6.0,4.0,6.0,3.0,1.0,1.0,2.0,26.0,46.5
Klay Thompson,23,24,35.0,10.0,22.0,4.0,4.0,2.0,3.0,5.0,3.0,1.0,7.0,28.0,46.5
Keita Bates-Diop,24,25,34.0,7.0,12.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,18.0,37.7
Kevin Durant,25,26,30.0,9.0,17.0,6.0,8.0,0.0,2.0,3.0,2.0,0.0,3.0,25.0,34.9
Eric Gordon,26,27,31.0,10.0,20.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,26.0,32.6
Langston Galloway,27,28,29.0,7.0,10.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,21.0,24.4
Frank Jackson,28,29,32.0,10.0,18.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,23.0,32.2
Julius Randle,29,30,34.0,8.0,18.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,23.0,34.1
Anthony Davis,30,31,21.0,6.0,10.0,0.0,0.0,1.0,7.0,4.0,1.0,4.0,4.0,15.0,41.6
Avery Bradley,31,32,37.0,8.0,17.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0,21.0,31.9
Maxi Kleber,32,33,30.0,4.0,7.0,2.0,2.0,3.0,8.0,1.0,1.0,3.0,0.0,10.0,36.7
