Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
James Harden,0,1,44.0,13.0,32.0,8.0,9.0,2.0,8.0,15.0,1.0,2.0,7.0,44.0,80.5
Clint Capela,1,2,45.0,12.0,19.0,5.0,5.0,9.0,12.0,1.0,2.0,1.0,1.0,29.0,63.7
Jamal Murray,2,3,37.0,12.0,24.0,6.0,10.0,3.0,4.0,6.0,1.0,0.0,4.0,36.0,52.4
DeMar DeRozan,3,4,33.0,7.0,15.0,7.0,7.0,1.0,13.0,11.0,2.0,0.0,3.0,21.0,57.3
Klay Thompson,4,5,43.0,11.0,20.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,1.0,26.0,52.0
Nikola Jokic,5,6,31.0,10.0,18.0,3.0,4.0,3.0,10.0,6.0,1.0,1.0,5.0,26.0,51.6
Buddy Hield,6,7,34.0,12.0,19.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,29.0,36.4
Stephen Curry,7,8,40.0,14.0,27.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,5.0,35.0,42.6
Bryn Forbes,8,9,28.0,7.0,10.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,20.0,31.1
LaMarcus Aldridge,9,10,30.0,10.0,14.0,3.0,3.0,0.0,2.0,5.0,0.0,0.0,3.0,23.0,29.9
Derrick White,10,11,33.0,8.0,11.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,19.0,28.0
Kevin Durant,11,12,42.0,10.0,23.0,5.0,5.0,0.0,7.0,3.0,0.0,1.0,2.0,26.0,39.9
Danuel House,12,13,39.0,3.0,5.0,9.0,9.0,0.0,4.0,3.0,1.0,0.0,1.0,17.0,28.3
Kawhi Leonard,13,14,32.0,8.0,13.0,5.0,7.0,0.0,1.0,5.0,2.0,0.0,3.0,21.0,32.7
Mason Plumlee,14,15,29.0,5.0,7.0,2.0,4.0,5.0,5.0,4.0,1.0,1.0,1.0,12.0,35.0
De'Aaron Fox,15,16,28.0,7.0,10.0,1.0,2.0,0.0,2.0,8.0,1.0,0.0,3.0,16.0,30.4
Delon Wright,16,17,24.0,5.0,9.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,15.0,27.3
Gerald Green,17,18,30.0,6.0,13.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,16.0,29.8
Nemanja Bjelica,18,19,31.0,7.0,14.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,2.0,17.0,29.7
Norman Powell,19,20,25.0,5.0,11.0,3.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,14.0,29.6
Draymond Green,21,22,36.0,4.0,7.0,1.0,1.0,1.0,10.0,8.0,2.0,2.0,4.0,9.0,42.2
Austin Rivers,22,23,43.0,7.0,18.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,18.0,31.8
Kevon Looney,23,24,21.0,5.0,9.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,12.0,28.4
Bogdan Bogdanovic,24,25,29.0,5.0,9.0,2.0,2.0,0.0,5.0,2.0,1.0,0.0,1.0,14.0,25.0
Greg Monroe,25,26,17.0,4.0,8.0,4.0,7.0,4.0,2.0,0.0,1.0,1.0,0.0,12.0,25.2
Rudy Gay,26,27,23.0,6.0,10.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,13.0,27.9
Serge Ibaka,27,28,26.0,5.0,11.0,3.0,4.0,2.0,4.0,1.0,1.0,0.0,1.0,14.0,24.7
Willie Cauley-Stein,28,29,29.0,5.0,10.0,3.0,4.0,0.0,6.0,3.0,0.0,0.0,1.0,13.0,23.7
Pascal Siakam,29,30,27.0,4.0,8.0,2.0,2.0,0.0,6.0,7.0,1.0,1.0,4.0,10.0,29.7
Yogi Ferrell,30,31,19.0,4.0,6.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,14.0
Paul Millsap,31,32,22.0,3.0,6.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,10.0,20.2
Juan HernangÃ³mez,32,33,15.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,5.0,14.0
