Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
LaMarcus Aldridge,0,1,48.0,20.0,33.0,16.0,16.0,4.0,5.0,4.0,0.0,4.0,5.0,56.0,79.8
Russell Westbrook,1,2,49.0,11.0,22.0,2.0,5.0,2.0,11.0,24.0,2.0,0.0,3.0,24.0,78.6
Derrick White,2,3,48.0,10.0,17.0,2.0,2.0,0.0,5.0,8.0,2.0,1.0,2.0,23.0,48.0
Paul George,3,4,46.0,11.0,25.0,5.0,7.0,1.0,7.0,1.0,3.0,0.0,2.0,30.0,48.1
Nikola Jokic,4,5,27.0,8.0,19.0,2.0,3.0,5.0,9.0,10.0,0.0,2.0,1.0,18.0,54.8
Mason Plumlee,5,6,20.0,7.0,8.0,3.0,5.0,3.0,9.0,5.0,0.0,1.0,2.0,17.0,39.9
Malik Beasley,6,7,31.0,6.0,10.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,15.0,32.7
Jerami Grant,7,8,43.0,10.0,20.0,4.0,6.0,5.0,7.0,1.0,0.0,3.0,3.0,25.0,46.9
Tobias Harris,8,9,31.0,7.0,15.0,4.0,4.0,1.0,10.0,4.0,0.0,1.0,0.0,18.0,40.2
Justise Winslow,9,10,31.0,5.0,9.0,1.0,2.0,2.0,5.0,11.0,0.0,0.0,1.0,13.0,36.9
Steven Adams,10,11,37.0,8.0,13.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,19.0,38.9
Marcus Morris,11,12,28.0,7.0,13.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.0,17.0,34.7
Josh Richardson,12,13,33.0,7.0,13.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,18.0,30.6
Kyrie Irving,13,14,34.0,10.0,19.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,3.0,22.0,38.5
Patty Mills,14,15,29.0,5.0,7.0,1.0,1.0,0.0,3.0,6.0,2.0,0.0,1.0,14.0,31.6
Reggie Bullock,15,16,30.0,4.0,9.0,4.0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,15.0,28.2
Jamal Murray,16,17,32.0,10.0,16.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,4.0,23.0,29.2
