Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Kawhi Leonard,0,1,33.0,10.0,19.0,9.0,10.0,1.0,6.0,4.0,4.0,0.0,0.0,31.0,57.4
Kyrie Irving,1,2,33.0,10.0,16.0,7.0,8.0,1.0,4.0,5.0,1.0,0.0,2.0,31.0,45.5
Russell Westbrook,2,3,33.0,13.0,25.0,5.0,7.0,2.0,2.0,8.0,3.0,1.0,3.0,32.0,57.8
Joel Embiid,3,4,32.0,11.0,21.0,6.0,7.0,5.0,6.0,4.0,0.0,1.0,2.0,31.0,51.2
Paul George,4,5,34.0,9.0,18.0,11.0,14.0,1.0,11.0,4.0,0.0,2.0,4.0,32.0,54.4
Alex Len,5,6,26.0,9.0,9.0,3.0,6.0,1.0,8.0,1.0,2.0,2.0,1.0,22.0,45.3
Marc Gasol,6,7,36.0,7.0,10.0,3.0,7.0,0.0,5.0,6.0,5.0,0.0,0.0,19.0,49.0
Rodney Hood,7,8,30.0,9.0,13.0,4.0,6.0,0.0,1.0,3.0,3.0,0.0,1.0,26.0,39.7
Tony Parker,8,9,25.0,8.0,15.0,7.0,8.0,0.0,1.0,11.0,0.0,0.0,2.0,24.0,39.7
Buddy Hield,9,10,38.0,9.0,15.0,6.0,6.0,0.0,11.0,3.0,0.0,1.0,2.0,25.0,43.7
Damian Lillard,10,11,27.0,8.0,10.0,5.0,5.0,0.0,3.0,7.0,1.0,0.0,3.0,22.0,36.1
Danilo Gallinari,11,12,26.0,7.0,15.0,10.0,10.0,1.0,2.0,0.0,2.0,0.0,1.0,27.0,35.6
Jusuf Nurkic,12,13,24.0,7.0,10.0,8.0,10.0,1.0,9.0,2.0,0.0,1.0,2.0,22.0,38.0
Steven Adams,13,14,37.0,8.0,15.0,2.0,4.0,4.0,6.0,2.0,3.0,1.0,1.0,18.0,44.0
Nemanja Bjelica,14,15,30.0,8.0,13.0,2.0,4.0,1.0,7.0,1.0,2.0,1.0,2.0,21.0,39.1
Nikola Vucevic,15,16,27.0,5.0,11.0,5.0,6.0,5.0,10.0,5.0,1.0,1.0,3.0,15.0,43.5
Sam Dekker,16,17,28.0,4.0,6.0,2.0,2.0,0.0,9.0,4.0,3.0,0.0,0.0,12.0,37.8
Kemba Walker,17,18,35.0,6.0,14.0,3.0,4.0,0.0,4.0,8.0,0.0,0.0,1.0,19.0,34.8
Trae Young,18,19,31.0,9.0,13.0,3.0,5.0,0.0,1.0,4.0,0.0,0.0,3.0,24.0,28.2
Shelvin Mack,19,20,29.0,5.0,8.0,2.0,2.0,0.0,2.0,8.0,1.0,0.0,0.0,14.0,31.4
Kyle Lowry,21,22,37.0,7.0,14.0,3.0,4.0,0.0,3.0,12.0,1.0,0.0,5.0,20.0,39.6
Dwyane Wade,22,23,24.0,6.0,10.0,3.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,19.0,28.2
Pascal Siakam,23,24,33.0,6.0,8.0,3.0,4.0,1.0,14.0,2.0,3.0,0.0,3.0,15.0,42.0
Nicolas Batum,24,25,32.0,7.0,10.0,3.0,4.0,1.0,6.0,1.0,1.0,1.0,4.0,20.0,31.9
Aaron Gordon,25,26,34.0,7.0,15.0,2.0,4.0,2.0,8.0,3.0,2.0,2.0,2.0,18.0,44.5
Blake Griffin,26,27,34.0,8.0,17.0,8.0,8.0,0.0,15.0,3.0,0.0,1.0,5.0,24.0,44.5
Jonas Valanciunas,27,28,17.0,8.0,14.0,6.0,6.0,1.0,3.0,1.0,0.0,2.0,3.0,23.0,32.3
Robert Covington,28,29,36.0,4.0,10.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,0.0,15.0,39.3
Serge Ibaka,29,30,30.0,7.0,13.0,2.0,2.0,4.0,4.0,1.0,2.0,3.0,2.0,16.0,40.1
Tristan Thompson,30,31,29.0,4.0,9.0,3.0,6.0,6.0,7.0,3.0,4.0,0.0,1.0,11.0,42.1
George Hill,31,32,20.0,6.0,8.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,17.0,25.9
Hassan Whiteside,32,33,29.0,6.0,11.0,4.0,4.0,5.0,7.0,0.0,0.0,2.0,2.0,16.0,34.4
Andre Drummond,33,34,31.0,8.0,17.0,1.0,4.0,4.0,8.0,2.0,2.0,1.0,0.0,17.0,43.4
John Wall,34,35,34.0,9.0,15.0,0.0,0.0,1.0,4.0,7.0,3.0,0.0,9.0,22.0,38.5
CJ McCollum,35,36,27.0,7.0,13.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,19.0,28.8
Malik Monk,36,37,23.0,7.0,10.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,20.0,22.9
Collin Sexton,37,38,27.0,4.0,10.0,8.0,9.0,4.0,4.0,3.0,0.0,1.0,3.0,17.0,31.1
Kelly Olynyk,38,39,21.0,4.0,6.0,5.0,6.0,2.0,1.0,3.0,2.0,0.0,2.0,14.0,26.1
Bradley Beal,39,40,40.0,5.0,16.0,3.0,4.0,0.0,3.0,7.0,2.0,3.0,4.0,17.0,42.1
Michael Kidd-Gilchrist,40,41,25.0,5.0,9.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,14.0,25.1
Cedi Osman,42,43,33.0,5.0,11.0,7.0,9.0,1.0,4.0,3.0,1.0,0.0,5.0,20.0,28.5
Garrett Temple,43,44,35.0,5.0,13.0,6.0,6.0,1.0,6.0,1.0,0.0,0.0,3.0,20.0,26.9
Mike Conley,44,45,35.0,6.0,18.0,5.0,7.0,0.0,3.0,7.0,1.0,1.0,2.0,19.0,37.1
Kyle Anderson,45,46,28.0,2.0,3.0,1.0,2.0,3.0,8.0,3.0,4.0,0.0,1.0,5.0,33.7
Chris Paul,46,47,37.0,6.0,19.0,3.0,4.0,1.0,4.0,9.0,2.0,0.0,2.0,17.0,40.5
Jaylen Brown,47,48,32.0,6.0,13.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,14.0,30.5
