Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Kyrie Irving,0,1,43.0,13.0,28.0,7.0,7.0,2.0,5.0,6.0,3.0,1.0,3.0,39.0,65.4
Devin Booker,1,2,42.0,15.0,30.0,4.0,5.0,0.0,3.0,9.0,3.0,0.0,6.0,38.0,58.1
TJ Warren,2,3,41.0,9.0,17.0,8.0,8.0,1.0,6.0,1.0,1.0,1.0,0.0,29.0,44.9
Eric Bledsoe,3,4,26.0,10.0,12.0,4.0,6.0,2.0,2.0,6.0,1.0,0.0,3.0,26.0,39.8
Giannis Antetokounmpo,4,5,26.0,7.0,16.0,10.0,11.0,2.0,7.0,4.0,2.0,2.0,2.0,24.0,50.8
Montrezl Harrell,5,6,25.0,8.0,9.0,3.0,5.0,2.0,4.0,2.0,1.0,3.0,1.0,19.0,40.2
Klay Thompson,6,7,33.0,9.0,15.0,4.0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,24.0,40.1
Paul George,7,8,35.0,7.0,21.0,3.0,5.0,1.0,10.0,6.0,6.0,0.0,1.0,20.0,59.2
Steven Adams,8,9,32.0,7.0,12.0,5.0,9.0,6.0,4.0,4.0,1.0,0.0,1.0,19.0,39.0
Malcolm Brogdon,9,10,24.0,9.0,14.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,20.0,31.1
CJ McCollum,10,11,34.0,8.0,20.0,5.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,23.0,34.4
Clint Capela,11,12,33.0,8.0,12.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,17.0,34.9
Damian Lillard,12,13,34.0,11.0,25.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,25.0,39.8
Khris Middleton,13,14,28.0,6.0,16.0,3.0,4.0,1.0,2.0,6.0,3.0,1.0,2.0,17.0,39.6
Al-Farouq Aminu,14,15,26.0,3.0,4.0,3.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,11.0,26.6
Shai Gilgeous-Alexander,15,16,35.0,7.0,12.0,3.0,6.0,1.0,2.0,2.0,0.0,1.0,1.0,19.0,27.6
Trevor Ariza,16,17,41.0,3.0,7.0,2.0,2.0,0.0,9.0,6.0,0.0,1.0,1.0,11.0,32.8
Danilo Gallinari,17,18,30.0,6.0,13.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,20.0,24.0
Jusuf Nurkic,18,19,23.0,4.0,12.0,8.0,8.0,3.0,6.0,1.0,0.0,3.0,1.0,16.0,36.3
