Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Damian Lillard,0,1,36.0,15.0,28.0,7.0,7.0,2.0,5.0,6.0,0.0,0.0,1.0,42.0,58.4
Ricky Rubio,1,2,29.0,8.0,14.0,9.0,9.0,0.0,6.0,12.0,1.0,0.0,2.0,28.0,54.2
Rudy Gobert,2,3,31.0,11.0,13.0,3.0,5.0,4.0,10.0,0.0,1.0,4.0,0.0,25.0,56.8
LeBron James,3,4,34.0,13.0,21.0,7.0,8.0,1.0,10.0,4.0,2.0,0.0,4.0,35.0,56.2
Deandre Ayton,4,5,32.0,12.0,13.0,0.0,0.0,1.0,7.0,5.0,1.0,0.0,0.0,24.0,44.1
DeMar DeRozan,5,6,39.0,14.0,23.0,2.0,2.0,1.0,11.0,8.0,2.0,1.0,4.0,30.0,61.4
Kemba Walker,6,7,34.0,11.0,31.0,12.0,14.0,1.0,5.0,6.0,1.0,2.0,2.0,37.0,60.2
Donovan Mitchell,7,8,32.0,7.0,10.0,5.0,6.0,0.0,2.0,6.0,1.0,0.0,1.0,22.0,35.4
Victor Oladipo,8,9,36.0,10.0,15.0,2.0,6.0,1.0,2.0,6.0,3.0,0.0,2.0,24.0,43.6
Goran Dragic,9,10,35.0,10.0,19.0,4.0,5.0,1.0,2.0,5.0,0.0,0.0,2.0,28.0,37.1
Joel Embiid,10,11,36.0,10.0,22.0,6.0,6.0,2.0,13.0,2.0,0.0,2.0,3.0,27.0,51.0
Kelly Olynyk,11,12,28.0,6.0,9.0,4.0,5.0,1.0,4.0,5.0,1.0,0.0,1.0,19.0,34.5
Larry Jr.,12,13,22.0,6.0,8.0,3.0,3.0,3.0,9.0,4.0,1.0,0.0,0.0,15.0,38.4
Bojan Bogdanovic,13,14,31.0,10.0,14.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0,3.0,25.0,31.6
Dewayne Dedmon,14,15,26.0,5.0,10.0,2.0,2.0,5.0,8.0,0.0,0.0,5.0,0.0,13.0,43.6
Robert Covington,15,16,36.0,6.0,11.0,2.0,5.0,1.0,9.0,0.0,2.0,4.0,1.0,18.0,47.0
Rudy Gay,16,17,32.0,6.0,15.0,4.0,5.0,2.0,8.0,5.0,1.0,2.0,0.0,16.0,44.5
Jrue Holiday,17,18,29.0,7.0,13.0,4.0,4.0,2.0,0.0,6.0,1.0,2.0,3.0,18.0,35.4
Darren Collison,18,19,29.0,5.0,8.0,4.0,4.0,0.0,2.0,6.0,3.0,0.0,2.0,15.0,33.4
MarShon Brooks,19,20,19.0,7.0,9.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,18.0,23.1
