Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Giannis Antetokounmpo,0,1,37.0,14.0,19.0,16.0,21.0,4.0,10.0,8.0,0.0,2.0,4.0,44.0,74.8
Joel Embiid,1,2,34.0,13.0,22.0,13.0,16.0,8.0,13.0,3.0,1.0,1.0,6.0,40.0,69.7
Stephen Curry,2,3,36.0,11.0,23.0,8.0,8.0,1.0,6.0,6.0,3.0,0.0,1.0,35.0,60.4
Emmanuel Mudiay,3,4,41.0,14.0,21.0,5.0,6.0,1.0,2.0,8.0,2.0,0.0,3.0,34.0,52.6
Kevin Durant,4,5,36.0,9.0,20.0,11.0,12.0,2.0,6.0,8.0,0.0,0.0,4.0,33.0,50.6
Bradley Beal,5,6,39.0,13.0,22.0,3.0,4.0,0.0,1.0,9.0,0.0,0.0,0.0,31.0,45.7
Mike Conley,6,7,37.0,7.0,15.0,6.0,6.0,1.0,2.0,8.0,2.0,3.0,0.0,22.0,52.6
Thaddeus Young,7,8,39.0,9.0,19.0,8.0,9.0,6.0,4.0,5.0,0.0,1.0,0.0,26.0,48.5
Steven Adams,8,9,37.0,12.0,20.0,2.0,6.0,11.0,3.0,2.0,1.0,2.0,1.0,26.0,53.8
Nikola Jokic,9,10,35.0,8.0,16.0,6.0,6.0,3.0,12.0,9.0,3.0,0.0,6.0,24.0,58.5
Damian Lillard,10,11,29.0,8.0,10.0,5.0,5.0,0.0,2.0,4.0,1.0,1.0,1.0,24.0,37.4
Spencer Dinwiddie,11,12,31.0,8.0,15.0,9.0,11.0,1.0,3.0,6.0,0.0,0.0,1.0,27.0,39.8
Cody Zeller,12,13,36.0,9.0,10.0,2.0,3.0,5.0,8.0,3.0,2.0,1.0,3.0,21.0,47.1
Kyrie Irving,13,14,23.0,8.0,15.0,4.0,4.0,1.0,4.0,5.0,4.0,0.0,4.0,24.0,45.5
Paul George,14,15,39.0,12.0,24.0,5.0,6.0,3.0,2.0,2.0,1.0,0.0,3.0,32.0,41.0
Willie Cauley-Stein,15,16,33.0,7.0,11.0,8.0,11.0,2.0,9.0,3.0,0.0,1.0,0.0,22.0,42.7
