Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Devin Booker,0,1,41.0,19.0,34.0,16.0,17.0,1.0,3.0,4.0,1.0,0.0,6.0,59.0,66.8
Jusuf Nurkic,1,2,33.0,13.0,24.0,6.0,8.0,4.0,12.0,5.0,2.0,4.0,1.0,32.0,75.7
Rudy Gobert,2,3,28.0,9.0,11.0,9.0,11.0,4.0,6.0,0.0,0.0,2.0,1.0,27.0,44.0
Damian Lillard,3,4,47.0,10.0,30.0,7.0,8.0,3.0,3.0,12.0,1.0,0.0,0.0,31.0,59.2
Nikola Vucevic,4,5,28.0,11.0,21.0,4.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,28.0,47.2
Bruno Caboclo,5,6,35.0,8.0,13.0,4.0,4.0,3.0,8.0,2.0,1.0,1.0,1.0,24.0,45.2
D'Angelo Russell,6,7,42.0,16.0,34.0,4.0,8.0,2.0,7.0,8.0,1.0,0.0,6.0,39.0,58.8
Evan Fournier,7,8,31.0,11.0,17.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,24.0,39.5
Delon Wright,8,9,35.0,8.0,14.0,2.0,3.0,1.0,2.0,13.0,4.0,0.0,3.0,18.0,50.1
Derrick Favors,9,10,24.0,9.0,13.0,0.0,0.0,4.0,4.0,5.0,0.0,2.0,0.0,18.0,41.1
Tyler Dorsey,10,11,38.0,7.0,13.0,4.0,7.0,3.0,5.0,5.0,0.0,0.0,0.0,21.0,38.1
Dennis Schr̦der,11,12,36.0,9.0,14.0,5.0,6.0,1.0,2.0,3.0,0.0,0.0,2.0,25.0,31.1
Michael Carter-Williams,12,13,19.0,5.0,8.0,4.0,4.0,1.0,5.0,3.0,2.0,1.0,0.0,15.0,35.7
Paul George,13,14,38.0,10.0,29.0,5.0,6.0,2.0,10.0,3.0,1.0,0.0,2.0,30.0,49.9
Caris LeVert,14,15,24.0,5.0,8.0,5.0,6.0,1.0,2.0,7.0,1.0,0.0,1.0,16.0,32.1
Terrance Ferguson,15,16,36.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,13.0,27.1
Ricky Rubio,16,17,26.0,6.0,9.0,6.0,7.0,0.0,1.0,6.0,1.0,0.0,2.0,18.0,29.2
Justin Holiday,17,18,32.0,6.0,13.0,2.0,2.0,1.0,6.0,5.0,2.0,0.0,1.0,17.0,37.9
Jonas Valanciunas,18,19,32.0,6.0,12.0,6.0,8.0,0.0,14.0,1.0,0.0,2.0,1.0,18.0,41.3
Jared Dudley,19,20,35.0,6.0,8.0,1.0,1.0,0.0,5.0,3.0,0.0,2.0,0.0,15.0,31.5
