Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
James Harden,0,1,29.0,12.0,24.0,11.0,11.0,0.0,10.0,12.0,2.0,2.0,4.0,43.0,81.0
Ben Simmons,1,2,43.0,10.0,13.0,3.0,7.0,3.0,7.0,15.0,2.0,1.0,3.0,23.0,63.5
Bradley Beal,2,3,39.0,11.0,21.0,7.0,7.0,2.0,3.0,7.0,3.0,1.0,2.0,32.0,58.5
Luka Doncic,3,4,34.0,10.0,23.0,7.0,10.0,2.0,6.0,12.0,2.0,0.0,1.0,29.0,61.6
Donovan Mitchell,4,5,32.0,14.0,24.0,1.0,2.0,0.0,4.0,9.0,1.0,2.0,3.0,33.0,57.3
Karl-Anthony Towns,5,6,30.0,12.0,21.0,5.0,5.0,3.0,8.0,2.0,0.0,4.0,0.0,30.0,58.2
Stephen Curry,6,7,27.0,10.0,16.0,3.0,3.0,2.0,3.0,8.0,0.0,0.0,4.0,28.0,42.0
Kevin Huerter,7,8,39.0,11.0,17.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,29.0,41.1
Klay Thompson,8,9,25.0,10.0,18.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,30.0,39.9
CJ McCollum,9,10,28.0,12.0,20.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0,30.0,42.2
Domantas Sabonis,10,11,31.0,9.0,14.0,4.0,4.0,4.0,11.0,3.0,0.0,0.0,0.0,22.0,44.5
Jimmy Butler,11,12,39.0,9.0,19.0,12.0,14.0,2.0,2.0,5.0,3.0,0.0,4.0,30.0,47.3
Jusuf Nurkic,12,13,30.0,5.0,6.0,1.0,1.0,3.0,8.0,8.0,1.0,6.0,1.0,11.0,56.2
Kevin Durant,13,14,28.0,7.0,11.0,6.0,6.0,0.0,4.0,5.0,1.0,1.0,1.0,22.0,39.3
D'Angelo Russell,14,15,27.0,10.0,19.0,2.0,2.0,1.0,5.0,9.0,1.0,0.0,2.0,24.0,45.7
John Collins,15,16,33.0,10.0,17.0,4.0,6.0,6.0,3.0,2.0,1.0,0.0,1.0,25.0,40.8
Dewayne Dedmon,16,17,32.0,7.0,11.0,2.0,2.0,1.0,7.0,7.0,1.0,0.0,1.0,19.0,41.1
Damian Lillard,17,18,28.0,8.0,16.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,20.0,51.3
TomÃ¡Â SatoranskÃ½,18,19,35.0,7.0,10.0,2.0,2.0,3.0,9.0,10.0,2.0,0.0,6.0,18.0,47.4
Clint Capela,19,20,29.0,7.0,8.0,5.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,19.0,34.8
Ante ÂiÂic,21,22,23.0,6.0,8.0,6.0,6.0,3.0,5.0,0.0,2.0,0.0,0.0,18.0,33.6
T.J. McConnell,22,23,33.0,7.0,8.0,1.0,1.0,1.0,2.0,6.0,2.0,0.0,1.0,16.0,33.6
Khris Middleton,23,24,36.0,8.0,17.0,6.0,7.0,0.0,8.0,3.0,1.0,0.0,3.0,25.0,39.1
Eric Bledsoe,24,25,27.0,7.0,21.0,2.0,4.0,3.0,5.0,9.0,3.0,0.0,1.0,18.0,49.1
Kawhi Leonard,25,26,26.0,9.0,18.0,0.0,1.0,4.0,7.0,4.0,1.0,0.0,2.0,20.0,40.2
Zach LaVine,26,27,26.0,10.0,16.0,6.0,7.0,1.0,3.0,0.0,0.0,0.0,5.0,29.0,28.8
Derrick Rose,27,28,27.0,8.0,16.0,2.0,2.0,0.0,3.0,5.0,0.0,1.0,2.0,21.0,33.1
Bobby Portis,28,29,16.0,4.0,7.0,7.0,8.0,1.0,3.0,1.0,2.0,0.0,1.0,16.0,27.3
Trevor Ariza,29,30,40.0,7.0,14.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,20.0,33.1
Damyean Dotson,30,31,27.0,4.0,7.0,4.0,4.0,1.0,5.0,4.0,0.0,0.0,1.0,15.0,27.2
Derrick Favors,31,32,25.0,4.0,10.0,7.0,9.0,4.0,9.0,1.0,0.0,1.0,0.0,15.0,35.1
J.J. Barea,32,33,21.0,7.0,14.0,1.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,16.0,31.3
Victor Oladipo,33,34,28.0,8.0,13.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,5.0,19.0,30.8
Evan Turner,34,35,21.0,6.0,9.0,2.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,15.0,28.5
Malcolm Brogdon,35,36,30.0,5.0,9.0,4.0,4.0,1.0,5.0,8.0,0.0,1.0,4.0,15.0,33.2
Trae Young,36,37,32.0,5.0,12.0,5.0,5.0,1.0,3.0,5.0,2.0,0.0,4.0,18.0,32.3
Rudy Gobert,37,38,31.0,4.0,10.0,4.0,8.0,7.0,11.0,2.0,2.0,2.0,2.0,12.0,46.6
Thaddeus Young,38,39,30.0,6.0,14.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,13.0,36.7
Alec Burks,39,40,27.0,5.0,10.0,2.0,2.0,1.0,6.0,4.0,1.0,2.0,0.0,13.0,36.4
Dwight Powell,40,41,18.0,7.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,15.0,23.6
Brook Lopez,42,43,31.0,5.0,9.0,0.0,0.0,1.0,2.0,3.0,0.0,5.0,1.0,13.0,35.1
Quinn Cook,43,44,20.0,7.0,11.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,15.0,26.0
Ersan Ilyasova,44,45,26.0,6.0,8.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,12.0,27.0
Danny Green,45,46,25.0,2.0,4.0,2.0,2.0,0.0,2.0,4.0,3.0,2.0,0.0,8.0,31.4
Darren Collison,46,47,26.0,3.0,7.0,1.0,1.0,1.0,4.0,10.0,1.0,1.0,1.0,7.0,33.0
Nik Stauskas,47,48,19.0,5.0,7.0,2.0,3.0,0.0,5.0,3.0,1.0,0.0,1.0,13.0,25.5
DeAndre' Bembry,48,49,40.0,6.0,11.0,2.0,4.0,2.0,4.0,5.0,1.0,0.0,1.0,14.0,30.7
Joe Ingles,49,50,31.0,5.0,11.0,2.0,2.0,1.0,11.0,4.0,1.0,0.0,3.0,14.0,34.4
