Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
James Harden,0,1,37.0,14.0,27.0,8.0,9.0,1.0,10.0,6.0,1.0,3.0,5.0,40.0,69.2
Luka Doncic,1,2,35.0,14.0,24.0,4.0,6.0,2.0,10.0,10.0,0.0,0.0,3.0,35.0,61.4
Paul George,2,3,37.0,12.0,21.0,4.0,6.0,2.0,11.0,3.0,3.0,0.0,5.0,36.0,60.1
LaMarcus Aldridge,3,4,32.0,12.0,21.0,6.0,6.0,3.0,6.0,6.0,1.0,2.0,2.0,30.0,56.8
Kawhi Leonard,4,5,34.0,10.0,23.0,10.0,11.0,1.0,9.0,3.0,0.0,0.0,0.0,33.0,49.5
Andrew Wiggins,5,6,37.0,13.0,23.0,6.0,7.0,0.0,3.0,4.0,3.0,0.0,4.0,35.0,49.6
TomÃ¡Â SatoranskÃ½,6,7,36.0,8.0,13.0,3.0,4.0,3.0,6.0,8.0,1.0,0.0,1.0,21.0,45.8
Karl-Anthony Towns,7,8,36.0,6.0,10.0,7.0,8.0,1.0,5.0,7.0,0.0,3.0,2.0,22.0,46.7
Montrezl Harrell,8,9,29.0,11.0,13.0,3.0,4.0,5.0,2.0,2.0,0.0,0.0,2.0,25.0,34.4
Ivica Zubac,9,10,34.0,9.0,16.0,6.0,7.0,5.0,11.0,0.0,0.0,4.0,2.0,24.0,53.2
Brandon Ingram,10,11,31.0,9.0,11.0,3.0,6.0,0.0,2.0,4.0,2.0,2.0,1.0,22.0,41.4
Donovan Mitchell,11,12,36.0,10.0,22.0,7.0,10.0,1.0,3.0,5.0,0.0,0.0,1.0,29.0,40.3
Tim Jr.,12,13,30.0,7.0,16.0,6.0,6.0,2.0,3.0,5.0,2.0,0.0,0.0,22.0,41.5
Kyle Lowry,13,14,37.0,5.0,14.0,4.0,4.0,2.0,3.0,9.0,1.0,2.0,1.0,19.0,46.5
Jordan Clarkson,14,15,21.0,8.0,11.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,18.0,34.4
Ricky Rubio,15,16,29.0,8.0,14.0,1.0,1.0,0.0,4.0,8.0,2.0,0.0,0.0,18.0,40.8
Brook Lopez,16,17,30.0,6.0,7.0,2.0,3.0,0.0,4.0,2.0,1.0,2.0,1.0,19.0,34.8
Rudy Gobert,17,18,32.0,7.0,8.0,3.0,6.0,2.0,2.0,4.0,2.0,3.0,2.0,17.0,40.8
Patrick Beverley,18,19,35.0,5.0,10.0,2.0,2.0,2.0,8.0,8.0,1.0,1.0,2.0,16.0,44.0
Giannis Antetokounmpo,19,20,34.0,8.0,22.0,8.0,12.0,4.0,14.0,4.0,1.0,0.0,4.0,27.0,53.6
Shai Gilgeous-Alexander,21,22,31.0,5.0,9.0,7.0,7.0,2.0,2.0,5.0,2.0,0.0,1.0,17.0,34.3
Lauri Markkanen,22,23,38.0,6.0,15.0,5.0,5.0,1.0,14.0,1.0,1.0,0.0,0.0,21.0,43.5
Khris Middleton,23,24,34.0,8.0,15.0,3.0,4.0,0.0,4.0,6.0,1.0,0.0,2.0,22.0,36.8
Nikola Vucevic,24,25,33.0,8.0,19.0,3.0,4.0,8.0,9.0,5.0,2.0,1.0,4.0,19.0,51.9
Lance Stephenson,25,26,21.0,7.0,10.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,17.0,29.6
Derrick White,26,27,30.0,6.0,7.0,4.0,4.0,0.0,5.0,4.0,1.0,0.0,2.0,16.0,29.0
Bradley Beal,27,28,39.0,8.0,20.0,2.0,3.0,2.0,2.0,7.0,4.0,0.0,3.0,21.0,45.3
Kentavious Caldwell-Pope,28,29,36.0,9.0,17.0,2.0,2.0,3.0,3.0,0.0,2.0,0.0,3.0,24.0,34.2
Richaun Holmes,29,30,26.0,3.0,5.0,6.0,7.0,4.0,6.0,1.0,1.0,4.0,0.0,12.0,40.5
Wayne Selden,30,31,37.0,6.0,8.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,1.0,15.0,31.7
Davis Bertans,31,32,28.0,8.0,11.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,21.0,25.6
Matthew Dellavedova,32,33,22.0,5.0,9.0,4.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,16.0,28.3
Jerami Grant,33,34,33.0,5.0,10.0,5.0,8.0,0.0,2.0,4.0,0.0,5.0,0.0,16.0,39.4
Aaron Gordon,34,35,40.0,9.0,18.0,2.0,3.0,2.0,8.0,4.0,0.0,0.0,4.0,23.0,37.0
Hassan Whiteside,35,36,23.0,6.0,10.0,1.0,2.0,3.0,14.0,2.0,0.0,3.0,1.0,13.0,44.4
Luol Deng,36,37,25.0,5.0,6.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,15.0,24.8
Bryn Forbes,37,38,30.0,6.0,9.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,16.0,26.8
Steven Adams,38,39,30.0,7.0,10.0,0.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,14.0,31.6
Bogdan Bogdanovic,39,40,31.0,5.0,13.0,8.0,9.0,0.0,1.0,2.0,3.0,0.0,1.0,19.0,31.2
Robin Lopez,40,41,26.0,7.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,4.0,2.0,16.0,34.4
Trevor Ariza,42,43,41.0,6.0,17.0,4.0,6.0,1.0,3.0,2.0,2.0,0.0,0.0,20.0,33.8
Thomas Bryant,43,44,30.0,5.0,7.0,4.0,6.0,1.0,9.0,2.0,0.0,0.0,1.0,15.0,29.0
Malcolm Brogdon,44,45,32.0,7.0,14.0,3.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,18.0,31.2
Evan Fournier,45,46,30.0,8.0,16.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,18.0,30.6
Patty Mills,46,47,21.0,5.0,9.0,2.0,2.0,0.0,1.0,7.0,2.0,0.0,4.0,15.0,28.7
Mikal Bridges,47,48,37.0,5.0,9.0,3.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,16.0,26.7
Chris Paul,48,49,25.0,4.0,8.0,2.0,2.0,0.0,5.0,6.0,3.0,0.0,3.0,12.0,33.0
Devin Booker,49,50,36.0,9.0,18.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,3.0,21.0,29.4
Alec Burks,50,51,32.0,6.0,13.0,3.0,4.0,1.0,7.0,2.0,0.0,0.0,2.0,18.0,28.6
Dennis SchrÃ¶der,51,52,27.0,4.0,11.0,4.0,5.0,0.0,2.0,7.0,0.0,0.0,0.0,14.0,26.9
Fred VanVleet,52,53,21.0,4.0,9.0,2.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,13.0,23.2
Damyean Dotson,53,54,26.0,5.0,9.0,2.0,5.0,0.0,1.0,4.0,2.0,1.0,2.0,14.0,28.2
Willie Cauley-Stein,54,55,31.0,2.0,5.0,5.0,6.0,3.0,9.0,3.0,2.0,0.0,1.0,9.0,32.9
Kenneth Faried,55,56,36.0,5.0,9.0,2.0,5.0,2.0,8.0,5.0,2.0,0.0,2.0,12.0,35.5
Derrick Favors,56,57,26.0,5.0,8.0,0.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,11.0,30.7
Iman Shumpert,57,58,31.0,5.0,13.0,3.0,4.0,2.0,4.0,2.0,0.0,2.0,0.0,16.0,32.2
Dwyane Wade,58,59,27.0,5.0,12.0,4.0,4.0,0.0,5.0,10.0,1.0,0.0,5.0,15.0,34.0
Avery Bradley,59,60,36.0,4.0,8.0,2.0,2.0,1.0,5.0,6.0,1.0,0.0,2.0,12.0,29.2
Buddy Hield,60,61,38.0,6.0,17.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,1.0,16.0,33.3
Chasson Randle,61,62,14.0,2.0,4.0,5.0,6.0,0.0,1.0,5.0,1.0,0.0,1.0,11.0,21.7
Marco Belinelli,63,64,24.0,4.0,7.0,2.0,2.0,0.0,5.0,3.0,0.0,0.0,1.0,13.0,22.5
Kyle Korver,64,65,20.0,3.0,6.0,4.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,13.0,19.9
Marvin III,65,66,19.0,5.0,10.0,4.0,4.0,2.0,3.0,0.0,0.0,3.0,2.0,14.0,27.0
Wayne Ellington,66,67,30.0,6.0,13.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,20.2
De'Aaron Fox,67,68,31.0,8.0,16.0,4.0,5.0,1.0,3.0,3.0,1.0,0.0,4.0,21.0,29.3
Tobias Harris,68,69,33.0,6.0,17.0,4.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,18.0,29.7
Dorian Finney-Smith,69,70,27.0,6.0,9.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,13.0,29.0
Jerryd Bayless,70,71,36.0,6.0,13.0,3.0,4.0,0.0,3.0,6.0,0.0,0.0,4.0,19.0,27.6
Danny Green,71,72,31.0,4.0,6.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,10.0,25.9
Joe Ingles,72,73,35.0,5.0,11.0,3.0,3.0,0.0,2.0,6.0,2.0,0.0,4.0,15.0,28.4
Mitchell Robinson,73,74,22.0,3.0,5.0,0.0,2.0,4.0,3.0,1.0,3.0,2.0,0.0,6.0,30.9
Kelly Jr.,74,75,31.0,4.0,14.0,7.0,8.0,1.0,4.0,2.0,1.0,1.0,2.0,17.0,30.0
Jae Crowder,75,76,27.0,5.0,10.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,15.0,20.6
Cedi Osman,76,77,38.0,6.0,17.0,3.0,4.0,2.0,6.0,2.0,2.0,0.0,2.0,17.0,33.6
Jerian Grant,77,78,19.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,0.0,0.0,4.0,26.5
Serge Ibaka,78,79,36.0,3.0,9.0,5.0,8.0,1.0,10.0,2.0,1.0,2.0,0.0,11.0,36.2
Harrison Barnes,79,80,31.0,3.0,11.0,7.0,9.0,0.0,6.0,2.0,1.0,0.0,0.0,14.0,27.2
Ante ÂiÂic,80,81,35.0,4.0,11.0,0.0,0.0,3.0,11.0,3.0,1.0,1.0,0.0,8.0,35.3
Mario Hezonja,81,82,30.0,4.0,10.0,3.0,4.0,0.0,5.0,1.0,3.0,0.0,0.0,12.0,28.5
Rodney Hood,82,83,30.0,5.0,13.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,14.0,24.2
Terrance Ferguson,84,85,27.0,6.0,10.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,15.0,22.1
Kelly Olynyk,85,86,17.0,5.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,11.0,17.2
Pascal Siakam,86,87,36.0,4.0,11.0,5.0,5.0,1.0,4.0,2.0,1.0,0.0,1.0,14.0,25.0
Jeff Green,87,88,30.0,5.0,10.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,15.0,19.7
Jonathan Isaac,88,89,25.0,3.0,9.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,0.0,7.0,30.1
Otto Jr.,89,90,28.0,5.0,13.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,2.0,13.0,27.2
Rudy Gay,90,91,26.0,5.0,11.0,1.0,2.0,1.0,5.0,4.0,1.0,0.0,1.0,11.0,26.2
Terrence Ross,91,92,30.0,6.0,16.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,15.0,27.2
Russell Westbrook,92,93,36.0,5.0,20.0,1.0,2.0,1.0,12.0,11.0,1.0,1.0,4.0,13.0,47.1
Josh Richardson,93,94,34.0,3.0,10.0,4.0,4.0,0.0,3.0,2.0,2.0,1.0,1.0,12.0,26.6
Dennis Jr.,94,95,31.0,6.0,16.0,0.0,0.0,1.0,3.0,6.0,1.0,1.0,2.0,13.0,30.8
DeAndre Jordan,95,96,29.0,2.0,4.0,7.0,9.0,1.0,8.0,2.0,0.0,0.0,2.0,11.0,22.8
Zach LaVine,96,97,36.0,6.0,17.0,5.0,5.0,1.0,11.0,2.0,0.0,0.0,4.0,17.0,30.4
Bam Adebayo,97,98,18.0,3.0,7.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,1.0,9.0,19.7
James Johnson,98,99,29.0,6.0,13.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,13.0,23.9
Justise Winslow,99,100,34.0,4.0,9.0,1.0,2.0,1.0,4.0,6.0,0.0,1.0,3.0,11.0,26.0
Eric Gordon,100,101,36.0,6.0,14.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,16.0,23.0
Gorgui Dieng,101,102,11.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,8.0,12.1
Frank Ntilikina,102,103,14.0,3.0,6.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,6.0,17.4
Lou Williams,104,105,27.0,2.0,16.0,7.0,7.0,1.0,5.0,10.0,2.0,0.0,5.0,12.0,35.2
Allonzo Trier,105,106,19.0,3.0,8.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,11.0,15.4
Yogi Ferrell,106,107,9.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,13.2
James Ennis,107,108,22.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,4.0,16.3
Emanuel Terry,108,109,8.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,5.0,16.1
Trey Burke,109,110,23.0,7.0,16.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,16.0,18.2
Deng Adel,110,111,10.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,11.7
Jamal Crawford,111,112,22.0,2.0,7.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,7.0,18.0
Dwight Powell,112,113,12.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,10.4
Ryan Arcidiacono,113,114,15.0,2.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,13.4
Kris Dunn,114,115,34.0,2.0,8.0,2.0,2.0,0.0,2.0,7.0,2.0,2.0,2.0,6.0,28.9
Georges Niang,115,116,9.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,9.2
Michael Beasley,116,117,26.0,4.0,12.0,0.0,0.0,3.0,1.0,6.0,1.0,3.0,3.0,8.0,30.8
Delon Wright,117,118,13.0,3.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,3.0,9.0,14.7
D.J. Augustin,118,119,28.0,3.0,9.0,2.0,7.0,1.0,1.0,3.0,1.0,0.0,1.0,10.0,18.9
Jabari Parker,119,120,11.0,4.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,10.7
Tony Snell,120,121,14.0,2.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,13.6
Jakob PÃ¶ltl,121,122,15.0,2.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,16.5
Nerlens Noel,122,123,17.0,3.0,7.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,6.0,19.2
Mike Scott,123,124,13.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,7.2
Jalen Brunson,125,126,5.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,6.7
NenÃª HilÃ¡rio,126,127,11.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,11.2
Eric Bledsoe,127,128,31.0,5.0,14.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,4.0,11.0,21.7
Wesley Matthews,128,129,35.0,3.0,9.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,13.4
Harry III,129,130,11.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,10.6
Josh Hart,130,131,17.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,11.2
Norman Powell,131,132,15.0,2.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,8.2
Collin Sexton,132,133,25.0,3.0,10.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,7.0,14.1
Lance Thomas,133,134,18.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,9.4
Pau Gasol,134,135,9.0,1.0,4.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,5.0,12.4
George Hill,135,136,21.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,13.4
Josh Jackson,136,137,34.0,4.0,15.0,4.0,5.0,3.0,5.0,1.0,0.0,2.0,4.0,12.0,25.1
Ryan Broekhoff,137,138,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.5
Dirk Nowitzki,138,139,10.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0
Bobby Portis,139,140,19.0,4.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,12.9
Moritz Wagner,140,141,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.2
Dragan Bender,141,142,12.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,10.8
OG Anunoby,142,143,10.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,7.4
Johnathan Motley,143,144,5.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,7.4
Dario Âaric,144,145,29.0,1.0,4.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,3.0,15.2
Antonio Blakeney,146,147,11.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,8.5
P.J. Tucker,147,148,38.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,10.4
Ãlie Okobo,148,149,21.0,2.0,6.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,12.9
Gerald Green,149,150,10.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.2
Sterling Brown,150,151,20.0,2.0,7.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,10.6
Troy Jr.,151,152,13.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,6.9
Abdel Nader,152,153,15.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.4
Marcin Gortat,153,154,13.0,2.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,4.0,10.9
