Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Russell Westbrook,0,1,35.0,12.0,23.0,3.0,5.0,3.0,9.0,11.0,3.0,0.0,5.0,31.0,65.9
John Collins,1,2,25.0,11.0,17.0,4.0,5.0,5.0,7.0,1.0,1.0,2.0,1.0,27.0,50.9
DeMarcus Cousins,2,3,31.0,11.0,16.0,4.0,4.0,2.0,6.0,7.0,2.0,0.0,4.0,27.0,49.1
C.J. Miles,3,4,32.0,11.0,16.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,33.0,34.6
James Harden,4,5,37.0,10.0,23.0,7.0,9.0,0.0,3.0,10.0,3.0,0.0,2.0,29.0,54.6
Trae Young,5,6,24.0,8.0,12.0,3.0,3.0,0.0,3.0,8.0,1.0,0.0,0.0,22.0,40.6
Paul George,6,7,36.0,9.0,18.0,4.0,4.0,2.0,7.0,3.0,2.0,2.0,2.0,25.0,50.3
Thomas Bryant,7,8,25.0,9.0,12.0,2.0,2.0,4.0,6.0,1.0,0.0,2.0,1.0,21.0,39.5
Klay Thompson,8,9,35.0,12.0,23.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,30.0,40.2
Alex Len,9,10,22.0,8.0,13.0,2.0,4.0,3.0,5.0,4.0,0.0,2.0,0.0,20.0,41.6
Derrick Favors,10,11,25.0,8.0,14.0,1.0,2.0,3.0,4.0,7.0,1.0,1.0,1.0,18.0,41.9
Rudy Gobert,11,12,32.0,6.0,9.0,6.0,11.0,7.0,13.0,1.0,1.0,0.0,2.0,18.0,44.5
Bradley Beal,12,13,39.0,10.0,22.0,1.0,2.0,1.0,5.0,7.0,2.0,0.0,1.0,23.0,45.7
Stephen Curry,13,14,35.0,8.0,20.0,5.0,5.0,2.0,2.0,5.0,2.0,0.0,1.0,24.0,41.3
Donovan Mitchell,14,15,33.0,10.0,18.0,2.0,2.0,0.0,5.0,2.0,1.0,0.0,2.0,26.0,36.0
Chris Paul,15,16,33.0,7.0,12.0,8.0,8.0,2.0,4.0,3.0,0.0,0.0,3.0,24.0,32.7
Mike Conley,16,17,25.0,6.0,14.0,7.0,8.0,1.0,3.0,7.0,1.0,0.0,1.0,20.0,37.3
Devin Booker,17,18,35.0,9.0,20.0,7.0,9.0,0.0,4.0,6.0,0.0,1.0,4.0,27.0,39.8
Kevin Huerter,18,19,26.0,6.0,10.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,16.0,33.0
Nikola Vucevic,19,20,34.0,9.0,17.0,2.0,2.0,3.0,11.0,2.0,1.0,1.0,3.0,20.0,42.8
Joakim Noah,21,22,23.0,5.0,7.0,2.0,3.0,1.0,7.0,5.0,1.0,1.0,0.0,12.0,35.1
Joe Ingles,22,23,31.0,6.0,9.0,0.0,0.0,0.0,2.0,6.0,2.0,1.0,2.0,15.0,33.4
Justise Winslow,23,24,25.0,7.0,11.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,16.0,31.0
Spencer Dinwiddie,24,25,27.0,8.0,17.0,7.0,10.0,0.0,5.0,2.0,0.0,1.0,3.0,25.0,34.0
Josh Richardson,25,26,30.0,5.0,10.0,1.0,2.0,2.0,6.0,5.0,2.0,1.0,2.0,13.0,37.1
Clint Capela,26,27,39.0,6.0,9.0,1.0,2.0,1.0,12.0,1.0,1.0,1.0,0.0,13.0,36.1
Jabari Parker,27,28,27.0,9.0,12.0,0.0,2.0,1.0,8.0,1.0,1.0,0.0,3.0,19.0,31.3
D.J. Augustin,28,29,33.0,6.0,15.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,16.0,27.7
