Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Paul George,0,1,37.0,15.0,27.0,11.0,14.0,3.0,12.0,4.0,0.0,1.0,2.0,47.0,72.0
Stephen Curry,1,2,33.0,11.0,20.0,11.0,12.0,0.0,9.0,7.0,1.0,0.0,2.0,42.0,64.3
Karl-Anthony Towns,2,3,35.0,13.0,20.0,5.0,7.0,4.0,8.0,3.0,2.0,6.0,2.0,35.0,75.9
LeBron James,3,4,39.0,15.0,24.0,9.0,13.0,0.0,5.0,6.0,2.0,0.0,2.0,42.0,61.0
Kawhi Leonard,4,5,35.0,13.0,24.0,5.0,6.0,1.0,8.0,1.0,5.0,1.0,2.0,36.0,64.3
Bradley Beal,5,6,41.0,12.0,22.0,10.0,13.0,1.0,5.0,9.0,1.0,0.0,3.0,36.0,56.7
Jimmy Butler,6,7,38.0,15.0,27.0,4.0,4.0,3.0,7.0,1.0,1.0,1.0,2.0,38.0,55.5
Anthony Davis,7,8,33.0,10.0,20.0,5.0,6.0,0.0,4.0,9.0,2.0,5.0,2.0,27.0,64.3
Kevin Durant,8,9,33.0,9.0,16.0,3.0,4.0,0.0,10.0,9.0,1.0,2.0,4.0,25.0,55.5
Eric Bledsoe,9,10,26.0,10.0,17.0,5.0,5.0,0.0,3.0,4.0,3.0,0.0,1.0,27.0,44.6
Julius Randle,10,11,35.0,11.0,16.0,3.0,7.0,2.0,16.0,1.0,0.0,0.0,1.0,27.0,49.1
Jonas Valanciunas,11,12,18.0,9.0,13.0,8.0,9.0,1.0,7.0,2.0,0.0,0.0,0.0,26.0,38.6
Jamal Murray,12,13,46.0,10.0,25.0,9.0,11.0,1.0,3.0,8.0,1.0,0.0,1.0,31.0,49.8
DeMar DeRozan,13,14,41.0,12.0,27.0,8.0,8.0,1.0,6.0,3.0,2.0,0.0,2.0,32.0,48.9
Russell Westbrook,14,15,39.0,9.0,23.0,1.0,2.0,2.0,13.0,17.0,1.0,0.0,2.0,21.0,65.5
Rudy Gay,15,16,35.0,12.0,21.0,5.0,5.0,2.0,5.0,2.0,2.0,0.0,3.0,31.0,45.4
