Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
LeBron James,0,1,41.0,13.0,23.0,8.0,13.0,1.0,12.0,8.0,1.0,1.0,5.0,36.0,64.6
Nikola Jokic,1,2,34.0,13.0,25.0,4.0,4.0,6.0,10.0,4.0,3.0,1.0,5.0,32.0,64.2
Harrison Barnes,2,3,33.0,10.0,16.0,5.0,6.0,1.0,3.0,0.0,1.0,1.0,0.0,30.0,40.8
Bradley Beal,3,4,39.0,11.0,17.0,5.0,7.0,3.0,7.0,3.0,2.0,0.0,4.0,29.0,47.5
Luka Doncic,4,5,34.0,5.0,15.0,10.0,12.0,0.0,6.0,12.0,1.0,0.0,1.0,23.0,50.2
Jamal Murray,5,6,39.0,10.0,18.0,1.0,2.0,1.0,6.0,15.0,1.0,1.0,5.0,22.0,53.9
Domantas Sabonis,6,7,24.0,7.0,9.0,3.0,3.0,7.0,1.0,3.0,2.0,0.0,1.0,17.0,36.1
Larry Jr.,7,8,33.0,7.0,14.0,0.0,0.0,5.0,11.0,6.0,3.0,1.0,2.0,15.0,53.2
Trevor Ariza,8,9,38.0,6.0,17.0,3.0,3.0,1.0,7.0,4.0,6.0,0.0,1.0,19.0,51.6
D'Angelo Russell,9,10,34.0,9.0,21.0,0.0,0.0,0.0,4.0,13.0,0.0,1.0,4.0,22.0,45.3
Monte Morris,10,11,24.0,7.0,10.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,1.0,16.0,33.3
John Collins,11,12,25.0,7.0,14.0,5.0,6.0,6.0,7.0,3.0,0.0,0.0,3.0,20.0,37.1
Lonzo Ball,12,13,39.0,9.0,16.0,0.0,2.0,2.0,4.0,3.0,2.0,0.0,3.0,23.0,37.7
Joe Harris,13,14,37.0,7.0,13.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,19.0,29.8
Kyle Kuzma,14,15,42.0,9.0,21.0,2.0,2.0,0.0,11.0,3.0,1.0,0.0,3.0,22.0,39.7
Rodney Hood,15,16,35.0,5.0,12.0,6.0,8.0,2.0,4.0,2.0,2.0,0.0,0.0,17.0,33.2
Alex Len,16,17,20.0,3.0,4.0,9.0,10.0,2.0,3.0,1.0,0.0,2.0,2.0,15.0,26.5
Thaddeus Young,17,18,31.0,6.0,13.0,1.0,4.0,4.0,5.0,3.0,2.0,1.0,1.0,13.0,36.3
Jared Dudley,18,19,24.0,6.0,8.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,13.0,24.0
Rondae Hollis-Jefferson,19,20,37.0,5.0,12.0,7.0,9.0,0.0,8.0,3.0,1.0,0.0,1.0,17.0,33.1
Spencer Dinwiddie,21,22,33.0,6.0,11.0,4.0,7.0,0.0,1.0,6.0,0.0,0.0,3.0,18.0,25.2
Trey Lyles,22,23,21.0,5.0,7.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,19.6
Dewayne Dedmon,23,24,27.0,5.0,6.0,2.0,3.0,2.0,8.0,2.0,0.0,1.0,4.0,13.0,27.0
Trae Young,24,25,26.0,5.0,11.0,6.0,8.0,0.0,3.0,4.0,1.0,0.0,5.0,19.0,26.6
Myles Turner,25,26,30.0,6.0,12.0,0.0,1.0,0.0,10.0,2.0,0.0,4.0,1.0,12.0,38.0
Kent Bazemore,26,27,30.0,4.0,10.0,3.0,4.0,1.0,3.0,4.0,0.0,2.0,1.0,13.0,28.8
Wesley Matthews,27,28,31.0,4.0,12.0,2.0,2.0,1.0,1.0,4.0,2.0,0.0,2.0,14.0,26.4
Juan HernangÃ³mez,28,29,30.0,3.0,8.0,5.0,6.0,3.0,3.0,0.0,0.0,1.0,0.0,12.0,22.2
Jeremy Lin,29,30,23.0,6.0,12.0,4.0,4.0,0.0,3.0,4.0,0.0,0.0,2.0,16.0,23.6
Malik Beasley,30,31,26.0,5.0,8.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,12.0,21.2
