Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Kemba Walker,0,1,40.0,14.0,20.0,6.0,7.0,1.0,9.0,7.0,0.0,1.0,4.0,40.0,61.5
Lou Williams,1,2,23.0,14.0,20.0,4.0,4.0,1.0,3.0,5.0,0.0,0.0,3.0,34.0,43.3
Bradley Beal,2,3,38.0,9.0,20.0,6.0,8.0,2.0,7.0,9.0,4.0,0.0,3.0,27.0,60.3
Collin Sexton,3,4,36.0,10.0,18.0,4.0,4.0,1.0,3.0,5.0,0.0,0.0,0.0,28.0,40.3
James Harden,4,5,35.0,7.0,21.0,11.0,12.0,1.0,5.0,10.0,3.0,0.0,4.0,28.0,55.2
Jaylen Brown,5,6,31.0,9.0,13.0,1.0,2.0,1.0,6.0,0.0,3.0,0.0,0.0,22.0,39.4
Terry Rozier,6,7,25.0,10.0,14.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,26.0,32.4
Danilo Gallinari,7,8,27.0,9.0,12.0,3.0,3.0,0.0,5.0,2.0,0.0,0.0,2.0,25.0,32.0
Donovan Mitchell,8,9,37.0,8.0,22.0,6.0,8.0,0.0,4.0,5.0,5.0,1.0,3.0,25.0,52.3
Russell Westbrook,9,10,37.0,9.0,19.0,3.0,6.0,0.0,11.0,8.0,1.0,1.0,3.0,23.0,51.2
Clint Capela,10,11,30.0,8.0,12.0,3.0,3.0,4.0,11.0,2.0,0.0,0.0,2.0,19.0,38.0
Rudy Gobert,11,12,35.0,5.0,8.0,5.0,7.0,3.0,9.0,1.0,1.0,4.0,1.0,15.0,44.9
Kawhi Leonard,12,13,30.0,11.0,19.0,0.0,3.0,0.0,9.0,2.0,1.0,0.0,2.0,25.0,39.8
Dennis SchrÃ¶der,13,14,30.0,10.0,18.0,2.0,3.0,0.0,7.0,3.0,0.0,0.0,1.0,24.0,35.9
TomÃ¡Â SatoranskÃ½,14,15,36.0,5.0,9.0,4.0,5.0,2.0,4.0,7.0,2.0,0.0,3.0,17.0,37.7
Montrezl Harrell,15,16,21.0,8.0,12.0,4.0,5.0,4.0,2.0,2.0,1.0,0.0,2.0,20.0,31.2
Nemanja Bjelica,16,17,36.0,5.0,10.0,2.0,2.0,4.0,8.0,3.0,1.0,0.0,0.0,15.0,36.9
Cedi Osman,17,18,35.0,6.0,16.0,5.0,5.0,0.0,7.0,7.0,1.0,0.0,2.0,19.0,38.9
De'Aaron Fox,18,19,38.0,8.0,16.0,5.0,8.0,0.0,4.0,8.0,2.0,0.0,6.0,23.0,39.8
Andre Drummond,19,20,29.0,5.0,14.0,3.0,4.0,9.0,11.0,3.0,1.0,0.0,1.0,13.0,43.5
Allen Crabbe,21,22,34.0,5.0,8.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,14.0,32.0
Kenneth Faried,22,23,19.0,5.0,10.0,6.0,6.0,2.0,7.0,0.0,1.0,1.0,1.0,16.0,31.8
Eric Gordon,23,24,33.0,7.0,14.0,3.0,4.0,0.0,2.0,3.0,0.0,1.0,2.0,22.0,29.9
Kevin Love,24,25,28.0,4.0,11.0,5.0,6.0,4.0,14.0,2.0,0.0,0.0,3.0,16.0,37.6
Royce O'Neale,25,26,40.0,6.0,13.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,17.0,32.6
Jarrett Allen,26,27,25.0,5.0,6.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,0.0,11.0,31.1
Bobby Portis,27,28,33.0,6.0,12.0,4.0,5.0,1.0,12.0,1.0,3.0,1.0,5.0,17.0,41.1
Kyle Lowry,28,29,29.0,5.0,8.0,0.0,0.0,0.0,5.0,6.0,1.0,1.0,3.0,14.0,32.0
Kyrie Irving,29,30,33.0,8.0,17.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,4.0,18.0,35.9
Brandon Knight,30,31,23.0,4.0,9.0,2.0,2.0,0.0,1.0,5.0,3.0,0.0,1.0,12.0,28.7
Patrick Beverley,31,32,31.0,4.0,8.0,1.0,1.0,1.0,4.0,6.0,0.0,1.0,1.0,11.0,28.0
Jabari Parker,32,33,23.0,7.0,13.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,3.0,18.0,25.8
Chasson Randle,33,34,14.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,12.0,22.5
Ante ÂiÂic,34,35,26.0,8.0,12.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0,17.0,22.4
Jordan Clarkson,35,36,30.0,5.0,11.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,14.0,23.9
Paul George,36,37,34.0,2.0,8.0,10.0,12.0,0.0,11.0,4.0,3.0,1.0,5.0,14.0,40.2
Harrison Barnes,37,38,34.0,6.0,12.0,2.0,2.0,0.0,4.0,3.0,1.0,0.0,1.0,15.0,26.3
Spencer Dinwiddie,38,39,24.0,5.0,11.0,7.0,7.0,0.0,2.0,2.0,0.0,0.0,3.0,19.0,21.4
Nik Stauskas,39,40,23.0,2.0,7.0,2.0,2.0,2.0,4.0,5.0,2.0,0.0,0.0,8.0,28.7
Joe Harris,40,41,22.0,3.0,6.0,5.0,6.0,0.0,4.0,3.0,1.0,0.0,1.0,12.0,23.3
Willie Cauley-Stein,42,43,26.0,5.0,9.0,0.0,2.0,2.0,6.0,2.0,1.0,1.0,0.0,10.0,28.6
Landry Shamet,43,44,24.0,4.0,6.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,11.0,21.9
Ivica Zubac,44,45,26.0,6.0,7.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,3.0,14.0,22.4
Shai Gilgeous-Alexander,45,46,21.0,4.0,7.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,4.0,12.0,21.5
Steven Adams,46,47,33.0,6.0,10.0,0.0,0.0,3.0,4.0,0.0,2.0,2.0,3.0,12.0,29.4
Rodions Kurucs,47,48,19.0,6.0,8.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,13.0,22.9
Chris Paul,48,49,28.0,3.0,8.0,2.0,2.0,2.0,8.0,4.0,0.0,1.0,3.0,10.0,28.0
Harry III,49,50,21.0,5.0,10.0,2.0,3.0,1.0,5.0,3.0,0.0,1.0,1.0,12.0,25.7
