Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Kyrie Irving,0,1,40.0,14.0,24.0,6.0,6.0,1.0,4.0,10.0,1.0,1.0,2.0,37.0,62.0
Lauri Markkanen,1,2,37.0,12.0,20.0,8.0,9.0,3.0,12.0,2.0,1.0,0.0,1.0,35.0,58.0
LeBron James,2,3,38.0,11.0,17.0,2.0,6.0,0.0,7.0,12.0,4.0,1.0,4.0,27.0,64.4
Bradley Beal,3,4,41.0,12.0,22.0,8.0,8.0,1.0,2.0,6.0,2.0,0.0,2.0,35.0,51.6
Tyler Johnson,4,5,34.0,10.0,16.0,5.0,6.0,1.0,4.0,4.0,2.0,1.0,0.0,29.0,50.0
D'Angelo Russell,5,6,35.0,14.0,31.0,6.0,6.0,1.0,0.0,7.0,2.0,1.0,4.0,40.0,56.7
Zach LaVine,6,7,38.0,17.0,29.0,3.0,3.0,1.0,5.0,4.0,0.0,0.0,5.0,42.0,50.2
Giannis Antetokounmpo,7,8,32.0,9.0,16.0,6.0,6.0,1.0,9.0,7.0,1.0,2.0,3.0,27.0,55.5
Kevin Love,8,9,25.0,9.0,15.0,8.0,8.0,1.0,11.0,0.0,1.0,1.0,3.0,32.0,49.4
Thomas Bryant,9,10,31.0,9.0,11.0,2.0,4.0,5.0,7.0,4.0,2.0,3.0,4.0,23.0,54.4
Ben Simmons,10,11,36.0,11.0,17.0,7.0,8.0,1.0,6.0,10.0,0.0,0.0,4.0,29.0,48.4
Buddy Hield,11,12,35.0,12.0,22.0,7.0,9.0,0.0,5.0,4.0,1.0,1.0,3.0,34.0,49.0
Jrue Holiday,12,13,33.0,10.0,18.0,2.0,3.0,0.0,3.0,7.0,3.0,0.0,1.0,27.0,49.1
Russell Westbrook,13,14,35.0,15.0,30.0,6.0,8.0,1.0,9.0,4.0,1.0,1.0,7.0,41.0,58.0
Jusuf Nurkic,14,15,23.0,9.0,13.0,6.0,7.0,3.0,7.0,4.0,0.0,0.0,0.0,24.0,42.0
Ish Smith,15,16,25.0,8.0,9.0,5.0,6.0,1.0,1.0,9.0,1.0,0.0,3.0,22.0,37.9
Chris Paul,16,17,36.0,7.0,18.0,5.0,5.0,1.0,4.0,17.0,2.0,0.0,5.0,23.0,55.5
Khris Middleton,17,18,32.0,10.0,18.0,4.0,4.0,1.0,6.0,3.0,0.0,0.0,1.0,28.0,39.9
Donovan Mitchell,18,19,32.0,8.0,14.0,7.0,7.0,0.0,8.0,6.0,0.0,1.0,2.0,25.0,44.6
Kevin Durant,19,20,38.0,11.0,19.0,4.0,6.0,1.0,3.0,3.0,0.0,2.0,2.0,29.0,42.3
Ricky Rubio,21,22,36.0,8.0,14.0,8.0,10.0,0.0,4.0,5.0,1.0,0.0,0.0,25.0,40.3
Stephen Curry,22,23,35.0,9.0,18.0,2.0,2.0,0.0,9.0,7.0,1.0,1.0,3.0,25.0,49.3
Joe Harris,23,24,32.0,5.0,7.0,6.0,6.0,0.0,2.0,4.0,1.0,1.0,0.0,19.0,33.4
P.J. Tucker,24,25,36.0,5.0,11.0,4.0,4.0,1.0,9.0,0.0,4.0,2.0,0.0,18.0,48.0
Kemba Walker,25,26,40.0,12.0,28.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,32.0,42.7
Jonas Valanciunas,26,27,29.0,11.0,19.0,2.0,3.0,5.0,6.0,1.0,0.0,2.0,2.0,25.0,43.7
Damian Lillard,27,28,29.0,5.0,10.0,6.0,6.0,1.0,5.0,8.0,1.0,0.0,1.0,17.0,38.2
Dewayne Dedmon,28,29,31.0,7.0,15.0,3.0,4.0,4.0,4.0,2.0,1.0,6.0,0.0,18.0,51.6
Trae Young,29,30,33.0,5.0,14.0,11.0,12.0,0.0,2.0,8.0,1.0,0.0,2.0,23.0,38.4
Jae Crowder,30,31,27.0,8.0,14.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,22.0,31.3
Devin Booker,31,32,36.0,8.0,23.0,8.0,8.0,0.0,7.0,8.0,0.0,1.0,2.0,26.0,47.4
Klay Thompson,32,33,37.0,7.0,17.0,3.0,3.0,1.0,3.0,6.0,2.0,0.0,0.0,20.0,39.8
Cheick Diallo,33,34,18.0,8.0,8.0,2.0,2.0,2.0,8.0,0.0,1.0,2.0,3.0,18.0,36.0
Eric Gordon,34,35,33.0,8.0,20.0,5.0,5.0,0.0,1.0,4.0,1.0,1.0,1.0,25.0,37.2
Joakim Noah,35,36,23.0,5.0,8.0,6.0,10.0,4.0,3.0,4.0,1.0,2.0,1.0,16.0,38.4
Derrick Rose,36,37,23.0,10.0,15.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,2.0,23.0,29.4
Tim Jr.,37,38,27.0,6.0,13.0,7.0,7.0,1.0,4.0,4.0,0.0,0.0,0.0,21.0,33.0
John Collins,38,39,30.0,4.0,10.0,10.0,10.0,4.0,10.0,2.0,0.0,0.0,2.0,19.0,36.8
