Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Damian Lillard,0,1,45.0,17.0,33.0,6.0,8.0,2.0,5.0,6.0,3.0,1.0,6.0,50.0,73.4
Kawhi Leonard,1,2,31.0,8.0,11.0,6.0,6.0,3.0,4.0,2.0,1.0,0.0,2.0,27.0,39.4
Paul George,2,3,42.0,14.0,20.0,5.0,8.0,1.0,8.0,3.0,0.0,0.0,5.0,36.0,46.3
Russell Westbrook,3,4,44.0,11.0,31.0,3.0,3.0,2.0,9.0,14.0,4.0,2.0,5.0,29.0,76.2
Jamal Murray,4,5,27.0,9.0,16.0,1.0,1.0,1.0,3.0,7.0,2.0,1.0,2.0,23.0,45.3
Enes Kanter,5,6,32.0,6.0,9.0,1.0,1.0,6.0,7.0,4.0,0.0,1.0,0.0,13.0,37.6
Nikola Jokic,6,7,32.0,5.0,11.0,4.0,4.0,2.0,9.0,8.0,2.0,1.0,3.0,16.0,47.2
Joel Embiid,7,8,20.0,9.0,18.0,3.0,3.0,2.0,11.0,2.0,1.0,0.0,2.0,23.0,42.6
Shabazz Napier,8,9,15.0,3.0,5.0,4.0,4.0,1.0,3.0,10.0,1.0,0.0,0.0,11.0,33.8
Pascal Siakam,9,10,31.0,8.0,16.0,5.0,6.0,0.0,6.0,4.0,0.0,1.0,2.0,24.0,38.2
Tobias Harris,10,11,26.0,5.0,8.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,0.0,12.0,36.6
Jerami Grant,11,12,44.0,7.0,8.0,0.0,1.0,2.0,6.0,1.0,0.0,3.0,2.0,16.0,34.1
Kyle Lowry,12,13,26.0,6.0,10.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,2.0,14.0,33.3
Dennis Schr̦der,13,14,33.0,7.0,10.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,17.0,22.9
Khem Birch,14,15,29.0,4.0,5.0,1.0,1.0,3.0,8.0,3.0,0.0,4.0,2.0,9.0,36.7
LaMarcus Aldridge,15,16,31.0,7.0,13.0,2.0,3.0,2.0,8.0,0.0,2.0,1.0,2.0,17.0,36.0
Maurice Harkless,16,17,32.0,6.0,9.0,5.0,10.0,2.0,5.0,1.0,1.0,0.0,1.0,17.0,28.9
Rodions Kurucs,17,18,14.0,4.0,8.0,4.0,5.0,2.0,5.0,1.0,1.0,0.0,0.0,14.0,26.9
Jakob P̦ltl,18,19,25.0,6.0,7.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,1.0,12.0,25.4
Gary Harris,20,21,26.0,5.0,8.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,15.0,21.9
Ben Simmons,21,22,27.0,6.0,10.0,1.0,3.0,1.0,4.0,6.0,0.0,0.0,2.0,13.0,26.0
D.J. Augustin,22,23,25.0,4.0,9.0,3.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,15.0,21.2
Will Barton,23,24,28.0,7.0,11.0,2.0,2.0,0.0,5.0,3.0,0.0,0.0,3.0,17.0,24.5
Caris LeVert,24,25,31.0,6.0,12.0,5.0,8.0,1.0,2.0,4.0,1.0,0.0,4.0,18.0,26.6
Wesley Iwundu,25,26,11.0,3.0,5.0,5.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,17.4
Norman Powell,26,27,18.0,5.0,9.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,11.0,21.8
Paul Millsap,27,28,24.0,4.0,10.0,4.0,5.0,2.0,4.0,1.0,0.0,0.0,1.0,14.0,21.7
Jimmy Butler,28,29,26.0,4.0,9.0,0.0,0.0,2.0,3.0,5.0,3.0,1.0,4.0,9.0,30.5
DeMar DeRozan,29,30,28.0,6.0,15.0,5.0,5.0,0.0,4.0,1.0,1.0,0.0,2.0,17.0,24.3
Monte Morris,30,31,23.0,5.0,9.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,10.0,22.3
Steven Adams,31,32,29.0,5.0,8.0,0.0,1.0,0.0,4.0,2.0,0.0,3.0,0.0,10.0,26.8
T.J. McConnell,32,33,23.0,3.0,8.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0,0.0,6.0,27.3
Michael Carter-Williams,33,34,18.0,1.0,5.0,7.0,7.0,0.0,0.0,5.0,2.0,0.0,1.0,9.0,21.5
James Ennis,34,35,20.0,5.0,8.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,11.0,21.1
CJ McCollum,35,36,31.0,8.0,19.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,17.0,27.4
Marc Gasol,36,37,24.0,2.0,5.0,4.0,4.0,1.0,8.0,2.0,0.0,1.0,2.0,9.0,23.8
Malik Beasley,37,38,26.0,4.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,11.0,14.4
Serge Ibaka,38,39,18.0,5.0,8.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,10.0,22.8
J.J. Redick,39,40,26.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,14.0
Danny Green,41,42,28.0,2.0,5.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,6.0,21.5
Fred VanVleet,42,43,21.0,3.0,8.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,7.0,21.2
Seth Curry,43,44,27.0,3.0,8.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,7.0,21.1
Al-Farouq Aminu,44,45,27.0,3.0,7.0,2.0,2.0,0.0,5.0,3.0,0.0,0.0,1.0,9.0,18.5
Boban Marjanovic,45,46,13.0,3.0,5.0,1.0,1.0,2.0,5.0,4.0,0.0,0.0,3.0,7.0,18.4
Jarrett Allen,46,47,24.0,4.0,8.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,8.0,20.8
Terrence Ross,47,48,31.0,4.0,11.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,3.0,12.0,21.3
Jonathon Simmons,48,49,10.0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,12.4
Derrick White,49,50,21.0,5.0,11.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,12.0,19.4
Jerian Grant,50,51,5.0,2.0,4.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,12.8
Marco Belinelli,51,52,22.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,7.0,14.2
DeMarre Carroll,52,53,17.0,2.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,10.4
Patty Mills,53,54,21.0,2.0,8.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,5.0,17.6
Evan Fournier,54,55,34.0,4.0,11.0,1.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,10.0,20.6
Melvin Frazier,55,56,5.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,7.6
Rudy Gay,56,57,20.0,3.0,9.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,6.0,18.9
Joe Harris,57,58,29.0,4.0,11.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,3.0,9.0,17.4
Dante Cunningham,58,59,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.4
Furkan Korkmaz,59,60,12.0,3.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,10.2
Greg Monroe,60,61,6.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,5.0,9.6
Donatas Motiejunas,62,63,5.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,7.1
