Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
James Harden,0,1,45.0,16.0,34.0,21.0,23.0,1.0,9.0,6.0,1.0,1.0,4.0,58.0,81.0
Stephen Curry,1,2,35.0,11.0,22.0,10.0,10.0,1.0,4.0,3.0,1.0,0.0,2.0,41.0,52.5
Rudy Gobert,2,3,33.0,7.0,10.0,9.0,10.0,6.0,16.0,1.0,1.0,4.0,0.0,23.0,65.9
Kawhi Leonard,3,4,36.0,10.0,19.0,11.0,11.0,0.0,4.0,2.0,4.0,0.0,1.0,33.0,51.8
Damian Lillard,4,5,32.0,11.0,19.0,7.0,7.0,0.0,2.0,6.0,0.0,0.0,0.0,33.0,44.4
Anthony Davis,5,6,40.0,11.0,26.0,7.0,8.0,3.0,15.0,7.0,1.0,3.0,2.0,30.0,72.1
Nikola Mirotic,6,7,28.0,9.0,14.0,5.0,6.0,1.0,4.0,3.0,1.0,1.0,0.0,29.0,45.5
Giannis Antetokounmpo,7,8,21.0,10.0,14.0,7.0,8.0,1.0,10.0,3.0,1.0,2.0,1.0,27.0,52.7
Kyrie Irving,8,9,37.0,11.0,19.0,2.0,2.0,2.0,3.0,18.0,1.0,1.0,7.0,27.0,59.0
Spencer Dinwiddie,9,10,32.0,13.0,22.0,3.0,4.0,0.0,2.0,10.0,0.0,0.0,4.0,33.0,46.4
Blake Griffin,10,11,40.0,11.0,18.0,7.0,10.0,0.0,4.0,5.0,0.0,2.0,2.0,30.0,46.3
Kevin Durant,11,12,38.0,10.0,24.0,5.0,5.0,2.0,13.0,4.0,2.0,1.0,3.0,30.0,60.0
Draymond Green,12,13,35.0,6.0,9.0,1.0,2.0,0.0,6.0,14.0,1.0,1.0,1.0,17.0,50.2
Jarrett Allen,13,14,43.0,10.0,19.0,0.0,1.0,6.0,18.0,2.0,0.0,3.0,0.0,20.0,60.8
Jrue Holiday,14,15,41.0,8.0,19.0,5.0,8.0,1.0,5.0,7.0,1.0,1.0,0.0,25.0,48.7
Julius Randle,15,16,21.0,6.0,8.0,8.0,8.0,0.0,7.0,3.0,0.0,0.0,1.0,23.0,34.9
Al Horford,16,17,33.0,9.0,12.0,3.0,3.0,1.0,6.0,1.0,0.0,2.0,2.0,24.0,37.9
Lou Williams,17,18,26.0,11.0,18.0,1.0,2.0,1.0,5.0,6.0,1.0,0.0,1.0,23.0,41.2
Luka Doncic,18,19,35.0,10.0,21.0,2.0,2.0,1.0,7.0,8.0,1.0,0.0,2.0,25.0,47.6
Donovan Mitchell,19,20,35.0,10.0,22.0,8.0,8.0,0.0,2.0,6.0,3.0,0.0,5.0,28.0,43.4
Jusuf Nurkic,21,22,28.0,3.0,6.0,4.0,4.0,2.0,8.0,10.0,0.0,5.0,1.0,10.0,51.0
P.J. Tucker,22,23,41.0,7.0,12.0,3.0,6.0,4.0,6.0,1.0,2.0,1.0,1.0,20.0,41.5
Jae Crowder,23,24,29.0,8.0,15.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,23.0,38.8
Nikola Vucevic,24,25,37.0,11.0,22.0,0.0,1.0,4.0,9.0,3.0,1.0,0.0,2.0,24.0,45.1
DeMarre Carroll,25,26,34.0,6.0,13.0,6.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,22.0,29.5
Terrence Ross,26,27,33.0,8.0,14.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,24.0,32.9
Eric Gordon,27,28,21.0,6.0,11.0,4.0,4.0,0.0,3.0,2.0,1.0,0.0,1.0,20.0,28.6
Ante ÂiÂic,28,29,26.0,5.0,8.0,6.0,7.0,3.0,5.0,1.0,0.0,2.0,0.0,16.0,33.1
Gordon Hayward,29,30,24.0,8.0,13.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,1.0,18.0,35.9
Jake Layman,30,31,25.0,8.0,11.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,18.0,29.1
Treveon Graham,31,32,31.0,7.0,9.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,2.0,21.0,25.0
Tobias Harris,32,33,32.0,6.0,14.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,17.0,34.7
Rodney Hood,33,34,24.0,7.0,15.0,6.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,20.0,27.8
Andre Drummond,34,35,38.0,7.0,15.0,0.0,0.0,11.0,11.0,1.0,0.0,1.0,3.0,14.0,41.9
Jordan Clarkson,35,36,29.0,9.0,17.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,22.0,26.5
Joe Harris,36,37,43.0,6.0,12.0,3.0,4.0,1.0,3.0,7.0,0.0,0.0,2.0,17.0,30.3
CJ McCollum,37,38,29.0,7.0,13.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,19.0,24.1
Al-Farouq Aminu,38,39,28.0,6.0,7.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,2.0,14.0,24.3
Serge Ibaka,39,40,33.0,10.0,21.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,22.0,33.0
Eric Bledsoe,40,41,24.0,5.0,13.0,4.0,4.0,0.0,2.0,4.0,3.0,0.0,1.0,16.0,32.4
Jakob PÃ¶ltl,42,43,19.0,3.0,3.0,0.0,0.0,5.0,2.0,4.0,2.0,1.0,0.0,6.0,29.4
DeMar DeRozan,43,44,39.0,6.0,13.0,2.0,2.0,0.0,4.0,9.0,1.0,0.0,2.0,14.0,33.3
Kyle Korver,44,45,24.0,5.0,8.0,5.0,6.0,0.0,2.0,2.0,0.0,0.0,2.0,19.0,22.4
JaMychal Green,45,46,26.0,4.0,11.0,4.0,6.0,6.0,4.0,3.0,1.0,3.0,4.0,14.0,38.5
D.J. Augustin,46,47,32.0,6.0,12.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,13.0,27.1
Marco Belinelli,47,48,23.0,5.0,11.0,4.0,4.0,0.0,2.0,2.0,1.0,0.0,1.0,17.0,24.4
Omri Casspi,48,49,35.0,7.0,13.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,17.0,26.2
Patty Mills,49,50,23.0,5.0,13.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,14.0,28.4
Evan Fournier,50,51,39.0,7.0,15.0,1.0,2.0,0.0,2.0,5.0,1.0,0.0,2.0,18.0,28.9
Luke Kennard,51,52,25.0,6.0,10.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,14.0,24.8
Kevon Looney,52,53,29.0,3.0,6.0,1.0,4.0,6.0,6.0,3.0,2.0,2.0,1.0,7.0,36.9
Jayson Tatum,53,54,31.0,6.0,16.0,3.0,3.0,3.0,7.0,2.0,0.0,1.0,1.0,16.0,33.0
E'Twaun Moore,54,55,33.0,7.0,13.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,17.0,22.1
Davis Bertans,55,56,25.0,4.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,12.0,19.8
Langston Galloway,56,57,20.0,4.0,9.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,13.0,21.1
Kyle Lowry,57,58,33.0,3.0,10.0,3.0,3.0,1.0,5.0,7.0,1.0,1.0,1.0,10.0,32.7
D.J. Wilson,58,59,22.0,5.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,13.0,23.4
DeAndre Jordan,59,60,29.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,9.0,27.3
Austin Rivers,60,61,45.0,5.0,14.0,0.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,13.0,34.0
Bryn Forbes,61,62,32.0,5.0,9.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,12.0,22.5
Greg Monroe,63,64,15.0,4.0,6.0,3.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,11.0,20.8
Derrick Favors,64,65,22.0,5.0,7.0,1.0,4.0,1.0,9.0,2.0,0.0,0.0,1.0,11.0,25.0
Cameron Payne,65,66,20.0,5.0,8.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,12.0,18.6
Khris Middleton,66,67,26.0,4.0,8.0,3.0,3.0,0.0,6.0,5.0,1.0,0.0,2.0,11.0,26.7
Royce O'Neale,67,68,35.0,3.0,6.0,4.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,10.0,22.9
Klay Thompson,68,69,35.0,7.0,17.0,1.0,1.0,0.0,7.0,3.0,1.0,0.0,3.0,19.0,31.9
Sterling Brown,69,70,28.0,4.0,5.0,1.0,2.0,1.0,6.0,4.0,1.0,1.0,5.0,11.0,26.4
Andre Iguodala,70,71,23.0,5.0,10.0,2.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,13.0,25.0
Aron Baynes,71,72,14.0,4.0,5.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,9.0,17.0
Rudy Gay,72,73,22.0,6.0,11.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,14.0,21.3
Shaun Livingston,73,74,16.0,4.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Marc Gasol,74,75,24.0,5.0,13.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,2.0,14.0,24.3
Maxi Kleber,75,76,27.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,7.0,24.9
Shelvin Mack,76,77,17.0,5.0,10.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,11.0,20.2
Reggie Jackson,77,78,30.0,5.0,12.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,13.0,21.6
Norman Powell,78,79,23.0,5.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,11.0,19.7
D'Angelo Russell,79,80,27.0,4.0,11.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,1.0,10.0,26.1
Avery Bradley,80,81,24.0,6.0,10.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,15.0,18.1
Dorian Finney-Smith,81,82,20.0,5.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,12.0,14.6
Montrezl Harrell,83,84,25.0,5.0,11.0,1.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,11.0,32.4
Rodions Kurucs,84,85,29.0,7.0,12.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,14.0,24.0
George Hill,85,86,14.0,3.0,6.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,9.0,18.6
Dwight Powell,86,87,20.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,16.8
Reggie Bullock,87,88,38.0,5.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,13.0,20.0
Jaron Blossomgame,88,89,28.0,4.0,8.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,8.0,27.5
Elfrid Payton,89,90,29.0,3.0,10.0,0.0,1.0,2.0,3.0,12.0,2.0,0.0,4.0,7.0,33.0
Danny Green,90,91,30.0,6.0,15.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,2.0,15.0,24.7
Jevon Carter,91,92,28.0,3.0,9.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,8.0,27.9
Matthew Dellavedova,92,93,19.0,3.0,9.0,1.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,8.0,20.6
Brook Lopez,93,94,25.0,4.0,7.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,9.0,20.3
Mike Conley,94,95,23.0,5.0,14.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,14.0,22.9
Bruce Brown,95,96,21.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,8.0,16.1
Aaron Gordon,96,97,37.0,5.0,11.0,2.0,2.0,2.0,6.0,2.0,1.0,0.0,2.0,12.0,25.6
Malcolm Brogdon,97,98,26.0,3.0,9.0,2.0,3.0,1.0,5.0,4.0,0.0,1.0,1.0,9.0,24.2
Marcus Smart,98,99,31.0,2.0,5.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,5.0,23.3
Wesley Matthews,99,100,33.0,5.0,12.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,13.0,18.1
Joe Ingles,100,101,30.0,3.0,8.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,6.0,22.0
Evan Turner,101,102,21.0,3.0,6.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,17.8
Justin Holiday,102,103,16.0,1.0,4.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,5.0,24.3
Zaza Pachulia,104,105,14.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,6.0,13.1
Alfonzo McKinnie,105,106,14.0,3.0,7.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,7.0,19.0
Pascal Siakam,106,107,35.0,3.0,6.0,0.0,0.0,1.0,3.0,7.0,1.0,0.0,3.0,6.0,21.3
Derrick White,107,108,24.0,2.0,4.0,2.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,18.6
Meyers Leonard,108,109,19.0,1.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,4.0,13.9
NenÃª HilÃ¡rio,109,110,15.0,3.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,7.0,13.8
Wesley Iwundu,110,111,17.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,13.7
Jonathan Isaac,111,112,32.0,4.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,10.0,14.6
Ivan Rabb,112,113,6.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,8.8
Darius Miller,113,114,32.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,12.5
Johnathan Motley,114,115,4.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,9.2
Mike Scott,115,116,6.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,8.9
Zach Collins,116,117,17.0,3.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,12.2
Jaren Jr.,117,118,21.0,2.0,7.0,3.0,3.0,1.0,4.0,0.0,2.0,1.0,1.0,7.0,21.0
Isaiah Briscoe,118,119,20.0,3.0,7.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,2.0,6.0,19.3
Khem Birch,119,120,15.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,11.7
Dirk Nowitzki,120,121,10.0,2.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,12.3
James Nunnally,121,122,24.0,3.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,13.2
Terry Rozier,122,123,19.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,8.9
Stanley Johnson,123,124,12.0,0.0,2.0,3.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,12.6
Collin Sexton,125,126,30.0,5.0,11.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,12.7
Tristan Thompson,126,127,21.0,2.0,6.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,4.0,15.1
Alec Burks,127,128,23.0,3.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,12.6
Marcin Gortat,128,129,14.0,2.0,4.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,4.0,13.2
Joakim Noah,129,130,12.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,11.2
Seth Curry,130,131,18.0,3.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,11.2
Grayson Allen,131,132,15.0,2.0,7.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,6.0,13.0
Shabazz Napier,132,133,8.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,11.2
Harrison Barnes,133,134,35.0,4.0,18.0,2.0,3.0,1.0,7.0,3.0,0.0,0.0,1.0,11.0,24.1
Gary Clark,134,135,23.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,0.0,0.0,21.6
Jalen Brunson,135,136,20.0,3.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,6.0,9.7
Jaylen Brown,136,137,22.0,2.0,9.0,2.0,4.0,1.0,5.0,0.0,1.0,1.0,1.0,7.0,19.2
Boban Marjanovic,137,138,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
LaMarcus Aldridge,138,139,22.0,4.0,11.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,4.0,8.0,22.3
Rondae Hollis-Jefferson,139,140,7.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,7.8
Yuta Watanabe,140,141,6.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,10.6
Georges Niang,141,142,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0
Nik Stauskas,142,143,15.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,9.2
Ish Smith,143,144,22.0,1.0,7.0,3.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,6.0,11.9
Sindarius Thornwell,144,145,5.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.7
Pau Gasol,146,147,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.2
Shai Gilgeous-Alexander,147,148,22.0,4.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,8.0,8.2
Jonas Jerebko,148,149,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.9
Danilo Gallinari,149,150,34.0,3.0,14.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,9.0,15.3
Tyrone Wallace,150,151,13.0,2.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.2
Devin Harris,151,152,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Jahlil Okafor,152,153,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,6.8
Patrick Beverley,153,154,25.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,13.1
Quinn Cook,154,155,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5
Marcus Morris,155,156,24.0,2.0,9.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,6.0,14.6
Pat Connaughton,156,157,12.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,6.6
Tyler Cavanaugh,157,158,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2
Ekpe Udoh,158,159,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5
Garrett Temple,159,160,20.0,1.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,12.2
Jacob Evans,160,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quincy Pondexter,161,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Trent,162,163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred VanVleet,163,164,18.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,7.4
Thon Maker,164,165,8.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.8
Tony Snell,165,166,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ersan Ilyasova,167,168,17.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,8.4
Naz Mitrou-Long,168,169,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Clark,169,170,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
Frank Jackson,170,171,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2
Cedi Osman,171,172,16.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.2
Anfernee Simons,172,173,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ed Davis,173,174,7.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.8
Marquese Chriss,174,175,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2
Jason Smith,175,176,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
Delon Wright,176,177,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
