Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Tobias Harris,0,1,35.0,11.0,18.0,6.0,7.0,0.0,8.0,7.0,0.0,2.0,2.0,30.0,54.1
Trae Young,1,2,31.0,10.0,18.0,4.0,4.0,1.0,3.0,8.0,0.0,0.0,1.0,26.0,41.8
Marcus Smart,2,3,32.0,7.0,15.0,3.0,4.0,0.0,2.0,7.0,5.0,2.0,2.0,21.0,52.9
Stephen Curry,3,4,26.0,10.0,13.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,3.0,26.0,40.7
Mike Conley,4,5,36.0,8.0,16.0,4.0,6.0,0.0,4.0,11.0,1.0,0.0,3.0,23.0,44.3
Al Horford,5,6,29.0,6.0,11.0,2.0,2.0,4.0,7.0,5.0,1.0,6.0,2.0,14.0,53.7
John Collins,6,7,30.0,7.0,10.0,5.0,5.0,3.0,3.0,0.0,2.0,0.0,2.0,22.0,33.2
Patrick Beverley,7,8,38.0,1.0,5.0,8.0,8.0,4.0,6.0,6.0,3.0,1.0,0.0,10.0,43.0
Marc Gasol,8,9,37.0,11.0,19.0,4.0,6.0,1.0,8.0,3.0,0.0,2.0,7.0,28.0,42.3
Kevon Looney,9,10,17.0,6.0,7.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,15.0,29.0
Alex Len,10,11,20.0,7.0,12.0,5.0,6.0,3.0,6.0,3.0,1.0,1.0,3.0,19.0,37.3
Nikola Jokic,11,12,34.0,10.0,20.0,3.0,3.0,1.0,4.0,3.0,4.0,0.0,4.0,24.0,42.5
Jaylen Brown,12,13,31.0,9.0,16.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,21.0,31.2
DeMarcus Cousins,13,14,25.0,7.0,12.0,7.0,9.0,0.0,6.0,4.0,0.0,0.0,2.0,22.0,33.2
D'Angelo Russell,14,15,23.0,10.0,20.0,1.0,1.0,2.0,0.0,4.0,3.0,0.0,5.0,25.0,37.4
Jeremy Lamb,15,16,27.0,6.0,12.0,2.0,2.0,2.0,7.0,3.0,1.0,1.0,0.0,15.0,36.3
Will Barton,16,17,35.0,9.0,15.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,20.0,30.0
Tim Jr.,17,18,31.0,7.0,12.0,1.0,2.0,0.0,10.0,4.0,0.0,0.0,1.0,17.0,34.0
Malik Beasley,18,19,24.0,7.0,13.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,18.0,29.1
Andre Iguodala,19,20,27.0,2.0,2.0,2.0,2.0,1.0,5.0,8.0,1.0,3.0,1.0,6.0,36.2
Myles Turner,21,22,26.0,7.0,12.0,2.0,2.0,0.0,6.0,1.0,2.0,2.0,1.0,16.0,35.7
Dewayne Dedmon,22,23,27.0,6.0,8.0,0.0,0.0,4.0,6.0,2.0,0.0,1.0,1.0,13.0,30.0
Lou Williams,23,24,31.0,4.0,17.0,12.0,12.0,0.0,3.0,9.0,2.0,0.0,5.0,21.0,39.1
Aron Baynes,24,25,21.0,6.0,11.0,2.0,2.0,4.0,2.0,1.0,0.0,3.0,2.0,16.0,31.7
