Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Pascal Siakam,0,1,41.0,13.0,20.0,1.0,1.0,3.0,8.0,4.0,0.0,0.0,0.0,30.0,49.2
Russell Westbrook,1,2,37.0,11.0,22.0,7.0,8.0,0.0,5.0,11.0,0.0,1.0,5.0,33.0,53.5
Damian Lillard,2,3,36.0,10.0,21.0,9.0,10.0,1.0,3.0,6.0,2.0,0.0,4.0,32.0,47.8
Nikola Vucevic,3,4,39.0,7.0,13.0,6.0,6.0,3.0,11.0,6.0,1.0,3.0,5.0,22.0,54.8
Jaylen Brown,4,5,35.0,8.0,9.0,3.0,7.0,0.0,7.0,1.0,0.0,1.0,2.0,23.0,33.9
Jerami Grant,5,6,32.0,6.0,7.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,18.0,27.9
Terrence Ross,6,7,31.0,8.0,17.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,24.0,34.1
CJ McCollum,7,8,36.0,7.0,16.0,2.0,4.0,0.0,7.0,7.0,1.0,0.0,3.0,21.0,39.9
Kyrie Irving,8,9,37.0,7.0,19.0,2.0,2.0,0.0,5.0,10.0,1.0,1.0,2.0,19.0,44.0
Paul George,9,10,41.0,3.0,16.0,14.0,17.0,1.0,5.0,6.0,1.0,0.0,2.0,22.0,39.2
Al Horford,10,11,35.0,6.0,12.0,1.0,2.0,2.0,6.0,4.0,1.0,1.0,2.0,16.0,35.6
Jonathan Isaac,11,12,29.0,4.0,11.0,4.0,4.0,2.0,5.0,1.0,2.0,2.0,0.0,14.0,35.9
Tyreke Evans,12,13,21.0,6.0,10.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,19.0,21.9
Enes Kanter,13,14,29.0,9.0,14.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,19.0,25.5
Domantas Sabonis,14,15,24.0,3.0,10.0,5.0,6.0,2.0,5.0,6.0,1.0,1.0,1.0,12.0,34.4
Kyle Lowry,15,16,39.0,4.0,10.0,2.0,2.0,1.0,4.0,10.0,1.0,1.0,3.0,12.0,36.0
