Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
DeMar DeRozan,0,1,32.0,12.0,22.0,8.0,10.0,0.0,9.0,4.0,1.0,1.0,0.0,32.0,54.8
Nikola Vucevic,1,2,30.0,10.0,17.0,0.0,0.0,3.0,9.0,4.0,2.0,1.0,0.0,23.0,52.4
Paul Millsap,2,3,31.0,8.0,13.0,3.0,6.0,5.0,11.0,2.0,3.0,2.0,2.0,21.0,56.2
Dennis Jr.,3,4,29.0,8.0,17.0,2.0,3.0,0.0,6.0,13.0,2.0,0.0,0.0,19.0,51.7
Damyean Dotson,4,5,36.0,9.0,17.0,1.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,27.0,39.0
Mitchell Robinson,5,6,30.0,5.0,7.0,5.0,7.0,6.0,8.0,1.0,0.0,5.0,1.0,15.0,47.3
Terrence Ross,6,7,29.0,9.0,21.0,7.0,7.0,3.0,6.0,1.0,0.0,0.0,2.0,28.0,38.3
Kyle Lowry,7,8,35.0,6.0,13.0,5.0,5.0,0.0,4.0,10.0,4.0,0.0,5.0,19.0,45.8
Nikola Jokic,8,9,27.0,9.0,16.0,4.0,6.0,3.0,13.0,3.0,3.0,1.0,6.0,22.0,51.7
Lou Williams,9,10,24.0,6.0,15.0,11.0,11.0,0.0,2.0,2.0,1.0,0.0,3.0,24.0,29.4
D.J. Augustin,10,11,27.0,5.0,6.0,0.0,2.0,1.0,4.0,8.0,1.0,0.0,3.0,12.0,30.0
Jakob P̦ltl,11,12,19.0,6.0,7.0,0.0,1.0,6.0,3.0,2.0,0.0,0.0,1.0,12.0,24.8
Emmanuel Mudiay,12,13,19.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,19.0,17.5
Danilo Gallinari,13,14,24.0,6.0,13.0,7.0,7.0,0.0,4.0,1.0,1.0,0.0,2.0,19.0,26.3
Marc Gasol,14,15,23.0,7.0,13.0,1.0,2.0,2.0,3.0,5.0,0.0,0.0,1.0,16.0,28.5
Monte Morris,15,16,22.0,5.0,8.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,12.0,27.7
Jerian Grant,16,17,21.0,3.0,5.0,0.0,0.0,1.0,2.0,7.0,1.0,1.0,0.0,7.0,27.1
Lance Thomas,17,18,30.0,7.0,13.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,16.0,25.9
LaMarcus Aldridge,18,19,21.0,7.0,12.0,4.0,4.0,0.0,3.0,1.0,0.0,2.0,2.0,18.0,27.1
Jamal Murray,19,20,24.0,6.0,12.0,2.0,3.0,0.0,4.0,6.0,1.0,0.0,3.0,16.0,29.8
Bryn Forbes,21,22,27.0,4.0,12.0,5.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,15.0,26.7
Jonathan Isaac,22,23,30.0,5.0,11.0,3.0,4.0,1.0,5.0,0.0,0.0,2.0,1.0,16.0,28.2
Mason Plumlee,23,24,15.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,0.0,1.0,1.0,9.0,24.2
Pascal Siakam,24,25,36.0,3.0,10.0,2.0,2.0,0.0,11.0,3.0,0.0,2.0,0.0,10.0,33.7
Kevin Knox,25,26,32.0,8.0,18.0,2.0,3.0,0.0,10.0,2.0,0.0,1.0,2.0,19.0,35.0
Gary Harris,26,27,21.0,4.0,8.0,4.0,6.0,0.0,2.0,2.0,1.0,0.0,1.0,14.0,21.4
JaMychal Green,27,28,22.0,4.0,9.0,4.0,6.0,1.0,8.0,1.0,0.0,1.0,3.0,13.0,25.3
Rudy Gay,28,29,25.0,4.0,10.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,10.0,22.0
Quincy Pondexter,29,30,10.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,12.1
Patrick McCaw,30,31,15.0,3.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,14.9
Malik Beasley,31,32,24.0,3.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,11.9
Landry Shamet,32,33,28.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,8.0,17.5
Danny Green,33,34,27.0,4.0,9.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,10.0,21.2
Patrick Beverley,34,35,25.0,0.0,1.0,2.0,2.0,1.0,5.0,4.0,0.0,2.0,0.0,2.0,21.2
Serge Ibaka,35,36,23.0,7.0,14.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,14.0,18.0
Montrezl Harrell,36,37,16.0,3.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,8.0,21.9
Jodie Meeks,37,38,16.0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,12.4
Wesley Iwundu,38,39,22.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,5.0,16.1
Khem Birch,39,40,17.0,2.0,4.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,18.3
Dante Cunningham,40,41,15.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,9.4
Ivica Zubac,42,43,19.0,4.0,11.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,1.0,8.0,21.4
Torrey Craig,43,44,7.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,9.2
Allonzo Trier,44,45,28.0,3.0,10.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,14.1
Marco Belinelli,45,46,24.0,2.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,8.2
Johnathan Motley,46,47,8.0,1.0,2.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,10.1
Davis Bertans,47,48,23.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,11.8
Noah Vonleh,48,49,17.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,14.1
Aaron Gordon,49,50,29.0,2.0,11.0,3.0,4.0,0.0,7.0,6.0,0.0,0.0,2.0,7.0,22.4
OG Anunoby,50,51,24.0,2.0,6.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,5.0,14.2
Evan Fournier,51,52,31.0,4.0,11.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,11.0,16.1
John Jenkins,52,53,11.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.7
Garrett Temple,53,54,23.0,1.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,10.9
Isaiah Thomas,54,55,23.0,3.0,11.0,4.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,10.0,16.2
Jeremy Lin,55,56,18.0,2.0,8.0,2.0,4.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,13.7
