Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Paul George,0,1,38.0,15.0,27.0,9.0,10.0,2.0,10.0,7.0,0.0,0.0,5.0,43.0,62.9
James Harden,1,2,33.0,10.0,18.0,9.0,9.0,0.0,3.0,9.0,2.0,0.0,2.0,35.0,56.1
Buddy Hield,2,3,34.0,11.0,25.0,8.0,8.0,0.0,6.0,3.0,2.0,0.0,0.0,37.0,54.7
Kyrie Irving,3,4,35.0,10.0,19.0,5.0,5.0,2.0,3.0,10.0,4.0,1.0,4.0,29.0,61.0
De'Aaron Fox,4,5,37.0,10.0,18.0,5.0,9.0,2.0,1.0,12.0,2.0,2.0,4.0,28.0,57.6
Bradley Beal,5,6,38.0,10.0,17.0,5.0,6.0,0.0,3.0,7.0,2.0,1.0,1.0,28.0,50.1
Reggie Bullock,6,7,42.0,12.0,21.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,33.0,41.1
Blake Griffin,7,8,41.0,13.0,22.0,3.0,6.0,1.0,7.0,4.0,0.0,1.0,2.0,34.0,50.6
Steven Adams,8,9,34.0,8.0,12.0,4.0,4.0,9.0,14.0,1.0,2.0,0.0,3.0,20.0,52.1
Jrue Holiday,9,10,36.0,10.0,20.0,0.0,0.0,1.0,4.0,12.0,2.0,2.0,3.0,25.0,58.0
Deandre Ayton,10,11,32.0,10.0,14.0,3.0,4.0,8.0,10.0,0.0,1.0,0.0,2.0,23.0,45.6
Stephen Curry,11,12,37.0,12.0,21.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,32.0,48.1
Kawhi Leonard,12,13,38.0,11.0,23.0,6.0,9.0,0.0,10.0,6.0,4.0,0.0,2.0,28.0,59.0
Anthony Davis,13,14,29.0,10.0,18.0,3.0,6.0,0.0,11.0,3.0,2.0,3.0,3.0,27.0,56.7
Kemba Walker,14,15,37.0,11.0,26.0,4.0,5.0,2.0,1.0,6.0,2.0,1.0,1.0,30.0,50.6
Russell Westbrook,15,16,34.0,8.0,19.0,2.0,7.0,2.0,9.0,17.0,6.0,0.0,5.0,19.0,70.7
Derrick Rose,16,17,38.0,14.0,29.0,4.0,4.0,0.0,3.0,7.0,1.0,0.0,2.0,33.0,48.1
Jimmy Butler,17,18,31.0,6.0,9.0,8.0,10.0,1.0,3.0,4.0,3.0,0.0,0.0,20.0,39.8
Spencer Dinwiddie,18,19,31.0,8.0,15.0,7.0,8.0,1.0,5.0,3.0,2.0,0.0,3.0,27.0,41.7
Chris Paul,19,20,28.0,7.0,11.0,2.0,2.0,0.0,2.0,8.0,2.0,1.0,3.0,21.0,41.4
Giannis Antetokounmpo,21,22,33.0,8.0,13.0,9.0,13.0,1.0,7.0,8.0,2.0,1.0,6.0,25.0,49.6
Tim Jr.,22,23,27.0,7.0,16.0,10.0,10.0,0.0,3.0,5.0,2.0,0.0,3.0,27.0,41.1
Reggie Jackson,23,24,33.0,7.0,13.0,7.0,9.0,0.0,2.0,6.0,0.0,0.0,0.0,24.0,35.4
LaMarcus Aldridge,24,25,26.0,6.0,9.0,8.0,9.0,0.0,3.0,4.0,2.0,0.0,2.0,20.0,33.6
Clint Capela,25,26,35.0,9.0,13.0,2.0,4.0,4.0,8.0,2.0,1.0,1.0,2.0,20.0,41.4
Larry Jr.,26,27,34.0,4.0,7.0,2.0,2.0,3.0,12.0,7.0,2.0,1.0,0.0,10.0,47.5
Damian Lillard,27,28,33.0,9.0,18.0,1.0,1.0,0.0,5.0,4.0,2.0,2.0,4.0,24.0,44.0
Ben Simmons,28,29,30.0,5.0,10.0,3.0,4.0,3.0,9.0,10.0,1.0,1.0,3.0,13.0,45.4
Kyle Anderson,29,30,35.0,7.0,8.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,2.0,15.0,38.5
Joel Embiid,30,31,25.0,10.0,17.0,4.0,4.0,3.0,7.0,3.0,0.0,1.0,4.0,24.0,39.5
Rudy Gobert,31,32,32.0,6.0,12.0,5.0,6.0,4.0,11.0,1.0,0.0,4.0,2.0,17.0,46.5
