Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Karl-Anthony Towns,0,1,41.0,12.0,19.0,8.0,13.0,5.0,13.0,3.0,0.0,2.0,1.0,37.0,68.1
Trae Young,1,2,43.0,9.0,22.0,16.0,17.0,1.0,7.0,10.0,0.0,0.0,3.0,36.0,57.6
Klay Thompson,2,3,37.0,14.0,23.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,36.0,48.9
LeBron James,3,4,37.0,13.0,24.0,3.0,8.0,1.0,5.0,10.0,2.0,1.0,2.0,33.0,62.2
Eric Bledsoe,4,5,35.0,11.0,20.0,0.0,0.0,4.0,8.0,13.0,1.0,0.0,4.0,26.0,58.9
Julius Randle,5,6,39.0,11.0,22.0,11.0,12.0,1.0,5.0,3.0,1.0,1.0,2.0,35.0,50.7
Bogdan Bogdanovic,6,7,43.0,10.0,22.0,3.0,4.0,1.0,7.0,8.0,2.0,1.0,1.0,28.0,57.6
Kemba Walker,7,8,36.0,12.0,22.0,7.0,8.0,0.0,4.0,4.0,5.0,0.0,6.0,35.0,54.8
Zach LaVine,8,9,34.0,12.0,19.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,30.0,45.0
Clint Capela,9,10,40.0,10.0,16.0,3.0,4.0,5.0,12.0,2.0,1.0,1.0,0.0,23.0,52.4
Damian Lillard,10,11,37.0,13.0,28.0,4.0,4.0,3.0,4.0,4.0,1.0,0.0,1.0,33.0,49.4
Malcolm Brogdon,11,12,31.0,9.0,11.0,3.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,25.0,34.0
Trevor Ariza,12,13,34.0,6.0,13.0,8.0,9.0,3.0,7.0,5.0,2.0,1.0,2.0,23.0,49.5
John Collins,13,14,33.0,13.0,21.0,6.0,6.0,1.0,7.0,0.0,0.0,0.0,3.0,34.0,40.6
Jalen Brunson,14,15,33.0,9.0,14.0,3.0,5.0,0.0,3.0,5.0,3.0,0.0,2.0,24.0,42.1
Buddy Hield,15,16,40.0,10.0,29.0,9.0,9.0,3.0,3.0,3.0,3.0,0.0,1.0,32.0,51.7
D'Angelo Russell,16,17,28.0,9.0,16.0,9.0,10.0,1.0,2.0,7.0,1.0,0.0,5.0,28.0,40.1
Avery Bradley,17,18,37.0,7.0,18.0,6.0,6.0,3.0,4.0,7.0,1.0,0.0,1.0,23.0,43.9
Rudy Gobert,18,19,33.0,6.0,9.0,8.0,10.0,4.0,9.0,2.0,0.0,4.0,2.0,20.0,48.6
James Harden,19,20,35.0,10.0,29.0,9.0,9.0,0.0,3.0,7.0,2.0,1.0,1.0,30.0,52.1
Kevin Durant,21,22,38.0,9.0,21.0,8.0,10.0,0.0,5.0,5.0,0.0,2.0,2.0,29.0,46.5
Dwyane Wade,22,23,25.0,10.0,17.0,0.0,0.0,2.0,5.0,3.0,1.0,2.0,4.0,25.0,42.9
Nikola Mirotic,23,24,26.0,7.0,14.0,2.0,2.0,1.0,7.0,3.0,0.0,2.0,0.0,21.0,41.1
DeMar DeRozan,24,25,36.0,7.0,13.0,3.0,6.0,1.0,12.0,8.0,2.0,0.0,2.0,17.0,48.6
Goran Dragic,25,26,20.0,7.0,11.0,9.0,9.0,0.0,3.0,1.0,0.0,0.0,2.0,27.0,30.1
Kyrie Irving,26,27,35.0,14.0,24.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,31.0,40.5
Bradley Beal,27,28,39.0,12.0,22.0,4.0,4.0,0.0,2.0,4.0,2.0,2.0,7.0,31.0,44.4
Otto Jr.,28,29,31.0,7.0,12.0,3.0,4.0,0.0,6.0,3.0,3.0,3.0,3.0,20.0,46.7
Brandon Ingram,29,30,39.0,8.0,14.0,7.0,10.0,0.0,6.0,4.0,0.0,1.0,0.0,23.0,39.2
