Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Trae Young,0,1,37.0,13.0,23.0,3.0,3.0,0.0,2.0,11.0,1.0,0.0,1.0,35.0,55.9
James Harden,1,2,39.0,11.0,26.0,5.0,6.0,0.0,4.0,14.0,2.0,0.0,3.0,31.0,59.8
Iman Shumpert,2,3,30.0,9.0,13.0,4.0,5.0,0.0,3.0,4.0,3.0,2.0,2.0,26.0,48.6
Russell Westbrook,3,4,35.0,13.0,23.0,5.0,11.0,2.0,10.0,8.0,0.0,0.0,5.0,32.0,53.4
Clint Capela,4,5,33.0,11.0,14.0,1.0,2.0,0.0,6.0,5.0,0.0,3.0,1.0,23.0,45.7
Kent Bazemore,5,6,32.0,7.0,13.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,2.0,23.0,39.0
Gary Harris,6,7,34.0,11.0,20.0,4.0,7.0,1.0,2.0,1.0,2.0,1.0,0.0,28.0,42.1
Nikola Jokic,7,8,32.0,7.0,14.0,9.0,12.0,3.0,8.0,6.0,0.0,0.0,2.0,23.0,43.2
Paul George,8,9,32.0,10.0,18.0,6.0,6.0,0.0,6.0,2.0,3.0,0.0,4.0,29.0,44.2
De'Aaron Fox,9,10,41.0,7.0,12.0,7.0,9.0,1.0,3.0,10.0,1.0,1.0,4.0,22.0,43.8
Stephen Curry,10,11,39.0,10.0,23.0,4.0,4.0,0.0,4.0,6.0,0.0,0.0,2.0,30.0,41.8
Montrezl Harrell,11,12,24.0,8.0,10.0,1.0,1.0,2.0,8.0,3.0,1.0,3.0,2.0,17.0,43.5
Alex Len,12,13,32.0,7.0,12.0,2.0,2.0,2.0,9.0,4.0,0.0,4.0,1.0,16.0,46.2
Nemanja Bjelica,13,14,30.0,5.0,6.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,1.0,12.0,35.0
Tobias Harris,14,15,34.0,9.0,15.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,23.0,27.3
Eric Gordon,15,16,32.0,7.0,18.0,2.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,21.0,33.0
Kevin Durant,16,17,38.0,7.0,19.0,6.0,7.0,0.0,11.0,7.0,1.0,1.0,4.0,20.0,45.7
George Hill,17,18,27.0,7.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,16.0,22.5
Danilo Gallinari,18,19,32.0,7.0,19.0,5.0,5.0,3.0,6.0,4.0,0.0,1.0,2.0,20.0,37.8
Jordan Clarkson,19,20,23.0,7.0,12.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,19.0,24.6
Kevin Huerter,21,22,25.0,3.0,8.0,0.0,0.0,3.0,7.0,4.0,2.0,1.0,0.0,9.0,36.0
Tristan Thompson,22,23,27.0,5.0,6.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,11.0,28.3
Shai Gilgeous-Alexander,23,24,25.0,4.0,8.0,4.0,4.0,1.0,4.0,4.0,1.0,0.0,2.0,12.0,25.0
Steven Adams,24,25,33.0,3.0,7.0,4.0,8.0,8.0,6.0,0.0,2.0,3.0,3.0,10.0,38.8
Buddy Hield,25,26,23.0,6.0,11.0,3.0,3.0,0.0,5.0,2.0,0.0,0.0,2.0,17.0,24.0
DeAndre' Bembry,26,27,16.0,5.0,8.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,13.0,23.1
Kevin Love,27,28,33.0,6.0,19.0,3.0,4.0,6.0,11.0,3.0,1.0,0.0,3.0,16.0,40.9
Willie Cauley-Stein,28,29,22.0,6.0,11.0,1.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,13.0,26.4
Omari Spellman,29,30,23.0,6.0,8.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,17.0,17.7
Kevon Looney,30,31,19.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,2.0,10.0,22.7
Justin Jackson,31,32,26.0,4.0,6.0,2.0,2.0,0.0,5.0,3.0,0.0,0.0,1.0,11.0,20.5
Marcin Gortat,32,33,18.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,8.0,19.0
Hamidou Diallo,33,34,21.0,5.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,11.0,20.2
Dennis SchrÃ¶der,34,35,32.0,5.0,16.0,2.0,2.0,1.0,3.0,8.0,1.0,0.0,3.0,14.0,30.8
Torrey Craig,35,36,26.0,2.0,5.0,0.0,0.0,4.0,5.0,2.0,1.0,1.0,0.0,5.0,24.8
Rodney Hood,36,37,26.0,6.0,12.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,13.0,20.1
Larry Jr.,37,38,17.0,3.0,6.0,3.0,5.0,2.0,2.0,4.0,0.0,0.0,1.0,9.0,18.8
Mason Plumlee,38,39,15.0,4.0,6.0,3.0,5.0,1.0,1.0,2.0,1.0,0.0,2.0,11.0,17.4
Yogi Ferrell,39,40,19.0,4.0,7.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,9.0,18.8
Gerald Green,40,41,21.0,4.0,8.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,11.0,15.3
Taurean Prince,42,43,25.0,5.0,16.0,3.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,14.0,29.7
Juan HernangÃ³mez,43,44,23.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,13.4
Sam Dekker,44,45,14.0,3.0,5.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,7.0,16.5
Nerlens Noel,45,46,13.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,6.0,18.0
Luc Mbah a Moute,46,47,16.0,3.0,6.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,8.0,14.9
Klay Thompson,47,48,36.0,7.0,16.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,3.0,15.0,26.4
Trey Lyles,48,49,21.0,2.0,8.0,2.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,6.0,23.3
Harry III,49,50,16.0,4.0,10.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,1.0,8.0,26.2
Monte Morris,50,51,21.0,4.0,10.0,0.0,2.0,0.0,6.0,4.0,0.0,0.0,1.0,9.0,21.2
