Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Stephen Curry,0,1,31.0,15.0,24.0,10.0,10.0,0.0,4.0,3.0,0.0,1.0,2.0,51.0,61.3
Giannis Antetokounmpo,1,2,37.0,12.0,24.0,8.0,9.0,3.0,15.0,10.0,2.0,3.0,5.0,32.0,78.6
Kent Bazemore,2,3,33.0,12.0,22.0,5.0,6.0,1.0,2.0,7.0,3.0,0.0,0.0,32.0,55.1
Kevin Durant,3,4,31.0,13.0,18.0,3.0,3.0,0.0,8.0,7.0,1.0,1.0,3.0,30.0,53.1
Donovan Mitchell,4,5,39.0,14.0,25.0,6.0,8.0,0.0,5.0,7.0,0.0,0.0,3.0,38.0,51.5
Kawhi Leonard,5,6,35.0,15.0,23.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,35.0,53.0
Joel Embiid,6,7,35.0,9.0,24.0,10.0,13.0,3.0,16.0,6.0,0.0,3.0,2.0,30.0,68.8
Lance Stephenson,7,8,25.0,10.0,14.0,2.0,2.0,2.0,6.0,8.0,2.0,0.0,3.0,23.0,47.6
Victor Oladipo,8,9,33.0,7.0,12.0,4.0,4.0,1.0,4.0,9.0,2.0,0.0,2.0,21.0,44.5
Jimmy Butler,9,10,37.0,7.0,13.0,5.0,10.0,2.0,2.0,5.0,6.0,0.0,2.0,23.0,51.3
Deandre Ayton,10,11,31.0,11.0,14.0,0.0,1.0,2.0,9.0,3.0,0.0,3.0,0.0,22.0,48.7
LeBron James,11,12,28.0,7.0,16.0,4.0,4.0,0.0,7.0,10.0,3.0,0.0,0.0,19.0,51.4
Domantas Sabonis,12,13,21.0,7.0,9.0,1.0,1.0,3.0,7.0,4.0,2.0,1.0,0.0,16.0,43.0
Zach LaVine,13,14,35.0,10.0,22.0,11.0,12.0,1.0,3.0,5.0,0.0,0.0,3.0,32.0,41.3
Rodney McGruder,14,15,31.0,6.0,8.0,4.0,5.0,0.0,6.0,5.0,1.0,0.0,0.0,19.0,36.7
Bradley Beal,15,16,19.0,10.0,15.0,2.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,23.0,35.6
JaVale McGee,16,17,25.0,8.0,13.0,3.0,6.0,2.0,4.0,2.0,1.0,4.0,0.0,20.0,45.2
Kemba Walker,17,18,35.0,5.0,14.0,10.0,11.0,0.0,3.0,6.0,1.0,1.0,1.0,23.0,40.6
Hassan Whiteside,18,19,26.0,8.0,15.0,6.0,10.0,2.0,12.0,0.0,0.0,3.0,1.0,22.0,46.8
Mike Conley,19,20,36.0,10.0,22.0,3.0,4.0,2.0,4.0,5.0,1.0,0.0,3.0,27.0,41.7
Damyean Dotson,21,22,34.0,8.0,14.0,1.0,2.0,2.0,8.0,2.0,1.0,1.0,1.0,20.0,40.0
De'Aaron Fox,22,23,37.0,7.0,16.0,7.0,12.0,2.0,6.0,6.0,1.0,2.0,2.0,21.0,46.6
Carmelo Anthony,23,24,38.0,9.0,17.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,0.0,22.0,39.4
James Harden,24,25,31.0,10.0,19.0,6.0,9.0,1.0,4.0,7.0,1.0,0.0,7.0,29.0,41.5
Nemanja Bjelica,25,26,31.0,3.0,5.0,4.0,4.0,1.0,10.0,5.0,2.0,3.0,1.0,11.0,45.7
Tyreke Evans,26,27,22.0,7.0,14.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,19.0,35.5
Cameron Payne,27,28,30.0,7.0,13.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,3.0,21.0,36.0
Khris Middleton,28,29,33.0,6.0,18.0,10.0,10.0,0.0,4.0,4.0,1.0,0.0,2.0,25.0,36.8
Devin Booker,29,30,29.0,8.0,16.0,5.0,7.0,0.0,7.0,7.0,0.0,0.0,4.0,23.0,37.9
Brook Lopez,30,31,32.0,7.0,13.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,21.0,29.7
Taurean Prince,31,32,34.0,8.0,15.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,24.0,31.3
Jonas Valanciunas,32,33,20.0,7.0,11.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,1.0,16.0,28.8
Cody Zeller,33,34,21.0,5.0,8.0,4.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,14.0,24.2
Josh Richardson,34,35,34.0,8.0,14.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,4.0,21.0,31.1
D'Angelo Russell,35,36,27.0,5.0,14.0,6.0,6.0,0.0,1.0,8.0,0.0,0.0,1.0,18.0,30.2
Tyson Chandler,36,37,14.0,5.0,7.0,4.0,5.0,4.0,7.0,0.0,0.0,0.0,1.0,14.0,26.2
J.J. Redick,37,38,32.0,6.0,13.0,4.0,4.0,0.0,2.0,6.0,0.0,0.0,3.0,19.0,27.4
Lonzo Ball,38,39,28.0,5.0,9.0,1.0,1.0,1.0,6.0,6.0,2.0,0.0,2.0,12.0,33.4
Joe Harris,39,40,26.0,6.0,9.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,2.0,16.0,27.2
Buddy Hield,40,41,41.0,10.0,20.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,3.0,23.0,31.4
Kyle Lowry,42,43,34.0,4.0,9.0,4.0,4.0,0.0,6.0,10.0,4.0,0.0,6.0,13.0,41.2
Rudy Gobert,43,44,34.0,4.0,5.0,4.0,6.0,5.0,8.0,0.0,2.0,3.0,4.0,12.0,38.6
Cory Joseph,44,45,24.0,4.0,8.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,12.0,28.2
DeAndre' Bembry,45,46,29.0,4.0,11.0,2.0,4.0,2.0,14.0,5.0,2.0,1.0,2.0,11.0,44.7
Ben Simmons,46,47,37.0,6.0,15.0,2.0,6.0,3.0,10.0,11.0,1.0,0.0,3.0,14.0,46.1
Eric Bledsoe,47,48,33.0,6.0,18.0,4.0,4.0,2.0,5.0,4.0,1.0,1.0,1.0,18.0,37.4
Josh Hart,48,49,26.0,5.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,15.0,25.4
Dennis Jr.,49,50,29.0,6.0,12.0,3.0,5.0,2.0,5.0,6.0,2.0,1.0,5.0,16.0,37.4
Kelly Olynyk,50,51,30.0,4.0,8.0,2.0,2.0,0.0,3.0,6.0,1.0,0.0,0.0,11.0,26.6
Kevin Love,51,52,28.0,4.0,9.0,4.0,5.0,0.0,11.0,2.0,0.0,1.0,1.0,14.0,32.2
Willie Cauley-Stein,52,53,35.0,6.0,14.0,3.0,5.0,5.0,5.0,2.0,2.0,0.0,2.0,15.0,34.0
Marco Belinelli,53,54,20.0,5.0,11.0,4.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,16.0,24.4
Luka Doncic,54,55,34.0,7.0,18.0,5.0,8.0,0.0,9.0,2.0,1.0,1.0,3.0,21.0,37.8
Kyle Kuzma,55,56,29.0,7.0,15.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,17.0,26.3
Jabari Parker,56,57,30.0,3.0,7.0,5.0,5.0,0.0,9.0,4.0,2.0,0.0,3.0,11.0,30.8
Taj Gibson,57,58,19.0,6.0,10.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,13.0,21.7
Bryn Forbes,58,59,31.0,5.0,10.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,1.0,15.0,22.4
Jeremy Lamb,59,60,28.0,5.0,9.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,12.0,26.1
Wesley Matthews,60,61,34.0,9.0,21.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,23.0,28.6
Jarrett Allen,61,62,27.0,5.0,9.0,0.0,1.0,1.0,7.0,3.0,1.0,1.0,0.0,10.0,30.1
LaMarcus Aldridge,63,64,31.0,5.0,18.0,5.0,5.0,6.0,7.0,2.0,0.0,1.0,1.0,15.0,35.6
Ed Davis,64,65,17.0,4.0,6.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,10.0,21.0
Pascal Siakam,65,66,19.0,4.0,6.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,9.0,27.3
Jeff Teague,66,67,29.0,5.0,12.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0,12.0,29.9
Serge Ibaka,67,68,27.0,7.0,10.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0,15.0,22.9
DeAndre Jordan,68,69,35.0,3.0,6.0,5.0,7.0,3.0,13.0,3.0,0.0,2.0,4.0,11.0,36.7
Jared Dudley,69,70,24.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,17.7
Maxi Kleber,70,71,22.0,3.0,4.0,2.0,4.0,1.0,3.0,0.0,0.0,3.0,1.0,11.0,23.8
