Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Joel Embiid,0,1,31.0,12.0,22.0,6.0,6.0,4.0,12.0,7.0,2.0,6.0,5.0,31.0,79.7
Nikola Jokic,1,2,38.0,10.0,22.0,8.0,8.0,5.0,7.0,8.0,0.0,0.0,0.0,29.0,55.4
Donovan Mitchell,2,3,41.0,9.0,27.0,12.0,17.0,2.0,4.0,5.0,3.0,1.0,3.0,34.0,57.7
Jarrett Allen,3,4,31.0,7.0,11.0,7.0,7.0,4.0,4.0,4.0,2.0,0.0,2.0,21.0,40.6
LaMarcus Aldridge,4,5,29.0,10.0,18.0,3.0,4.0,3.0,6.0,1.0,2.0,1.0,0.0,24.0,45.3
Tobias Harris,5,6,43.0,10.0,20.0,4.0,6.0,0.0,8.0,6.0,1.0,1.0,0.0,24.0,48.6
Jamal Murray,6,7,33.0,8.0,14.0,5.0,5.0,0.0,2.0,6.0,0.0,0.0,1.0,24.0,34.4
Blake Griffin,7,8,30.0,10.0,24.0,5.0,5.0,3.0,4.0,6.0,2.0,0.0,2.0,27.0,48.4
Brook Lopez,8,9,33.0,8.0,13.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,1.0,19.0,44.4
James Harden,9,10,38.0,3.0,20.0,14.0,16.0,0.0,4.0,10.0,6.0,1.0,4.0,22.0,58.8
Torrey Craig,10,11,37.0,6.0,9.0,1.0,2.0,0.0,8.0,0.0,2.0,1.0,0.0,18.0,36.6
D'Angelo Russell,11,12,36.0,6.0,19.0,5.0,5.0,2.0,5.0,6.0,2.0,1.0,2.0,21.0,45.4
Khris Middleton,12,13,29.0,7.0,13.0,3.0,4.0,0.0,8.0,4.0,1.0,0.0,3.0,20.0,35.6
Eric Bledsoe,13,14,29.0,8.0,19.0,3.0,3.0,5.0,1.0,5.0,2.0,0.0,4.0,19.0,35.7
DeMar DeRozan,14,15,33.0,7.0,13.0,5.0,6.0,1.0,4.0,5.0,0.0,0.0,2.0,19.0,30.5
Rudy Gobert,15,16,32.0,3.0,4.0,4.0,6.0,2.0,6.0,1.0,0.0,7.0,1.0,10.0,41.1
Ben Simmons,16,17,38.0,7.0,12.0,1.0,1.0,2.0,6.0,8.0,1.0,0.0,4.0,15.0,35.6
Jimmy Butler,17,18,24.0,4.0,6.0,2.0,2.0,0.0,4.0,4.0,2.0,0.0,1.0,11.0,26.8
Chris Paul,18,19,32.0,7.0,15.0,2.0,2.0,0.0,4.0,4.0,3.0,0.0,2.0,18.0,35.8
Wayne Ellington,20,21,39.0,4.0,9.0,2.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,13.0,25.0
George Hill,21,22,23.0,3.0,7.0,4.0,4.0,2.0,3.0,5.0,0.0,0.0,0.0,11.0,24.5
Patty Mills,22,23,17.0,3.0,6.0,6.0,8.0,0.0,2.0,3.0,1.0,0.0,0.0,12.0,21.9
Derrick Favors,23,24,15.0,5.0,6.0,3.0,6.0,2.0,2.0,0.0,0.0,2.0,1.0,13.0,22.8
Reggie Jackson,24,25,29.0,6.0,15.0,0.0,0.0,2.0,4.0,8.0,1.0,0.0,3.0,15.0,34.2
Spencer Dinwiddie,25,26,27.0,7.0,12.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,18.0,23.8
Clint Capela,26,27,33.0,5.0,9.0,1.0,5.0,3.0,11.0,0.0,1.0,2.0,2.0,11.0,34.8
Jakob PÃ¶ltl,27,28,29.0,3.0,5.0,2.0,2.0,4.0,5.0,2.0,0.0,1.0,0.0,8.0,24.8
Ersan Ilyasova,28,29,22.0,4.0,6.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,16.4
Andre Drummond,29,30,30.0,5.0,14.0,2.0,8.0,8.0,4.0,2.0,4.0,3.0,4.0,12.0,46.4
Nikola Mirotic,30,31,14.0,3.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,13.2
Jared Dudley,31,32,19.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,8.0,20.5
Austin Rivers,32,33,17.0,4.0,6.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,11.0,16.1
P.J. Tucker,33,34,35.0,3.0,11.0,4.0,6.0,3.0,7.0,3.0,0.0,0.0,1.0,12.0,27.5
Will Barton,34,35,15.0,3.0,10.0,3.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,12.0,19.8
Giannis Antetokounmpo,35,36,27.0,5.0,13.0,4.0,6.0,4.0,6.0,3.0,1.0,0.0,4.0,14.0,29.5
Jae Crowder,36,37,23.0,1.0,3.0,2.0,3.0,0.0,5.0,2.0,2.0,0.0,0.0,5.0,20.0
Bryn Forbes,37,38,27.0,3.0,6.0,2.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,10.0,18.3
Georges Niang,38,39,16.0,3.0,7.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,8.0,20.9
Ricky Rubio,39,40,30.0,3.0,6.0,4.0,6.0,0.0,4.0,6.0,2.0,0.0,5.0,10.0,24.8
Gary Harris,41,42,34.0,2.0,9.0,2.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,8.0,21.2
Luke Kennard,42,43,37.0,4.0,9.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,9.0,20.4
Mike Scott,43,44,26.0,3.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,8.0,17.6
Monte Morris,44,45,15.0,5.0,8.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,11.0,17.0
Donatas Motiejunas,45,46,5.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,12.1
Sterling Brown,46,47,24.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,16.3
Eric Gordon,47,48,37.0,4.0,11.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,12.0,20.5
Kenneth Faried,48,49,9.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,10.0
Kyle Korver,49,50,15.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,10.6
Thon Maker,50,51,10.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0
Joe Ingles,51,52,31.0,3.0,9.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,2.0,8.0,23.1
Mason Plumlee,52,53,10.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,9.5
Gerald Green,53,54,14.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,11.6
Malik Beasley,54,55,24.0,2.0,7.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,14.8
Ish Smith,55,56,24.0,4.0,13.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,11.0,16.4
Langston Galloway,56,57,21.0,2.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,6.0,16.8
Derrick White,57,58,27.0,3.0,8.0,2.0,4.0,0.0,4.0,5.0,0.0,1.0,4.0,8.0,19.3
Pat Connaughton,58,59,26.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,4.0,13.0
Joe Harris,59,60,35.0,4.0,14.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,1.0,10.0,22.2
Bruce Brown,60,61,11.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,6.7
Dante Cunningham,62,63,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Davis Bertans,63,64,20.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.5
Lonnie  IV,64,65,5.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0
James Ennis,65,66,21.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,8.4
Rondae Hollis-Jefferson,66,67,12.0,0.0,3.0,3.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,13.1
T.J. McConnell,67,68,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Danuel House,68,69,20.0,2.0,5.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,5.0,11.8
Boban Marjanovic,69,70,11.0,1.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,8.0
Royce O'Neale,70,71,28.0,2.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,13.9
Quincy Pondexter,71,72,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.2
Tim Frazier,72,73,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7
Juan HernangÃ³mez,73,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Monroe,74,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Snell,75,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarred Vanderbilt,76,77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raul Neto,77,78,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2
Zaza Pachulia,78,79,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonah Bolden,79,80,3.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.4
Marco Belinelli,80,81,17.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,5.6
DeMarre Carroll,81,82,21.0,0.0,6.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,9.4
Rudy Gay,83,84,18.0,0.0,7.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,11.2
