Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Tim Jr.,0,1,36.0,10.0,21.0,9.0,9.0,2.0,3.0,4.0,1.0,0.0,2.0,32.0,45.0
John Wall,1,2,40.0,9.0,24.0,7.0,10.0,0.0,4.0,8.0,2.0,2.0,1.0,30.0,57.8
CJ McCollum,2,3,38.0,13.0,23.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,31.0,40.8
Jeff Green,3,4,26.0,8.0,11.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,0.0,20.0,38.9
Damian Lillard,4,5,36.0,9.0,22.0,8.0,10.0,1.0,5.0,8.0,2.0,0.0,4.0,29.0,50.2
Bradley Beal,5,6,41.0,8.0,17.0,11.0,14.0,1.0,2.0,7.0,0.0,1.0,2.0,27.0,42.1
Tobias Harris,6,7,37.0,12.0,21.0,1.0,2.0,1.0,8.0,1.0,0.0,0.0,2.0,29.0,39.3
Evan Fournier,7,8,34.0,11.0,20.0,1.0,2.0,0.0,3.0,4.0,1.0,0.0,2.0,27.0,37.6
Hassan Whiteside,8,9,31.0,9.0,21.0,3.0,6.0,11.0,12.0,0.0,1.0,2.0,3.0,21.0,54.6
Noah Vonleh,9,10,36.0,4.0,8.0,4.0,8.0,2.0,12.0,2.0,3.0,1.0,0.0,14.0,45.8
Montrezl Harrell,10,11,31.0,9.0,13.0,2.0,2.0,4.0,5.0,2.0,0.0,1.0,1.0,20.0,35.8
TomÃ¡Â SatoranskÃ½,11,12,24.0,4.0,7.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,13.0,36.9
Jarrett Allen,12,13,30.0,5.0,8.0,3.0,4.0,5.0,9.0,2.0,0.0,2.0,0.0,13.0,38.8
Shai Gilgeous-Alexander,13,14,28.0,6.0,11.0,4.0,5.0,1.0,2.0,3.0,3.0,1.0,2.0,17.0,35.1
D'Angelo Russell,14,15,32.0,9.0,22.0,0.0,0.0,0.0,9.0,6.0,4.0,1.0,3.0,20.0,51.8
Otto Jr.,15,16,37.0,4.0,9.0,2.0,2.0,1.0,13.0,2.0,2.0,1.0,0.0,11.0,39.8
Meyers Leonard,16,17,17.0,5.0,9.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,15.0,24.6
Jusuf Nurkic,17,18,30.0,6.0,14.0,1.0,4.0,4.0,7.0,4.0,2.0,2.0,1.0,13.0,43.2
Nikola Vucevic,18,19,33.0,6.0,12.0,2.0,2.0,3.0,15.0,4.0,0.0,0.0,3.0,14.0,38.6
Spencer Dinwiddie,19,20,30.0,5.0,12.0,4.0,4.0,0.0,2.0,7.0,1.0,0.0,2.0,16.0,29.9
Trey Burke,21,22,25.0,8.0,15.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,19.0,25.1
Emmanuel Mudiay,22,23,24.0,6.0,9.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,16.0,22.4
Pascal Siakam,23,24,33.0,7.0,11.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,15.0,31.3
Aaron Gordon,24,25,36.0,5.0,15.0,4.0,5.0,3.0,6.0,1.0,1.0,3.0,3.0,16.0,37.3
Kawhi Leonard,25,26,30.0,8.0,16.0,1.0,3.0,1.0,5.0,2.0,1.0,0.0,2.0,18.0,29.2
Serge Ibaka,26,27,30.0,7.0,15.0,0.0,0.0,2.0,7.0,4.0,0.0,1.0,2.0,14.0,31.8
Rodney McGruder,27,28,36.0,7.0,14.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,3.0,15.0,24.0
Nik Stauskas,28,29,17.0,3.0,6.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,9.0,17.7
Mohamed Bamba,29,30,14.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,7.0,16.5
Mitchell Robinson,30,31,18.0,3.0,3.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,6.0,23.5
DeMarre Carroll,31,32,15.0,3.0,5.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,11.0,16.6
Markieff Morris,32,33,25.0,3.0,11.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,12.0,26.0
Lou Williams,33,34,22.0,7.0,15.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,4.0,17.0,22.9
Ed Davis,34,35,17.0,4.0,4.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,2.0,9.0,21.1
Lorenzo Brown,35,36,19.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,8.0,17.6
