Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Damian Lillard,0,1,37.0,13.0,22.0,5.0,7.0,0.0,8.0,4.0,2.0,1.0,3.0,41.0,62.6
Giannis Antetokounmpo,1,2,33.0,14.0,21.0,8.0,12.0,2.0,9.0,8.0,2.0,1.0,4.0,36.0,66.2
Danilo Gallinari,2,3,33.0,7.0,10.0,10.0,12.0,1.0,9.0,4.0,1.0,2.0,1.0,28.0,54.0
Russell Westbrook,3,4,37.0,10.0,17.0,1.0,2.0,1.0,17.0,15.0,2.0,0.0,3.0,23.0,70.1
James Harden,4,5,37.0,7.0,15.0,7.0,9.0,1.0,10.0,17.0,6.0,0.0,8.0,25.0,73.7
Rudy Gobert,5,6,33.0,10.0,14.0,3.0,9.0,6.0,10.0,3.0,1.0,4.0,1.0,23.0,60.7
Joel Embiid,6,7,30.0,10.0,21.0,6.0,8.0,2.0,12.0,7.0,1.0,1.0,1.0,26.0,58.3
Jrue Holiday,7,8,36.0,12.0,19.0,2.0,4.0,1.0,6.0,5.0,1.0,1.0,3.0,29.0,47.9
Ryan Arcidiacono,8,9,37.0,6.0,12.0,5.0,5.0,0.0,5.0,4.0,5.0,0.0,1.0,22.0,48.0
Anthony Davis,9,10,34.0,9.0,21.0,8.0,9.0,4.0,11.0,3.0,1.0,2.0,3.0,28.0,56.5
Malcolm Brogdon,10,11,29.0,8.0,11.0,2.0,2.0,0.0,5.0,6.0,0.0,1.0,2.0,24.0,40.0
Zach LaVine,11,12,36.0,8.0,18.0,6.0,6.0,0.0,9.0,7.0,0.0,1.0,1.0,24.0,47.3
Devin Harris,12,13,14.0,6.0,8.0,3.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,20.0,33.2
Nikola Vucevic,13,14,28.0,8.0,12.0,2.0,2.0,0.0,8.0,7.0,0.0,2.0,1.0,20.0,45.1
Jerami Grant,14,15,33.0,8.0,12.0,4.0,5.0,1.0,4.0,0.0,0.0,4.0,1.0,21.0,38.0
J.J. Redick,15,16,26.0,10.0,14.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,24.0,28.4
Robert Covington,16,17,30.0,8.0,15.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,0.0,21.0,42.3
J.J. Barea,17,18,17.0,5.0,9.0,2.0,2.0,0.0,3.0,12.0,1.0,0.0,1.0,13.0,36.6
Clint Capela,18,19,32.0,9.0,12.0,0.0,2.0,5.0,3.0,2.0,0.0,2.0,1.0,18.0,35.6
Kelly Jr.,19,20,34.0,9.0,18.0,0.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,22.0,38.2
Jusuf Nurkic,21,22,33.0,4.0,11.0,7.0,8.0,5.0,8.0,5.0,1.0,0.0,1.0,16.0,41.1
Donovan Mitchell,22,23,36.0,12.0,24.0,3.0,4.0,0.0,5.0,1.0,4.0,0.0,4.0,29.0,44.5
Karl-Anthony Towns,23,24,28.0,6.0,11.0,2.0,2.0,5.0,6.0,5.0,2.0,1.0,4.0,16.0,41.7
Cody Zeller,24,25,23.0,7.0,9.0,5.0,6.0,3.0,2.0,2.0,0.0,2.0,3.0,19.0,31.0
Jeremy Lamb,25,26,31.0,6.0,12.0,9.0,9.0,0.0,5.0,0.0,1.0,0.0,0.0,22.0,31.0
Tim Frazier,26,27,36.0,4.0,8.0,2.0,2.0,2.0,4.0,12.0,2.0,0.0,3.0,12.0,40.2
Montrezl Harrell,27,28,28.0,9.0,14.0,0.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,18.0,37.7
Ãlie Okobo,28,29,31.0,8.0,12.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,3.0,19.0,33.4
Jordan Clarkson,29,30,31.0,10.0,22.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,25.0,34.6
Markieff Morris,30,31,32.0,9.0,17.0,0.0,1.0,3.0,6.0,0.0,1.0,0.0,1.0,22.0,34.8
Bradley Beal,31,32,34.0,7.0,15.0,1.0,1.0,1.0,4.0,11.0,2.0,1.0,4.0,16.0,43.5
Damyean Dotson,32,33,23.0,6.0,11.0,2.0,2.0,1.0,3.0,0.0,3.0,1.0,0.0,16.0,32.8
Julius Randle,33,34,26.0,10.0,15.0,3.0,3.0,4.0,8.0,0.0,1.0,1.0,7.0,23.0,36.4
Luka Doncic,34,35,24.0,6.0,11.0,5.0,5.0,2.0,4.0,2.0,1.0,0.0,4.0,20.0,29.2
Ben Simmons,35,36,24.0,5.0,9.0,4.0,7.0,3.0,5.0,7.0,1.0,0.0,2.0,14.0,35.1
Collin Sexton,36,37,37.0,9.0,20.0,2.0,2.0,1.0,9.0,3.0,1.0,0.0,2.0,21.0,38.5
Jarrett Allen,37,38,29.0,3.0,6.0,8.0,11.0,5.0,5.0,1.0,0.0,0.0,1.0,14.0,26.5
Derrick Rose,38,39,17.0,6.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,16.0,20.2
Lou Williams,39,40,22.0,6.0,14.0,6.0,7.0,2.0,2.0,3.0,2.0,0.0,4.0,20.0,31.3
Boban Marjanovic,40,41,19.0,3.0,6.0,6.0,6.0,8.0,4.0,1.0,0.0,0.0,2.0,12.0,25.9
Robin Lopez,42,43,23.0,8.0,10.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,17.0,27.0
Richaun Holmes,43,44,17.0,4.0,6.0,2.0,3.0,0.0,4.0,1.0,4.0,2.0,0.0,10.0,34.3
Jabari Parker,44,45,33.0,9.0,21.0,4.0,7.0,2.0,6.0,5.0,0.0,0.0,3.0,24.0,38.1
Khris Middleton,45,46,31.0,6.0,13.0,2.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,17.0,30.2
Jeff Teague,46,47,23.0,3.0,5.0,1.0,1.0,0.0,0.0,9.0,3.0,1.0,1.0,7.0,31.5
Nicolas Batum,47,48,33.0,4.0,8.0,5.0,6.0,1.0,5.0,3.0,2.0,1.0,2.0,13.0,31.7
Josh Jackson,48,49,19.0,6.0,10.0,3.0,3.0,2.0,5.0,1.0,2.0,0.0,1.0,15.0,29.9
Mario Hezonja,49,50,25.0,7.0,15.0,1.0,1.0,0.0,5.0,1.0,5.0,0.0,2.0,17.0,37.5
Devin Booker,50,51,35.0,9.0,21.0,4.0,4.0,0.0,4.0,4.0,1.0,0.0,3.0,23.0,33.8
Nikola Mirotic,51,52,28.0,4.0,13.0,4.0,4.0,1.0,8.0,2.0,2.0,1.0,1.0,15.0,36.8
Enes Kanter,52,53,26.0,6.0,9.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,4.0,17.0,21.7
Royce O'Neale,53,54,29.0,5.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,13.0,20.8
Quincy Pondexter,54,55,12.0,3.0,4.0,6.0,6.0,0.0,4.0,2.0,0.0,0.0,1.0,13.0,19.8
Shai Gilgeous-Alexander,55,56,28.0,5.0,11.0,1.0,2.0,3.0,4.0,6.0,1.0,1.0,4.0,13.0,32.4
