Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
LeBron James,0,1,43.0,8.0,20.0,9.0,11.0,2.0,9.0,16.0,3.0,1.0,2.0,28.0,75.2
Avery Bradley,1,2,37.0,15.0,21.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,2.0,33.0,50.2
Nikola Vucevic,2,3,26.0,10.0,18.0,4.0,5.0,3.0,14.0,3.0,2.0,0.0,0.0,25.0,55.9
Al Horford,3,4,35.0,9.0,16.0,2.0,2.0,4.0,4.0,5.0,4.0,0.0,1.0,23.0,51.1
Kevin Durant,4,5,37.0,11.0,19.0,5.0,7.0,0.0,2.0,7.0,0.0,0.0,0.0,28.0,40.9
Gordon Hayward,5,6,28.0,8.0,11.0,4.0,4.0,1.0,3.0,3.0,1.0,0.0,2.0,26.0,36.3
Jonas Valanciunas,6,7,21.0,9.0,11.0,5.0,8.0,2.0,8.0,2.0,0.0,0.0,1.0,23.0,37.0
Stephen Curry,7,8,36.0,8.0,19.0,3.0,3.0,0.0,5.0,4.0,4.0,2.0,2.0,24.0,52.0
Patty Mills,8,9,27.0,7.0,12.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,22.0,30.7
Aaron Gordon,9,10,33.0,6.0,10.0,6.0,6.0,1.0,3.0,4.0,2.0,0.0,2.0,20.0,34.8
LaMarcus Aldridge,10,11,35.0,8.0,15.0,6.0,10.0,4.0,7.0,2.0,0.0,3.0,1.0,22.0,46.2
Jimmy Butler,11,12,36.0,7.0,12.0,7.0,10.0,3.0,6.0,1.0,0.0,0.0,1.0,22.0,33.3
Rudy Gay,12,13,34.0,4.0,11.0,5.0,6.0,2.0,10.0,8.0,0.0,1.0,1.0,15.0,43.4
Andre Iguodala,13,14,28.0,5.0,6.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,0.0,13.0,32.5
Trae Young,14,15,38.0,6.0,19.0,7.0,9.0,0.0,6.0,14.0,1.0,1.0,6.0,22.0,50.2
Jayson Tatum,15,16,34.0,7.0,15.0,5.0,5.0,0.0,10.0,1.0,2.0,2.0,1.0,20.0,44.5
Evan Fournier,16,17,34.0,7.0,16.0,5.0,5.0,2.0,4.0,4.0,0.0,0.0,2.0,22.0,33.2
Klay Thompson,17,18,32.0,9.0,14.0,1.0,2.0,0.0,4.0,1.0,0.0,2.0,1.0,22.0,33.3
Joel Embiid,18,19,37.0,9.0,22.0,3.0,4.0,3.0,11.0,3.0,0.0,2.0,2.0,23.0,48.3
Jrue Holiday,19,20,24.0,7.0,15.0,1.0,1.0,0.0,3.0,6.0,2.0,1.0,0.0,16.0,37.6
Marcus Morris,21,22,33.0,7.0,13.0,2.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,17.0,29.6
John Collins,22,23,33.0,8.0,15.0,4.0,5.0,0.0,8.0,3.0,0.0,0.0,2.0,22.0,34.1
Rudy Gobert,23,24,35.0,4.0,5.0,5.0,6.0,3.0,13.0,3.0,0.0,0.0,3.0,13.0,33.7
Davis Bertans,24,25,27.0,5.0,7.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,17.0,23.6
Jonathan Isaac,25,26,28.0,7.0,18.0,4.0,4.0,2.0,5.0,1.0,0.0,3.0,1.0,20.0,37.9
Ben Simmons,26,27,34.0,7.0,9.0,2.0,7.0,1.0,4.0,5.0,2.0,0.0,3.0,16.0,32.5
Reggie Bullock,27,28,35.0,6.0,11.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,15.0,30.5
E'Twaun Moore,28,29,26.0,8.0,13.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,19.0,25.1
Royce O'Neale,29,30,28.0,5.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,17.8
Taurean Prince,30,31,28.0,6.0,14.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,17.0,28.7
Vince Carter,31,32,24.0,3.0,4.0,3.0,3.0,0.0,5.0,3.0,0.0,1.0,1.0,11.0,23.5
Julius Randle,32,33,21.0,6.0,11.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,3.0,15.0,28.8
Derrick Favors,33,34,24.0,6.0,12.0,1.0,2.0,1.0,6.0,2.0,0.0,4.0,1.0,13.0,35.4
Draymond Green,34,35,33.0,3.0,7.0,0.0,0.0,0.0,7.0,6.0,2.0,2.0,1.0,6.0,34.4
Joakim Noah,35,36,18.0,4.0,6.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,8.0,24.8
Isaiah Briscoe,36,37,28.0,1.0,4.0,0.0,0.0,0.0,6.0,8.0,2.0,1.0,0.0,3.0,31.2
Ricky Rubio,37,38,31.0,7.0,17.0,1.0,1.0,0.0,4.0,6.0,1.0,0.0,2.0,16.0,30.8
Kentavious Caldwell-Pope,38,39,25.0,5.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,13.0,24.4
Brandon Ingram,39,40,34.0,7.0,14.0,5.0,6.0,1.0,5.0,1.0,0.0,1.0,4.0,19.0,26.7
Kyle Kuzma,40,41,35.0,8.0,20.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,19.0,28.5
Dewayne Dedmon,42,43,24.0,4.0,8.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,12.0,23.5
J.J. Redick,43,44,34.0,4.0,11.0,4.0,4.0,1.0,2.0,2.0,0.0,1.0,3.0,16.0,22.6
Tim Frazier,44,45,30.0,4.0,8.0,2.0,2.0,0.0,4.0,7.0,0.0,0.0,2.0,10.0,23.3
T.J. McConnell,45,46,13.0,4.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,15.5
Khem Birch,46,47,17.0,3.0,5.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,6.0,18.0
Donovan Mitchell,47,48,36.0,10.0,29.0,2.0,3.0,2.0,5.0,2.0,0.0,0.0,3.0,25.0,33.4
Jahlil Okafor,48,49,29.0,4.0,9.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,2.0,8.0,21.9
Rajon Rondo,49,50,33.0,5.0,10.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,6.0,13.0,27.4
Raul Neto,50,51,9.0,3.0,4.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,12.0
Bryn Forbes,51,52,28.0,3.0,10.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,1.0,9.0,23.9
Wesley Iwundu,52,53,17.0,3.0,6.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,8.0,23.1
Joe Ingles,53,54,27.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,5.0,15.0
Marco Belinelli,54,55,28.0,4.0,10.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,11.0,15.4
DeMarcus Cousins,55,56,28.0,4.0,17.0,3.0,5.0,1.0,9.0,5.0,2.0,0.0,2.0,12.0,35.5
C.J. Miles,56,57,23.0,3.0,8.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,10.0,16.8
Terry Rozier,57,58,31.0,2.0,9.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,0.0,5.0,23.3
Daniel Theis,58,59,12.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,10.2
Alex Len,59,60,12.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,11.0,11.9
Alfonzo McKinnie,60,61,5.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7.4
Kyle Korver,62,63,18.0,1.0,3.0,3.0,3.0,0.0,4.0,3.0,1.0,0.0,2.0,5.0,15.3
DeAndre' Bembry,63,64,23.0,3.0,6.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,3.0,6.0,17.7
DeMar DeRozan,64,65,41.0,5.0,19.0,2.0,3.0,1.0,5.0,5.0,1.0,0.0,1.0,12.0,28.7
Darius Miller,65,66,21.0,3.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,9.0,17.4
Justin Holiday,66,67,35.0,5.0,11.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,11.0,15.8
Omari Spellman,67,68,13.0,2.0,6.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,12.6
D.J. Augustin,68,69,19.0,1.0,3.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,2.0,2.0,15.0
Delon Wright,69,70,34.0,2.0,9.0,0.0,0.0,0.0,8.0,6.0,1.0,1.0,2.0,4.0,26.6
Kent Bazemore,70,71,16.0,2.0,8.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,5.0,22.5
Bruno Caboclo,71,72,20.0,2.0,7.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,4.0,19.3
Tobias Harris,72,73,34.0,4.0,14.0,2.0,2.0,1.0,7.0,2.0,0.0,0.0,1.0,10.0,21.6
Boban Marjanovic,73,74,10.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,2.0,4.0,10.7
Jerian Grant,74,75,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.5
Jaylen Brown,75,76,23.0,3.0,8.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,11.2
Amile Jefferson,76,77,4.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,5.6
Shaun Livingston,77,78,14.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,7.7
JaVale McGee,78,79,13.0,2.0,3.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,9.8
Kevin Huerter,79,80,25.0,2.0,7.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,14.2
Jaren Jr.,80,81,23.0,2.0,7.0,4.0,6.0,1.0,4.0,0.0,0.0,1.0,3.0,9.0,15.0
Jarell Martin,81,82,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.2
Furkan Korkmaz,83,84,10.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0
Quinn Cook,84,85,5.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.7
Jae Crowder,85,86,28.0,3.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,8.0,12.9
Ivan Rabb,86,87,11.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,7.1
Jevon Carter,87,88,14.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,10.5
Marcus Smart,88,89,33.0,3.0,14.0,2.0,4.0,1.0,3.0,3.0,1.0,0.0,1.0,8.0,19.3
Jakob P̦ltl,89,90,12.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0
Frank Jackson,90,91,12.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,6.2
Kevon Looney,91,92,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.9
Mike Scott,92,93,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7
Brad Wanamaker,93,94,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7
Anthony Davis,94,95,24.0,1.0,9.0,1.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,19.2
Moritz Wagner,95,96,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.2
Terrence Ross,96,97,17.0,1.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,9.2
