Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Buddy Hield,0,1,35.0,10.0,21.0,2.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,29.0,43.4
Bradley Beal,1,2,36.0,10.0,19.0,3.0,3.0,0.0,2.0,8.0,3.0,0.0,2.0,25.0,46.4
Thomas Bryant,2,3,35.0,9.0,11.0,4.0,5.0,1.0,7.0,0.0,0.0,2.0,0.0,22.0,37.6
Dewayne Dedmon,3,4,28.0,6.0,8.0,3.0,4.0,2.0,7.0,2.0,0.0,3.0,1.0,18.0,39.8
Donovan Mitchell,4,5,35.0,15.0,32.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,34.0,47.8
Kemba Walker,5,6,35.0,10.0,22.0,10.0,12.0,1.0,4.0,6.0,0.0,0.0,5.0,31.0,41.0
Karl-Anthony Towns,6,7,34.0,7.0,17.0,5.0,6.0,3.0,13.0,6.0,1.0,2.0,4.0,21.0,54.2
Marvin III,7,8,28.0,8.0,16.0,3.0,5.0,3.0,9.0,0.0,0.0,4.0,1.0,22.0,47.4
Wayne Ellington,8,9,31.0,7.0,11.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,23.0,29.2
Derrick Favors,9,10,27.0,6.0,10.0,3.0,3.0,5.0,10.0,1.0,2.0,1.0,2.0,15.0,41.5
Nikola Jokic,10,11,34.0,6.0,12.0,1.0,1.0,3.0,3.0,11.0,0.0,0.0,1.0,15.0,37.7
TomÃ¡Â SatoranskÃ½,11,12,34.0,5.0,7.0,4.0,4.0,2.0,2.0,10.0,1.0,0.0,4.0,16.0,34.8
Andre Drummond,12,13,32.0,7.0,18.0,2.0,3.0,11.0,8.0,1.0,3.0,1.0,1.0,16.0,51.3
Dwight Powell,13,14,29.0,4.0,6.0,5.0,6.0,2.0,2.0,5.0,1.0,2.0,0.0,14.0,35.3
De'Aaron Fox,14,15,33.0,6.0,13.0,2.0,4.0,0.0,3.0,9.0,1.0,4.0,1.0,15.0,46.1
Ricky Rubio,15,16,27.0,6.0,10.0,3.0,3.0,0.0,5.0,7.0,2.0,0.0,2.0,17.0,37.5
Thaddeus Young,16,17,24.0,7.0,13.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,18.0,34.9
DeMarcus Cousins,17,18,26.0,8.0,12.0,3.0,5.0,2.0,9.0,4.0,0.0,2.0,3.0,19.0,41.2
Devin Booker,18,19,32.0,8.0,17.0,8.0,10.0,0.0,5.0,2.0,3.0,0.0,5.0,26.0,39.0
Miles Bridges,19,20,30.0,5.0,8.0,0.0,0.0,1.0,11.0,4.0,2.0,0.0,0.0,11.0,37.4
Deandre Ayton,21,22,25.0,9.0,12.0,2.0,3.0,3.0,5.0,1.0,0.0,1.0,2.0,20.0,32.1
Klay Thompson,22,23,28.0,7.0,18.0,3.0,3.0,1.0,7.0,4.0,1.0,1.0,0.0,18.0,39.6
Willie Cauley-Stein,23,24,31.0,5.0,8.0,0.0,1.0,3.0,15.0,3.0,2.0,0.0,1.0,10.0,41.1
Marvin Williams,24,25,25.0,5.0,6.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,13.0,31.6
Kevin Durant,25,26,27.0,6.0,9.0,2.0,2.0,0.0,3.0,6.0,1.0,3.0,4.0,15.0,35.6
Paul Millsap,26,27,35.0,6.0,8.0,1.0,2.0,0.0,6.0,2.0,3.0,1.0,3.0,15.0,34.2
Taurean Prince,27,28,31.0,5.0,8.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,13.0,27.6
Bobby Portis,28,29,35.0,6.0,11.0,3.0,3.0,0.0,8.0,1.0,0.0,0.0,1.0,18.0,28.1
Torrey Craig,29,30,25.0,6.0,11.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,15.0,28.2
Trae Young,30,31,34.0,8.0,22.0,6.0,9.0,0.0,2.0,11.0,0.0,0.0,5.0,23.0,36.9
Richaun Holmes,31,32,20.0,2.0,4.0,6.0,8.0,2.0,3.0,1.0,2.0,2.0,0.0,10.0,29.5
Joe Ingles,32,33,33.0,5.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,3.0,13.0,28.9
Rudy Gobert,33,34,31.0,4.0,6.0,4.0,8.0,3.0,8.0,3.0,1.0,0.0,2.0,12.0,30.7
Andrew Wiggins,34,35,37.0,8.0,15.0,3.0,7.0,2.0,3.0,2.0,1.0,0.0,3.0,20.0,29.0
Justin Jackson,35,36,32.0,9.0,16.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,19.0,25.5
Blake Griffin,36,37,30.0,4.0,17.0,7.0,10.0,1.0,6.0,8.0,1.0,1.0,2.0,17.0,41.4
Andre Iguodala,37,38,21.0,5.0,7.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,11.0,21.1
Dario Âaric,38,39,28.0,5.0,10.0,3.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,15.0,23.9
Ish Smith,39,40,24.0,5.0,9.0,1.0,2.0,3.0,2.0,4.0,1.0,0.0,1.0,11.0,25.0
Vince Carter,40,41,22.0,2.0,4.0,4.0,6.0,0.0,6.0,2.0,1.0,1.0,0.0,10.0,26.2
Draymond Green,42,43,29.0,4.0,5.0,1.0,1.0,0.0,7.0,5.0,0.0,0.0,2.0,10.0,23.9
