Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Eric Bledsoe,0,1,32.0,12.0,17.0,4.0,7.0,2.0,2.0,11.0,2.0,1.0,4.0,33.0,59.3
JaKarr Sampson,1,2,35.0,11.0,17.0,6.0,7.0,1.0,7.0,1.0,0.0,2.0,0.0,29.0,46.1
D'Angelo Russell,2,3,32.0,10.0,15.0,2.0,3.0,0.0,2.0,10.0,2.0,0.0,3.0,25.0,45.4
Caris LeVert,3,4,25.0,9.0,12.0,2.0,4.0,0.0,2.0,6.0,0.0,0.0,2.0,24.0,33.4
J.J. Redick,4,5,24.0,8.0,12.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,1.0,23.0,32.5
Joel Embiid,5,6,27.0,9.0,16.0,2.0,6.0,1.0,9.0,5.0,0.0,3.0,2.0,20.0,46.5
Jared Dudley,6,7,23.0,4.0,8.0,6.0,6.0,4.0,2.0,1.0,2.0,0.0,0.0,16.0,30.7
Pat Connaughton,7,8,30.0,6.0,8.0,0.0,1.0,1.0,7.0,3.0,2.0,0.0,0.0,13.0,33.1
Khris Middleton,8,9,29.0,9.0,18.0,4.0,4.0,0.0,4.0,3.0,1.0,0.0,4.0,24.0,32.3
Ben Simmons,9,10,26.0,6.0,10.0,2.0,5.0,3.0,1.0,4.0,2.0,1.0,1.0,14.0,32.8
Jarrett Allen,10,11,12.0,4.0,4.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,10.0,18.4
Tobias Harris,11,12,31.0,6.0,14.0,4.0,6.0,1.0,5.0,5.0,0.0,0.0,3.0,16.0,27.7
Boban Marjanovic,12,13,10.0,4.0,5.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.0,10.0,19.9
Greg Monroe,13,14,10.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,17.4
George Hill,14,15,24.0,5.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,16.0
TimothÃ© Luwawu-Cabarrot,15,16,26.0,5.0,12.0,3.0,4.0,0.0,6.0,0.0,1.0,1.0,0.0,14.0,27.2
Sterling Brown,16,17,29.0,5.0,7.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,2.0,11.0,21.3
Ed Davis,17,18,8.0,4.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,12.4
Ersan Ilyasova,18,19,25.0,5.0,10.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,12.0,23.4
Jonah Bolden,19,20,24.0,4.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,11.0,20.6
Joe Harris,21,22,34.0,5.0,16.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,14.0,24.7
Spencer Dinwiddie,22,23,28.0,3.0,7.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,10.0,17.1
Brook Lopez,23,24,29.0,2.0,8.0,2.0,2.0,2.0,6.0,1.0,0.0,3.0,0.0,7.0,27.1
Tim Frazier,24,25,18.0,3.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,9.0,12.7
T.J. McConnell,25,26,21.0,3.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,7.0,15.3
Brandon Sampson,26,27,25.0,2.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,12.6
Shaquille Harrison,27,28,23.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,8.0,12.0
Mike Scott,28,29,23.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,12.9
Ryan Arcidiacono,29,30,17.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,12.4
Rodions Kurucs,30,31,24.0,4.0,14.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,11.0,20.5
Walter Jr.,31,32,30.0,4.0,16.0,0.0,0.0,0.0,8.0,5.0,2.0,0.0,2.0,8.0,29.1
Treveon Graham,32,33,22.0,3.0,9.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,9.0,14.5
Rawle Alkins,33,34,20.0,2.0,7.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,7.0,12.8
DeMarre Carroll,34,35,26.0,2.0,8.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,4.0,16.0
Cristiano FelÃ­cio,35,36,23.0,2.0,5.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,5.0,10.9
D.J. Wilson,36,37,20.0,2.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,5.0,15.4
Wayne Selden,37,38,12.0,2.0,7.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,9.9
Zhaire Smith,38,39,16.0,1.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,7.1
Shake Milton,39,40,23.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,5.6
