Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
DeMar DeRozan,0,1,40.0,14.0,30.0,6.0,8.0,0.0,6.0,5.0,3.0,1.0,1.0,34.0,59.7
Juan HernangÃ³mez,1,2,31.0,9.0,12.0,5.0,7.0,4.0,5.0,1.0,1.0,0.0,1.0,25.0,39.3
Paul Millsap,2,3,24.0,8.0,13.0,1.0,1.0,3.0,6.0,5.0,4.0,2.0,1.0,18.0,53.3
Gary Harris,3,4,27.0,7.0,9.0,2.0,3.0,0.0,3.0,4.0,0.0,2.0,1.0,18.0,32.6
Rudy Gay,4,5,24.0,8.0,12.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,19.0,29.2
James Ennis,5,6,32.0,7.0,11.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,19.0,29.5
James Harden,6,7,32.0,8.0,23.0,7.0,8.0,0.0,3.0,3.0,2.0,0.0,1.0,27.0,40.1
Nikola Jokic,7,8,25.0,5.0,11.0,1.0,2.0,1.0,8.0,7.0,4.0,1.0,2.0,12.0,46.3
Danilo Gallinari,8,9,30.0,4.0,9.0,9.0,10.0,0.0,6.0,1.0,0.0,0.0,1.0,19.0,26.7
Tobias Harris,9,10,38.0,8.0,16.0,0.0,0.0,2.0,6.0,5.0,0.0,1.0,2.0,18.0,36.1
Montrezl Harrell,10,11,27.0,4.0,8.0,6.0,9.0,2.0,4.0,5.0,1.0,1.0,2.0,14.0,32.7
Kevin Durant,11,12,29.0,6.0,15.0,8.0,8.0,1.0,4.0,2.0,0.0,1.0,2.0,20.0,30.0
Bryn Forbes,12,13,33.0,5.0,10.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,17.0,21.2
Chris Paul,13,14,28.0,4.0,10.0,0.0,0.0,0.0,5.0,7.0,3.0,2.0,2.0,10.0,39.5
Lou Williams,14,15,28.0,9.0,20.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,23.0,27.6
Jamal Murray,15,16,23.0,4.0,10.0,3.0,3.0,0.0,4.0,5.0,0.0,1.0,1.0,14.0,28.3
Kevon Looney,16,17,18.0,5.0,7.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,2.0,12.0,20.5
Alex Poythress,17,18,23.0,5.0,8.0,1.0,2.0,3.0,1.0,4.0,1.0,0.0,1.0,11.0,23.8
