Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Giannis Antetokounmpo,0,1,38.0,12.0,22.0,9.0,10.0,7.0,12.0,11.0,2.0,1.0,2.0,33.0,79.3
Pascal Siakam,1,2,32.0,15.0,25.0,10.0,12.0,3.0,7.0,2.0,0.0,3.0,4.0,44.0,64.0
Otto Jr.,2,3,34.0,16.0,20.0,2.0,2.0,3.0,7.0,2.0,0.0,1.0,2.0,37.0,53.0
Lou Williams,3,4,22.0,12.0,16.0,4.0,4.0,0.0,1.0,10.0,0.0,0.0,1.0,30.0,45.2
Jeff Teague,4,5,37.0,11.0,16.0,4.0,4.0,0.0,3.0,12.0,1.0,0.0,1.0,27.0,50.6
Damian Lillard,5,6,31.0,9.0,15.0,5.0,6.0,1.0,2.0,8.0,0.0,0.0,0.0,29.0,44.6
Jordan Clarkson,6,7,47.0,16.0,34.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,5.0,42.0,60.1
Kevin Durant,7,8,33.0,12.0,17.0,5.0,6.0,2.0,2.0,2.0,0.0,3.0,1.0,32.0,47.8
Paul Millsap,8,9,30.0,10.0,16.0,4.0,5.0,4.0,9.0,2.0,2.0,1.0,0.0,25.0,52.6
Blake Griffin,9,10,36.0,10.0,19.0,8.0,12.0,3.0,5.0,5.0,0.0,0.0,2.0,32.0,47.1
James Harden,10,11,39.0,15.0,34.0,4.0,4.0,2.0,3.0,6.0,0.0,0.0,6.0,42.0,51.0
Bradley Beal,11,12,43.0,6.0,15.0,14.0,15.0,1.0,2.0,11.0,1.0,1.0,6.0,28.0,48.1
Al Horford,12,13,31.0,6.0,12.0,2.0,2.0,3.0,11.0,8.0,1.0,0.0,0.0,17.0,48.8
Jimmy Butler,13,14,34.0,4.0,6.0,5.0,5.0,0.0,7.0,8.0,3.0,2.0,0.0,13.0,48.4
Nikola Jokic,14,15,36.0,7.0,17.0,6.0,6.0,4.0,14.0,11.0,1.0,0.0,4.0,20.0,57.1
Karl-Anthony Towns,15,16,33.0,11.0,18.0,0.0,0.0,1.0,8.0,5.0,0.0,2.0,2.0,25.0,47.3
Stephen Curry,16,17,32.0,10.0,24.0,7.0,7.0,1.0,6.0,2.0,0.0,0.0,1.0,32.0,42.4
Kelly Jr.,17,18,31.0,10.0,16.0,5.0,6.0,2.0,3.0,2.0,0.0,0.0,2.0,28.0,35.0
Tobias Harris,18,19,35.0,9.0,14.0,4.0,5.0,0.0,6.0,3.0,0.0,1.0,1.0,25.0,38.7
Joel Embiid,19,20,34.0,7.0,13.0,12.0,14.0,2.0,12.0,3.0,0.0,1.0,4.0,26.0,46.3
Danilo Gallinari,21,22,19.0,6.0,8.0,4.0,6.0,1.0,5.0,3.0,0.0,2.0,1.0,20.0,36.7
Joe Harris,22,23,48.0,9.0,12.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,25.0,31.8
Andre Drummond,23,24,34.0,8.0,14.0,5.0,8.0,4.0,13.0,0.0,4.0,0.0,2.0,21.0,51.4
Mitchell Robinson,24,25,28.0,5.0,8.0,4.0,7.0,5.0,8.0,1.0,2.0,4.0,0.0,14.0,49.1
Robin Lopez,25,26,31.0,10.0,15.0,5.0,6.0,2.0,3.0,1.0,0.0,2.0,2.0,25.0,36.5
Jamal Crawford,26,27,16.0,6.0,8.0,2.0,2.0,0.0,3.0,6.0,2.0,1.0,2.0,17.0,36.6
D'Angelo Russell,27,28,42.0,13.0,30.0,5.0,6.0,1.0,6.0,8.0,0.0,0.0,7.0,36.0,49.4
Lauri Markkanen,28,29,34.0,6.0,14.0,6.0,6.0,0.0,9.0,6.0,1.0,0.0,2.0,21.0,41.8
Trevor Ariza,29,30,32.0,5.0,11.0,6.0,6.0,0.0,8.0,6.0,0.0,0.0,1.0,19.0,36.6
Gordon Hayward,30,31,34.0,5.0,8.0,7.0,8.0,0.0,5.0,8.0,1.0,0.0,2.0,18.0,37.0
Marquese Chriss,31,32,27.0,9.0,16.0,2.0,3.0,4.0,3.0,1.0,2.0,0.0,1.0,23.0,37.9
Jeff Green,32,33,39.0,8.0,14.0,3.0,3.0,0.0,7.0,2.0,1.0,0.0,2.0,23.0,35.4
Montrezl Harrell,33,34,22.0,8.0,15.0,3.0,5.0,2.0,3.0,4.0,1.0,1.0,0.0,19.0,37.0
Deandre Ayton,34,35,29.0,9.0,15.0,2.0,3.0,2.0,6.0,2.0,0.0,0.0,0.0,20.0,32.6
Jake Layman,35,36,26.0,7.0,9.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,17.0,26.9
Jabari Parker,36,37,34.0,8.0,15.0,5.0,7.0,2.0,7.0,4.0,1.0,0.0,4.0,22.0,37.8
OG Anunoby,37,38,35.0,9.0,14.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,22.0,31.0
Harrison Barnes,38,39,41.0,7.0,19.0,2.0,2.0,3.0,8.0,4.0,2.0,0.0,1.0,19.0,43.2
Bojan Bogdanovic,39,40,32.0,7.0,14.0,5.0,6.0,0.0,6.0,3.0,1.0,0.0,0.0,20.0,34.7
Dion Waiters,40,41,30.0,7.0,13.0,3.0,3.0,0.0,4.0,3.0,1.0,0.0,1.0,20.0,31.3
Delon Wright,42,43,26.0,4.0,6.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,0.0,12.0,30.9
Malcolm Brogdon,43,44,30.0,6.0,11.0,4.0,5.0,0.0,5.0,3.0,1.0,0.0,0.0,17.0,30.5
Dario Âaric,44,45,24.0,6.0,9.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,15.0,28.1
Ivica Zubac,45,46,21.0,4.0,7.0,8.0,8.0,0.0,7.0,1.0,0.0,1.0,0.0,16.0,28.9
Collin Sexton,46,47,45.0,10.0,22.0,2.0,4.0,3.0,3.0,5.0,0.0,0.0,2.0,24.0,36.7
Chris Paul,47,48,35.0,4.0,13.0,6.0,7.0,0.0,5.0,8.0,1.0,0.0,0.0,16.0,37.0
Allonzo Trier,48,49,26.0,5.0,9.0,6.0,6.0,0.0,4.0,4.0,0.0,0.0,3.0,19.0,26.8
Kyle Lowry,49,50,34.0,4.0,12.0,2.0,2.0,0.0,4.0,13.0,3.0,0.0,4.0,14.0,43.3
Ben Simmons,50,51,33.0,5.0,7.0,8.0,14.0,1.0,3.0,7.0,1.0,1.0,5.0,18.0,34.3
Jarrett Allen,51,52,41.0,4.0,11.0,2.0,4.0,5.0,7.0,3.0,1.0,6.0,1.0,10.0,48.9
DeMarre Carroll,52,53,45.0,5.0,13.0,5.0,5.0,3.0,4.0,1.0,0.0,1.0,1.0,18.0,29.9
Buddy Hield,53,54,33.0,9.0,23.0,5.0,5.0,1.0,4.0,3.0,1.0,0.0,3.0,25.0,35.5
Dwyane Wade,54,55,22.0,9.0,14.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,22.0,25.9
Malik Beasley,55,56,30.0,8.0,18.0,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,21.0,28.8
DeAndre Jordan,56,57,19.0,5.0,10.0,2.0,2.0,3.0,2.0,7.0,0.0,0.0,0.0,12.0,28.5
Willie Cauley-Stein,57,58,21.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,5.0,0.0,1.0,8.0,34.9
