Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Karl-Anthony Towns,0,1,30.0,15.0,27.0,8.0,10.0,6.0,8.0,1.0,2.0,0.0,0.0,41.0,65.3
Mike Conley,1,2,34.0,12.0,18.0,10.0,15.0,1.0,3.0,4.0,1.0,0.0,1.0,40.0,52.8
Gordon Hayward,2,3,27.0,12.0,16.0,2.0,2.0,1.0,6.0,4.0,2.0,0.0,0.0,30.0,50.4
Russell Westbrook,3,4,38.0,15.0,28.0,3.0,7.0,2.0,11.0,6.0,0.0,0.0,2.0,38.0,60.6
Bojan Bogdanovic,4,5,34.0,9.0,14.0,5.0,6.0,0.0,6.0,1.0,2.0,0.0,1.0,27.0,40.7
CJ McCollum,5,6,35.0,9.0,13.0,6.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,27.0,34.4
James Harden,6,7,36.0,12.0,30.0,8.0,8.0,0.0,1.0,3.0,3.0,0.0,1.0,35.0,48.7
Delon Wright,7,8,26.0,9.0,13.0,6.0,7.0,1.0,2.0,1.0,2.0,1.0,2.0,25.0,37.1
Tobias Harris,8,9,34.0,8.0,15.0,4.0,4.0,1.0,11.0,5.0,2.0,1.0,2.0,21.0,49.9
Jeff Teague,9,10,32.0,5.0,7.0,5.0,7.0,0.0,5.0,12.0,1.0,1.0,2.0,16.0,44.0
J.J. Redick,10,11,30.0,8.0,16.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,26.0,32.0
Robin Lopez,11,12,30.0,9.0,18.0,2.0,2.0,6.0,4.0,1.0,0.0,3.0,0.0,20.0,42.5
Darren Collison,12,13,33.0,7.0,10.0,5.0,6.0,0.0,4.0,2.0,2.0,0.0,3.0,22.0,32.8
Ben Simmons,13,14,40.0,6.0,15.0,4.0,5.0,4.0,9.0,8.0,2.0,1.0,2.0,16.0,50.6
Kyrie Irving,14,15,30.0,7.0,15.0,3.0,4.0,1.0,4.0,11.0,2.0,0.0,3.0,19.0,44.5
Kawhi Leonard,15,16,35.0,10.0,22.0,5.0,5.0,2.0,4.0,1.0,1.0,0.0,1.0,26.0,36.7
Aaron Gordon,16,17,38.0,9.0,18.0,4.0,6.0,2.0,7.0,3.0,0.0,0.0,2.0,24.0,37.3
Maurice Harkless,17,18,31.0,9.0,13.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,20.0,36.7
Steven Adams,18,19,36.0,5.0,6.0,3.0,9.0,9.0,2.0,2.0,1.0,3.0,3.0,13.0,38.2
Gerald Green,19,20,20.0,5.0,8.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,18.0,24.6
Jimmy Butler,21,22,34.0,5.0,10.0,4.0,4.0,2.0,0.0,4.0,3.0,0.0,1.0,14.0,30.4
Jayson Tatum,22,23,27.0,6.0,13.0,4.0,4.0,0.0,5.0,1.0,3.0,2.0,1.0,17.0,38.5
Damian Lillard,23,24,36.0,8.0,18.0,5.0,5.0,1.0,1.0,8.0,0.0,0.0,5.0,24.0,33.4
Stephen Curry,24,25,30.0,8.0,16.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,4.0,23.0,31.6
Pascal Siakam,25,26,38.0,7.0,12.0,1.0,4.0,4.0,6.0,3.0,0.0,0.0,2.0,17.0,31.5
Serge Ibaka,26,27,30.0,4.0,7.0,2.0,3.0,5.0,10.0,2.0,0.0,5.0,2.0,10.0,44.0
Evan Fournier,27,28,34.0,9.0,21.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,25.0,31.4
Derrick Rose,28,29,19.0,8.0,14.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,19.0,25.8
Zach LaVine,29,30,37.0,10.0,22.0,5.0,7.0,0.0,2.0,3.0,0.0,0.0,3.0,27.0,30.9
Amir Johnson,30,31,19.0,5.0,9.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,13.0,30.0
Jonas Valanciunas,31,32,21.0,6.0,7.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,17.0,20.4
Andrew Wiggins,32,33,33.0,7.0,15.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,2.0,18.0,33.7
Paul George,33,34,38.0,8.0,25.0,5.0,7.0,1.0,4.0,2.0,1.0,0.0,1.0,25.0,36.0
C.J. Miles,34,35,24.0,3.0,5.0,4.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,12.0,23.9
Jonathan Isaac,35,36,32.0,6.0,12.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,16.0,25.5
Austin Rivers,36,37,25.0,5.0,8.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,13.0,23.8
D.J. Augustin,37,38,28.0,5.0,8.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0,11.0,22.9
Lauri Markkanen,38,39,33.0,4.0,14.0,5.0,6.0,3.0,10.0,2.0,0.0,0.0,0.0,14.0,32.6
Dennis SchrÃ¶der,39,40,29.0,4.0,8.0,4.0,4.0,0.0,4.0,5.0,0.0,0.0,2.0,14.0,24.3
Clint Capela,40,41,33.0,4.0,7.0,1.0,3.0,5.0,10.0,1.0,1.0,1.0,2.0,9.0,32.5
Jaylen Brown,42,43,27.0,8.0,16.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,18.0,23.3
Joakim Noah,43,44,26.0,4.0,11.0,1.0,2.0,2.0,8.0,7.0,2.0,0.0,2.0,9.0,35.5
Myles Turner,44,45,36.0,3.0,11.0,3.0,4.0,1.0,10.0,2.0,0.0,7.0,2.0,10.0,45.2
Terry Rozier,45,46,22.0,3.0,7.0,3.0,3.0,0.0,5.0,5.0,1.0,1.0,1.0,9.0,27.5
Thaddeus Young,46,47,36.0,5.0,13.0,0.0,0.0,4.0,6.0,6.0,0.0,0.0,2.0,11.0,30.0
Jusuf Nurkic,47,48,30.0,3.0,8.0,0.0,0.0,0.0,10.0,9.0,1.0,2.0,2.0,6.0,38.5
Marcus Smart,48,49,25.0,4.0,9.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,9.0,23.4
Danny Green,49,50,31.0,4.0,13.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,14.0,21.5
Taj Gibson,50,51,19.0,3.0,6.0,3.0,4.0,1.0,5.0,2.0,1.0,0.0,0.0,9.0,22.2
Nikola Vucevic,51,52,33.0,5.0,15.0,2.0,2.0,4.0,8.0,2.0,1.0,0.0,2.0,12.0,30.4
Draymond Green,52,53,24.0,2.0,3.0,0.0,0.0,2.0,4.0,5.0,1.0,1.0,2.0,5.0,23.7
Dario Âaric,53,54,23.0,3.0,5.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,3.0,10.0,18.4
Avery Bradley,54,55,34.0,5.0,14.0,1.0,2.0,0.0,3.0,3.0,2.0,0.0,2.0,14.0,26.1
Eric Gordon,55,56,31.0,5.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,13.0,14.9
Al Horford,56,57,21.0,2.0,3.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,5.0,18.8
NenÃª HilÃ¡rio,57,58,14.0,3.0,4.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,6.0,18.5
Chris Paul,58,59,31.0,1.0,10.0,3.0,3.0,0.0,6.0,10.0,2.0,1.0,2.0,5.0,34.2
Khem Birch,59,60,14.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,9.6
Enes Kanter,60,61,16.0,4.0,4.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,11.0,11.6
Wesley Matthews,61,62,33.0,4.0,10.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,10.0,20.6
Jacob Evans,63,64,16.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,6.0,11.6
Alfonzo McKinnie,64,65,17.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,7.0,14.1
Guerschon Yabusele,65,66,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,8.4
Jake Layman,66,67,17.0,4.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,15.2
Jarell Martin,67,68,11.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,5.0,14.3
Ryan Arcidiacono,68,69,24.0,2.0,5.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,2.0,8.0,15.0
Daniel Theis,69,70,11.0,0.0,2.0,2.0,2.0,3.0,1.0,4.0,0.0,2.0,1.0,2.0,17.8
Shaquille Harrison,70,71,13.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,11.4
Wayne Selden,71,72,23.0,2.0,6.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,6.0,18.3
Jordan Bell,72,73,23.0,3.0,7.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,7.0,15.5
