Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
LeBron James,0,1,36.0,13.0,19.0,13.0,15.0,2.0,8.0,9.0,1.0,3.0,4.0,44.0,77.5
Paul George,1,2,28.0,13.0,22.0,4.0,4.0,1.0,6.0,5.0,2.0,1.0,0.0,35.0,59.9
Damian Lillard,2,3,37.0,8.0,23.0,12.0,13.0,1.0,7.0,11.0,0.0,1.0,2.0,31.0,58.1
Nikola Vucevic,3,4,39.0,10.0,19.0,7.0,8.0,0.0,8.0,4.0,2.0,0.0,1.0,30.0,50.6
Giannis Antetokounmpo,4,5,34.0,10.0,14.0,11.0,12.0,1.0,8.0,4.0,1.0,2.0,6.0,31.0,50.8
Anthony Davis,5,6,40.0,9.0,25.0,9.0,10.0,2.0,9.0,2.0,2.0,4.0,0.0,29.0,63.2
Blake Griffin,6,7,39.0,13.0,22.0,1.0,2.0,1.0,11.0,3.0,3.0,2.0,5.0,30.0,58.9
Jusuf Nurkic,7,8,35.0,7.0,13.0,7.0,8.0,6.0,8.0,1.0,3.0,4.0,2.0,21.0,58.3
TJ Warren,8,9,37.0,10.0,17.0,4.0,4.0,0.0,4.0,2.0,3.0,0.0,0.0,27.0,43.8
Tyler Johnson,9,10,30.0,9.0,12.0,4.0,4.0,1.0,4.0,1.0,0.0,2.0,1.0,24.0,36.5
Kyrie Irving,10,11,27.0,6.0,8.0,4.0,4.0,1.0,5.0,7.0,2.0,0.0,1.0,17.0,39.7
E'Twaun Moore,11,12,38.0,13.0,23.0,1.0,4.0,1.0,3.0,4.0,1.0,0.0,2.0,31.0,42.8
Mike Conley,12,13,35.0,9.0,16.0,6.0,8.0,0.0,2.0,4.0,2.0,0.0,2.0,26.0,38.4
Karl-Anthony Towns,13,14,34.0,9.0,17.0,5.0,5.0,5.0,11.0,3.0,0.0,2.0,5.0,25.0,49.7
Marc Gasol,14,15,37.0,10.0,18.0,3.0,5.0,1.0,4.0,2.0,1.0,1.0,5.0,29.0,39.0
Steven Adams,15,16,30.0,9.0,13.0,1.0,2.0,2.0,4.0,5.0,2.0,0.0,2.0,19.0,37.7
Khris Middleton,16,17,32.0,8.0,16.0,7.0,7.0,1.0,4.0,3.0,0.0,0.0,2.0,25.0,33.5
JaVale McGee,17,18,23.0,9.0,12.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,20.0,35.8
Kawhi Leonard,18,19,34.0,10.0,18.0,6.0,8.0,0.0,9.0,4.0,3.0,0.0,6.0,26.0,45.8
DeMar DeRozan,19,20,32.0,7.0,15.0,10.0,10.0,0.0,5.0,4.0,0.0,0.0,2.0,24.0,34.0
Shaquille Harrison,21,22,22.0,7.0,10.0,2.0,2.0,0.0,6.0,1.0,4.0,0.0,0.0,16.0,36.7
Dennis SchrÃ¶der,22,23,29.0,5.0,10.0,2.0,2.0,0.0,4.0,12.0,1.0,1.0,3.0,15.0,40.8
Deandre Ayton,23,24,29.0,8.0,11.0,1.0,1.0,1.0,9.0,3.0,1.0,0.0,1.0,17.0,35.5
Andrew Wiggins,24,25,38.0,8.0,22.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,2.0,23.0,46.2
Pat Connaughton,25,26,27.0,6.0,9.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,16.0,34.2
Joel Embiid,26,27,35.0,6.0,20.0,3.0,4.0,0.0,13.0,10.0,0.0,2.0,2.0,19.0,53.6
J.J. Redick,27,28,33.0,8.0,13.0,2.0,2.0,0.0,4.0,6.0,0.0,0.0,4.0,22.0,31.8
Aaron Gordon,28,29,31.0,7.0,13.0,2.0,3.0,0.0,6.0,6.0,1.0,2.0,1.0,17.0,41.2
Larry Jr.,29,30,26.0,3.0,4.0,3.0,5.0,2.0,4.0,5.0,4.0,2.0,3.0,10.0,39.7
Harrison Barnes,30,31,26.0,6.0,11.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,19.0,26.8
Isaiah Canaan,31,32,31.0,7.0,8.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,19.0,26.3
Eric Bledsoe,32,33,29.0,6.0,11.0,2.0,4.0,1.0,5.0,7.0,2.0,0.0,1.0,15.0,37.7
Bradley Beal,33,34,27.0,7.0,16.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,2.0,20.0,35.1
Pascal Siakam,34,35,29.0,8.0,12.0,0.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,17.0,33.4
Rudy Gobert,35,36,25.0,4.0,6.0,2.0,6.0,4.0,7.0,2.0,3.0,0.0,0.0,10.0,35.2
J.J. Barea,36,37,18.0,5.0,8.0,4.0,7.0,0.0,2.0,5.0,1.0,1.0,0.0,14.0,29.9
Jeff Teague,37,38,36.0,4.0,13.0,5.0,6.0,0.0,2.0,14.0,1.0,1.0,3.0,14.0,40.4
Al Horford,38,39,20.0,4.0,6.0,0.0,0.0,0.0,8.0,3.0,1.0,2.0,0.0,10.0,33.1
Enes Kanter,39,40,22.0,8.0,11.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,19.0,24.5
Greg Monroe,40,41,21.0,8.0,10.0,1.0,2.0,3.0,6.0,0.0,1.0,0.0,3.0,17.0,27.8
Shelvin Mack,42,43,28.0,5.0,12.0,2.0,3.0,0.0,6.0,5.0,1.0,0.0,0.0,15.0,32.7
CJ McCollum,43,44,35.0,9.0,20.0,2.0,2.0,0.0,1.0,4.0,2.0,0.0,2.0,23.0,34.2
Collin Sexton,44,45,33.0,9.0,16.0,4.0,4.0,0.0,3.0,2.0,0.0,0.0,4.0,24.0,26.6
Al-Farouq Aminu,45,46,34.0,7.0,11.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,18.0,30.0
Tim Jr.,46,47,24.0,6.0,12.0,5.0,7.0,0.0,3.0,1.0,0.0,1.0,2.0,20.0,26.1
Jaylen Brown,47,48,25.0,8.0,14.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,3.0,18.0,29.7
Goran Dragic,48,49,29.0,8.0,15.0,4.0,6.0,0.0,3.0,4.0,0.0,0.0,3.0,21.0,27.6
Hassan Whiteside,49,50,21.0,5.0,10.0,4.0,6.0,2.0,8.0,0.0,2.0,2.0,1.0,14.0,37.0
Spencer Dinwiddie,50,51,29.0,6.0,12.0,5.0,7.0,1.0,2.0,5.0,1.0,0.0,4.0,18.0,28.1
Otto Jr.,51,52,26.0,7.0,11.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,15.0,26.1
Ian Mahinmi,52,53,24.0,2.0,3.0,4.0,6.0,4.0,3.0,2.0,2.0,0.0,0.0,9.0,26.4
Terrence Ross,53,54,31.0,6.0,9.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,15.0,24.7
Aron Baynes,54,55,18.0,3.0,9.0,1.0,1.0,2.0,9.0,3.0,1.0,2.0,0.0,9.0,35.7
Brandon Ingram,55,56,32.0,6.0,15.0,4.0,5.0,0.0,2.0,4.0,1.0,0.0,0.0,17.0,28.4
Dwight Powell,56,57,25.0,4.0,8.0,4.0,5.0,0.0,5.0,4.0,1.0,1.0,1.0,13.0,30.0
Kentavious Caldwell-Pope,57,58,17.0,4.0,8.0,2.0,2.0,0.0,4.0,2.0,2.0,0.0,1.0,13.0,25.8
Wesley Iwundu,58,59,18.0,4.0,5.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,11.0,18.2
Robert Covington,59,60,41.0,4.0,11.0,2.0,2.0,0.0,7.0,2.0,2.0,1.0,1.0,13.0,32.4
Dorian Finney-Smith,60,61,22.0,4.0,4.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,11.0,22.0
Andrew Harrison,61,62,18.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,10.0,25.8
David Nwaba,63,64,28.0,5.0,8.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,11.0,28.9
Wilson Chandler,64,65,23.0,6.0,10.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,14.0,20.8
Kyle Lowry,65,66,38.0,6.0,10.0,1.0,2.0,1.0,6.0,7.0,0.0,0.0,5.0,14.0,27.9
Josh Jackson,66,67,21.0,6.0,13.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,14.0,26.3
Nikola Mirotic,67,68,33.0,7.0,14.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,2.0,16.0,30.5
Markieff Morris,68,69,20.0,3.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,11.0,19.1
Bam Adebayo,69,70,10.0,6.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,12.0,20.1
Stanley Johnson,70,71,22.0,5.0,8.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,12.0,21.9
Jaren Jr.,71,72,15.0,5.0,8.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,13.0,22.9
Gordon Hayward,72,73,28.0,4.0,12.0,2.0,3.0,2.0,2.0,4.0,3.0,0.0,1.0,11.0,29.8
TomÃ¡Â SatoranskÃ½,73,74,16.0,4.0,6.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,8.0,23.2
Wesley Matthews,74,75,20.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,9.0,22.4
Devin Booker,75,76,37.0,5.0,14.0,1.0,1.0,1.0,3.0,12.0,2.0,0.0,7.0,13.0,34.8
Jalen Brunson,76,77,8.0,4.0,4.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,9.0,16.4
Rondae Hollis-Jefferson,77,78,23.0,6.0,13.0,2.0,5.0,5.0,4.0,0.0,1.0,1.0,2.0,14.0,28.8
Josh Okogie,78,79,16.0,4.0,9.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,11.0,26.5
