Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Stephen Curry,0,1,35.0,12.0,23.0,7.0,7.0,1.0,6.0,6.0,2.0,1.0,2.0,38.0,62.4
Anthony Davis,1,2,37.0,17.0,34.0,7.0,9.0,3.0,4.0,2.0,4.0,0.0,0.0,41.0,64.4
Paul George,2,3,30.0,8.0,10.0,10.0,12.0,0.0,3.0,3.0,4.0,0.0,2.0,31.0,49.1
LeBron James,3,4,37.0,10.0,19.0,4.0,8.0,0.0,9.0,12.0,1.0,0.0,2.0,28.0,57.8
Nikola Jokic,4,5,38.0,9.0,14.0,8.0,9.0,3.0,9.0,6.0,2.0,0.0,3.0,27.0,53.4
Karl-Anthony Towns,5,6,34.0,11.0,15.0,8.0,12.0,4.0,7.0,4.0,0.0,1.0,4.0,31.0,49.2
Tobias Harris,6,7,41.0,11.0,19.0,9.0,9.0,1.0,7.0,3.0,1.0,2.0,4.0,33.0,52.1
Marcus Morris,7,8,32.0,10.0,15.0,6.0,7.0,0.0,4.0,4.0,0.0,0.0,2.0,31.0,39.8
Myles Turner,8,9,38.0,11.0,16.0,2.0,3.0,1.0,11.0,1.0,1.0,5.0,3.0,26.0,56.9
Kyle Kuzma,9,10,39.0,14.0,22.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,33.0,39.9
Andre Drummond,10,11,37.0,8.0,12.0,5.0,11.0,3.0,14.0,2.0,1.0,3.0,1.0,21.0,55.4
De'Aaron Fox,11,12,33.0,8.0,16.0,5.0,6.0,1.0,3.0,6.0,4.0,1.0,4.0,25.0,49.8
Ben Simmons,12,13,29.0,8.0,11.0,2.0,9.0,4.0,6.0,7.0,2.0,1.0,2.0,18.0,47.5
Danilo Gallinari,13,14,37.0,6.0,12.0,11.0,12.0,0.0,5.0,0.0,2.0,0.0,1.0,25.0,36.0
