Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Anthony Davis,0,1,39.0,13.0,21.0,6.0,7.0,2.0,14.0,8.0,3.0,3.0,1.0,32.0,80.2
Kemba Walker,1,2,38.0,15.0,29.0,4.0,5.0,1.0,1.0,4.0,2.0,0.0,3.0,41.0,52.4
Devin Booker,2,3,33.0,12.0,19.0,5.0,6.0,0.0,4.0,7.0,0.0,0.0,3.0,35.0,47.3
Tim Jr.,3,4,28.0,10.0,22.0,8.0,8.0,1.0,5.0,5.0,2.0,0.0,0.0,31.0,51.7
Nikola Mirotic,4,5,29.0,11.0,20.0,2.0,3.0,7.0,3.0,3.0,0.0,0.0,1.0,30.0,45.5
Kyle Lowry,5,6,35.0,10.0,12.0,2.0,3.0,0.0,1.0,8.0,1.0,1.0,3.0,27.0,43.2
Jeff Teague,6,7,31.0,8.0,12.0,9.0,9.0,0.0,1.0,4.0,2.0,0.0,2.0,27.0,38.2
Trevor Ariza,7,8,37.0,7.0,12.0,2.0,2.0,0.0,8.0,7.0,1.0,0.0,0.0,21.0,44.1
Blake Griffin,8,9,34.0,8.0,17.0,9.0,11.0,2.0,6.0,6.0,0.0,0.0,1.0,26.0,43.6
Willie Cauley-Stein,9,10,38.0,10.0,15.0,3.0,6.0,2.0,5.0,4.0,1.0,2.0,0.0,23.0,46.4
Deandre Ayton,10,11,36.0,8.0,11.0,2.0,2.0,1.0,9.0,6.0,1.0,1.0,0.0,18.0,45.0
Julius Randle,11,12,23.0,9.0,15.0,5.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,25.0,39.1
Caris LeVert,12,13,33.0,10.0,18.0,7.0,8.0,1.0,3.0,4.0,1.0,1.0,3.0,27.0,40.8
Rudy Gobert,13,14,37.0,7.0,9.0,5.0,5.0,3.0,12.0,0.0,0.0,3.0,2.0,19.0,44.0
Joe Ingles,14,15,35.0,9.0,12.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,5.0,22.0,39.2
Nikola Jokic,15,16,33.0,6.0,13.0,8.0,10.0,2.0,6.0,5.0,1.0,2.0,2.0,21.0,45.1
James Harden,16,17,34.0,6.0,15.0,3.0,4.0,2.0,7.0,10.0,3.0,1.0,4.0,18.0,51.8
Aaron Gordon,17,18,38.0,9.0,18.0,4.0,6.0,4.0,12.0,2.0,0.0,0.0,4.0,26.0,44.2
Goran Dragic,18,19,32.0,9.0,14.0,5.0,7.0,0.0,4.0,4.0,0.0,1.0,3.0,26.0,36.8
Andre Drummond,19,20,32.0,10.0,21.0,3.0,4.0,9.0,11.0,2.0,0.0,1.0,4.0,24.0,50.0
Jimmy Butler,21,22,31.0,9.0,23.0,4.0,5.0,3.0,4.0,3.0,4.0,1.0,1.0,23.0,49.9
Chris Paul,22,23,32.0,6.0,12.0,4.0,5.0,0.0,5.0,6.0,2.0,0.0,1.0,19.0,39.0
Enes Kanter,23,24,27.0,5.0,9.0,6.0,7.0,3.0,8.0,3.0,1.0,1.0,1.0,16.0,38.7
Khris Middleton,24,25,32.0,7.0,14.0,2.0,2.0,1.0,8.0,4.0,2.0,1.0,2.0,19.0,42.8
Nemanja Bjelica,25,26,27.0,8.0,12.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,18.0,33.6
Cedi Osman,26,27,33.0,5.0,10.0,5.0,6.0,3.0,7.0,4.0,2.0,0.0,3.0,17.0,38.0
LaMarcus Aldridge,27,28,41.0,7.0,23.0,7.0,10.0,8.0,11.0,2.0,1.0,3.0,2.0,21.0,56.8
Noah Vonleh,28,29,16.0,5.0,5.0,2.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0,12.0,28.5
De'Aaron Fox,29,30,37.0,8.0,16.0,5.0,7.0,0.0,4.0,7.0,3.0,0.0,3.0,21.0,42.3
E'Twaun Moore,30,31,33.0,8.0,12.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,21.0,28.6
Derrick Favors,31,32,23.0,7.0,8.0,4.0,8.0,1.0,8.0,1.0,0.0,1.0,2.0,18.0,31.3
